,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.109362109106923,0,0.0934073303458342,0,0,0,0.0581758741630087,0.0806470572209427,0,0,0,0,0,0,0,0.124350732555781,0,0,0,0,0,0,0,0,0,0,0.0826825376661898,0,0.0819044070716713,0,0,0,0,0,0,0,0.0136473681581895,0,0,0,0,0.192116192920895,0,0,0,0,0,0,-0.0929776705655421,0
X002142.CH.EQUITY,0.216749535422974,0,0,0,0,0.0548283572497558,0,0,0,0.0434356399129733,0,0,0,0,0,0.28722823690491,0.0502960815673536,0,0,0,0,-0.0607528523610957,0.0609928030112235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139334047028918,0,0.206535751995488,0,0,0,0.0872177612541718,-0.108742277906784,0,0,0,0.129464784251716,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.502763307661467,0,0,0,0.229945989138576,0,0,0,0,0.0179361367258241,0,0,0,0,0.145171413783618,0,0.152797004299775,0,0,0.109413851192982,0,0,0,0,0,0,0,0,-0.256550843979103,0.00444623257307617,0,0,0,0.0124145448573182,0,0,-0.0527576108425947,-0.0215429912222876,0,0,0,-0.167824933917298,-0.12789894545065
X600015.CH.EQUITY,0.290521712341051,0,-0.233120447242447,0,0,0.0842159735765325,-0.0655995316689558,0,0,0.196742977292641,0,0,0,0,0.176668690920435,0,0,0.0214496188662577,0,0,0,0,-0.143984781646266,0,0,0,0,0,0,0,0,0,0,0.101241884487549,0,0.133775211470019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37063416761846,0.0334190085300284
X600016.CH.EQUITY,0,0,0.169526432530687,0.228280850118566,0,0,0,0,0,0,0,0,0,0,0.205310471289505,0,0,0.00365218041129368,0,0,0,0,0,0,0,0.050639585859337,0,0,0,0,0,0,0,0,0.0524345063035852,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0381213831503014,0
X600036.CH.EQUITY,0,0,0,0.382627699920916,0,0,0.242985036174522,0,0,0,-0.108737031121724,0,0.269400920504452,0.0919215552629157,0.134915930454938,0,0,0,0.125619832202267,0,0,0,0,0,0,0,0,-0.03884403138327,0,0,0,0,0,0,0,0,0,0,0.218879872808845,0,0,0.156869916665032,0,0,0,0,0,0.115763194935184,0,0,0
X600919.CH.EQUITY,-0.142043040732603,-0.34145918394553,0,0,0,0.749507773894151,0,0,0,0,0,0.0802138771954845,0,0,0,0,0,0,0,0.236692229253721,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.182261466571347,0,0,0,0,0,-0.0309022999192101,0,-0.115401085901771,-0.13160177842341,0,0,0,0,0.270443018147502,0,0,0
X601009.CH.EQUITY,0.0427895534609664,0,0,0,0,0,0,0,0.205256576292687,0,0,0,0,0,0,0,0,0,0,0.248805733083032,0,-0.166232976101251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22907312485394,0.0434528062214177,0,-0.229883410576703,0
X601166.CH.EQUITY,0,0,0.367790758364111,0,0,0,0,0.0186791375218842,0,0,0,0.24929636365446,0,0.149511928347641,0,0,0,0,0,0.0737449019343175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.173728298879297,1.55093157673354,0,-0.523144351373003,0,0,0,0,0,0,0,0,0.0242838545854006,0,0,0,0.0493708349218782,0.111544033866227,0,-0.270387294282259,0.161542139884384,0.122726752167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416605634276199,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0195792396371042,0.183816807253097,0,0,0,0,0,0,0.218110367204151,0,0,0,0,0.366162322456845,0,0,0,0,0,0,0,-0.0653312192470185,0,0,0,0.0681010809473194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955214794410462,0,0,0.0554206121301074,0,0,0.0167984545157331,0,-0.0627365149438081,0
X601288.CH.EQUITY,0,0,-0.155459162306935,0,0,0,0.105655727321319,0,0.982865358059756,0,0,0,0.0180898951789448,0,0,0,0,0,-0.0580920997772324,0,-0.116745167669908,0,-0.325296780614119,-0.00381786446033097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387228634545725,0,0,0,0,0,0,-0.222270444637254,0,0,0,-0.231914450980984,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.830273570783992,0,0,0,0.015366908949942,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.104554092584881,0,0,-0.13066068103796,-0.0203370225841153,0,0,0,-0.244154137236896,0,0,0,0,0,0,0,0,-0.0183194569560177,0,0,0,0,0,0,0,0,0,0.066570713081793,0.0948773421503496,0.0147245438191824,0,0
