,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.245148457628704,0,0,0,0.0679343912083083,0,0,0,0,0,0,0,0,0,0,0,0,0.206729076181211,0,0,0,0,0.0279633185793772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334119390098424,0,0,0.0291451001280663,0,0,0,0,-0.00960958197400865,-0.0144596479147772
X002142.CH.EQUITY,0.150297304210363,0,0,0,0,0.190948023447298,0,0.0866327017979433,0,0,0,0,0.0524764764818408,0,0,0,0,0,0,0.0348942977477749,0,0.0480815369472802,0,-8.67361737988404e-19,0,0,-0.0463967584970538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937802915215804,0.0856016055764071,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.260923892944087,0.0275905814118514,0.0985177905663863,0,0,0,0,0,0.0635020440760622,0.0297227264785767,0.244664350638449,0,0,0.0308942313033274,0.051799219195953,0.0420262937842023,0,0,0,0,0,0,0,0.0598056820017041,0.123023097710322,0,0,0,0,0,0,0,0,0,0,0.0947188822801052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.202914974135179,0,0,0,0,0,0,0,0.392146309506456,0,0.0244948421212079,0.0636585187879609,0,0,0,0,0.12741582492964,0.0265317918604363,0,0,-0.0395210361321698,0,0.256236450379742,0,0.0317734555149093,0,0,0,0,0,-0.0957316419451607,0,0,0,-0.0875490248058681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334960343866581,-0.0312158641332979,0,0
X600016.CH.EQUITY,0,0,0.0232707820600163,0.169672656784408,0,0.0627718108613598,0,0,0,0,0,0,0,0,0.204662046819874,0,0,0.205436536806075,-3.46944695195361e-18,0,0.148511785451227,0,0,0.121838774351119,0,0,0,0,0.00366835590108669,0,0,0,0.0625019304272904,0,0,0,0,0,0,0.0425551012413934,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0878686180623903,0.40371001868906,0,0,0.0760863183284262,0,0,0,0,0.0820496890910804,0,0,0,0,0,0,0.100500876882117,0.0158762667708395,0,0,0,0,0,0,0,0,0.222957911548043,0,0,0,0.149185068230759,0.0099387217112905,0,-0.0190942687738899,0,0,0,0,0,0,0,0,-0.00469737591778342,0,0,0,0,0,0,0,0,0.0513477850233727,0
X600919.CH.EQUITY,0,0,0,0,0.148703810926196,0,0,0,0.179114104980364,0,0.0167215881229417,0,0,0.197443407129209,0.0891251368600815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902995151060961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813367716478439,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.0162293085790702,0.0965327763812863,0,0.115435955211374,0,0.326171596518123,0,0.0611244743150971,0,0,0,0,0,0,0,0,0,0,0,0,0.0178950386088438,0,0.0383308409536447,0,0,0,0,0,0,0,0,0,0.0178651062165951,0.0367282946649442,0,0,0,0,0,0,0,0,0,0,0,0.0612000926957527,0,0,0,0,0.0576020198900216,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.22908838351818,0,0,0,0,0,0,0.192156949028553,0,0.129598907599961,0,0,0,0,0,0,0,0,0.0969625591928983,0,0,0.0665546512293181,0,0,0,0,0,0,0,0,0.0744674857780525,0,0,0,0,0.0274572253690546,0.239787298073338,0,0,0,0,0,0,0,0,0.0519935843544706,0
X601166.CH.EQUITY,0.0429937069601568,0,0,0,0,0.058364548460262,0,0,0.126495331753954,0,0,0,0.0449725022570745,0.140878478290999,0,0,0,0,0,0.133282504290963,0,0,0,0,0,0,0,0,0,0,0.0678551553975269,0,0,0,0,0,0,0,0,0,0,0.0447559967664127,0,0.166044699604571,0,0,0,0,0.0859637781797813,0,0,-0.00806595851937843,0
X601169.CH.EQUITY,0,0,0,0,0.219153990624123,0,0,0,0,0,0,0.0737440357813168,0,0,0.082838053205038,0,0.21234264287022,0,0,0,0.112199023870719,0,0,0,0.278428848241876,0,0,0,0,0,-0.100507587091236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552105494132197,-0.0399776027177614,0
X601229.CH.EQUITY,0,0,0.32843329965531,0,1.73472347597681e-18,0,0,0,0,0,0.185063470177029,0,0,0.104181535515516,0,0.0220234012893536,0,0,0,0,0,0,0,0,0.129971303195171,0,0.0521153616595931,0,0,0,0,0,0,0,0,0,0,0.200144750948331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0645995797495379,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.46261293165834,0.00409812833547584,0,0,0,0,0,0,0,0,0,0,0,0,0.153874194502116,0,0,0,0,0,0,0,0.016311004559673,0,0.0901583257872432,0,0,0,0,0,0,0,0.162795999544421,0.11145041849341,-0.0905758527310677
X601328.CH.EQUITY,0,0,0,0,0,0,0.0866280361152375,0.0622076700246363,0,0,0,0.369987938559027,0.442038073958139,0,0,0,0.0131847491709909,0,0,0.0149288976283625,0,-0.0539421068358855,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0227721764696988,0.0176809165521397,0.0363283341286855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317639946481717,0,0,0.0770427404912544,-0.1202705479153
X601398.CH.EQUITY,0,0,0,0,0.207318857987528,0,0,0,0,0,0,0,0,0,0,0,0.0526880987993981,3.46944695195361e-18,0.348595557334631,0.0882024573390511,0,0.343318567660067,0,4.33680868994202e-19,0,0,0.00370703301606154,0,0,0,0.00166531460639716,0,0,0,0,0,-0.212355974298703,0,0.169662858705036,0,0,0,0,0,0,0,0,0,0,0.0208923449398439,-0.151283817978921,0,-0.0538004627538213
X601577.CH.EQUITY,0,0,0,0,0,0,0.0478767215314235,0,0.109888220062356,0,0,0,0,0,0,0,0,0,0.0810226894859099,0,0,0,0.236732604911238,0,0.385870260321545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619292474850574
X601818.CH.EQUITY,0,0,0.152896949879997,0,0.434565572442953,0,0,0,0,0,0,0,0,0.113963931975076,0,0,0,0,0,0,0,0,0,0,0.22022142733804,0,-0.0227974450139152,0,0,0,0,0,0,0,0,0,0,0.00399871620246881,0,0,0.0226005886446144,0,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0.163149099701501,0,0.0213782439621482,0,0,0,0,0,0,0.0864532891710071,0,0,0,0,0.00195710341663015,0,0,0,0.0880704400960266,0,0,0,0,-0.0131310030378347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215175300562992,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0293388320471374,0.0706251191779717,0,0,0,0,0,0,0,0.33449672154306,0,0.236942506806051,0,0.20448110501713,0.188286333560646,0,0.0318898131038676,0,0,0.0304941249410123,0,0,0,-0.0850539113898367,-0.0322020764578219,0,0,0,0,0,-0.0743646369256231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111933874739319,3.46944695195361e-18,0,-0.00449296495574233,-0.0894731468310244,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.166394580615929,0,0,0,0.368921948324624,0,0.0832517423485725,0,0,0,0.204103902890888,0,0,0,0,-0.025455532783697,0,0,0.228793277897446,0,0,0,0,0,0,-0.0910433826299914,0,0,0,0,0,0,0,0,0.285357908255602,0,0,0,-0.11160378466058,-0.0342690751223413,0,0,0,0,0.218580526455644
X601997.CH.EQUITY,0,0,0,0.0954543686219882,0.0124766114520766,0,0,0,0,0,0.0480025807171813,0,0,0,0,0.239220241981486,0,0,0,0.309415398903545,0,0,0,0,0,0,0,0,0.0462898150459071,0,0,0,0.0721523778252696,0,0,0,0.040638884358556,0,0,0,0,0,0.196434941975525,0,0,0,0,0,0,0.0468387114197916,0,0,0
X601998.CH.EQUITY,0,0.246437475048375,0,0,0,0.0543795006115808,0,0,0,0.100024798372374,0,0,0,0,0.163913421841756,0,0,0,0.0496427170990544,0,0,0,0,0.205656735878743,0,0.0859658554032839,0,0,-0.0218112037162922,0,0,0,0,0,0,0,-0.0410133804444189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371073012153024,-0.104250674405568
X601658.CH.Equity,0.269411935537353,0.105595178251856,0,0,0,0,0,0.0726706431721533,0,0.0502861073332774,0,0,0.042423420937065,0.185918132284094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565366171203453,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0.101887360159286,0,0,0,0,0,0.0745252410956809,0,0,0,0.449649302097226,0,0.0192234808256915,0,0,0.033666297956549,0,0,-0.158628601284509,0,0,0,0,0,0,0,-0.135158057420565,0,-0.0570463314186477,0,0,0,0,0,0,0,0,0,0.484051643958257,0,0,0,0,0,0,-0.0298442309957291,0,0,0,0,0.0806300615676345,-0.231218397400053
X601077.CH.Equity,0,0,0,0.0659142272657171,0,0,0,0,0.0317339318889356,0,0.54818578001882,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0212639941716409,0,0,0,0,0.158424141370086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11497326675575,0,0,0,0.0296722928337722,0,0,0,0,0.101328052304245,-0.0532037784280123
X11.HK.EQUITY,0,-0.128289850378518,0,0,0.114356499434352,0,0,0,0,0,0,0,0,0,0.0909234379438394,0,0,0,0,0,0,0,0,0.0208050375280004,0,0,0.36180408747622,0.110084710786369,0,0,0,0,0,0,0,0,-0.0882721243671162,0,0,0,0,0,0,0,0,0,0.211986652323272,0,0,0.290316660635549,0,-0.0629480466390245,0
X2388.HK.EQUITY,0,0,0,0,0.382066357813039,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.385667264636917,0,0.20133744522284,0,0,0,0,0,0,0,0,0.221578373405702,0,0,0,-0.702356166099602,0,0.132074594472946,0,0,0,0,0,0,0,-0.00849724501913536,0,-0.0421924279812227,-0.00172725552608704,0,0,0,0.299505557174619,0,0.0835288161639759,-0.356527327268603
X5.HK.EQUITY,0,0,0.206182039762355,0,0,0,0,0,0.457690129955865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247725133529972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119285899691615,0,0,0,0,0.176563897069339,0,0.055707872278539,0.123941277679516,-0.255813993066889,0
X2880.TT.EQUITY,0,0,0,0,0,0,-0.0543248241577027,0,0,0,0,0,0,0,0,0,0,0,-0.102557411545053,0,0.210802582982572,0,0,0,0.0336061613495398,0,0,0,0,0.295870486931792,0.0468770852114815,0.458319675569295,0,-0.00709524467888215,0,0,0,0,0,0,0.0115639057315255,0,0,0,0,0,0,0,0,0,0,-0.0301357634790654,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0891763336147898,0,-0.0577473925759634,0,0,0,0,0,0,0,-0.044813487214025,0,0,0,0,0,0,0,0,0,0,0,0.239447311751235,0,0.0415216448807068,0.00969178258765339,0,0,0,0,0,0,0,0,0.258232723386018,0,0,0,0,0,0,0,0.0932972003164246,0.253003667750519,0,0,-0.0176310315606692
X2887.TT.EQUITY,0,0,0,0,0,0.201775583053715,0,0,0,0,0,-0.00712575611996932,0,0,0,0,0,0,0,0,0,0,0,-0.0535673240831501,0,0,-0.0884556674799962,0,0.202264153930118,0,0,0.0939004508133912,0,0,0,0,0,0,0,0,0.235939266326058,0,0,0,0,0,0,0.245668774035611,0,0.115602416645411,0.11798105307855,0.0813746731363715,0
X5880.TT.EQUITY,0,0.0283102617554609,0,0,0,0.12418073324445,0,0,0,0,0,0,0,0.071154095717483,0,0,-0.167046375141234,0,0,0,0,0,0,0,0,0,0,0,0.674556234014247,0,0,0,0,0,0,0,0.0944177424613313,0.02078807742435,0.0784367146623052,0,0.290614344770694,0,-0.222625240123697,0,0,0,0,0,-0.0685490743376732,0,0,0,0.0211839311502222
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00642217474673492,0,0,0.0425606661663432,0,0,0,0,0,0,0.0383762149527475,0,0,0,0,0,0,-0.0419333940180821,0,0,0,0,0,0,0.170506967684996,0.178453634864954,0,0.331251301522109,0.0771637256232029,0,0.206942039703423,0.0639775409853287,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116570455763522,0,0,0.0858341677100484,0,0,0,0.101002128388276,0,0,0.212787179736367,0,0.171680613030542,0.11162495749794,0,0,0.0815494554686267,0.408509053880865,0,0,0,0,-0.135585587202623,0,0.0712489651095383,0,0.0259429372059287,-0.0561158584014244,-0.0437283613126989,-0.0314554561406443,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025003101007414,0,0,0,0,0,0,0,0,0,0,0,0,0.0533428206724019,0,0,0,0,0,0,0.366898044641175,0,0.0290250387820967,0,0.470975857794386,0,0,0.0809527639301865,0.0166735152475571,0.0168369960708765,0,0,0,0,0,0,0,0,-0.142014004716809,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613700234445762,0,0.0253225672206697,0,0,0,0,0,0,0.0645065265001117,0.224828411112086,0,0.056134305844878,0.449281278600153,0.0338554212846072,0,0,0.239054574702385,0.0619886943607349,0,0,-0.0632199040720245,-0.0604695150158132,0.056697560202978,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0504359166132381,0,0,0,0,0,0.155002935994971,0,0,0,0,0,0,0,0,0,0.0604799326900827,0,0,0,0,0,0,-0.0911751729499341,0,0,0,0,0.0788458596988268,0.191810088940304,0.0193026688635363,0.110202179476537,0,0,0,0.0412861950931023,0,0.129066319138724,0,0.0966611176163851,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160453539780394,0.0213163120458056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146683356322359,0,-4.33680868994202e-19,0.482492721886943,0.0415811808542506,0,0,0.191264566654739,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,-0.203653720797469,0,0,0,0,0,0,-0.0300519189435467,0,0,0.0624409701917007,0,0,0,0.111671175316535,0,0.0242177521969598,0,0,0,0,0,0,0,0,0,0,0,-0.0554623033457464,0,0,0,0,0.0833912096089872,0,0.193807266842908,0,0.415102088950143,0,0.0812752745576761,0,0,0,0,0.0666743841816769,0,0,0,0,0,0.113932448953023,-0.0159456674177048,0
X601881.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.034600395201962,0,0,0,0,0,0,0,0.277182294417508,0,0.153643816328725,0.0236205645485026,0,0,0,0,-0.0559644207412569,0.140862245815348,0.165293722144926,0,0.176755705330664,0,0,0.0706962024428138,0,0,0.112625266503709,0,0,0,0,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029111424178351,0,0,0,0,0,-0.0737284852940592,0,0,0,0,0.156406786347486,0,0.244483961402625,0.193778617706608,0,0,0,0,0,0,0,-0.00422052526700657,0,0,0,0,0,0,0,0,0,0.0176452434109287,0.249244973298064,0.230315021825508,0
X601318.CH.EQUITY,0.365760496968363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120866959798879,0.0165147489862554,0,0,0,0,0,0,0,0,0.185369985328127,0,0,0,0,0,0,0,0,0.253021374244901,0.071976860713533,0.00484446076107154,0,0,0,0,0.10719686962829,-0.0391005163106224,0
X601319.CH.EQUITY,0,0,0,0,-0.219626103073762,0,0,0,0.0172433459219397,0.25110455802909,0,0,0,0.066930905329863,0,0,0,0,0,0.0295582478729415,0.106571444005115,0,0,0,0.0400474350988091,0,-0.0940602812379946,0.159901539777828,0,0,0,0,0,0,0,0.217613645105672,0,0,0,0,0,0,0,0,0.253175616302634,0.00542906008846163,0,0,0,0,0,0.0565374476757663,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0258499625211801,0.029145564923454,0,0,0,0,0,0.0212111826399524,0,0,0,3.46944695195361e-18,0,0,0,0,-0.103081675590119,-0.100012171567433,0,0,0,0,0,0.0613678785737039,0,0,0,0.168325328154892,0,0,0,0,0.0889166435976005,0.174413462360614,0,0.106626526760396,0.349633300289036,0,0,0,0,0,-0.0264103891919897,-0.0548637656451011
X601601.CH.EQUITY,0,0,0,0,0.196102577688197,0,0,0,0,0,0,0,0.0717134171457498,0,0,0,0,0.0196874994301115,0,0,0,-0.0186670870398698,0,0,0,0,-0.0692874026499976,0,-0.0861194337176306,0,-0.0434024234166947,0,0,0,0,0,0.227386496426148,0,0.0242768180614119,1.38777878078145e-17,0,0,0,0.26145956541368,0,0.261860825923357,0,0,0,0,0.14761296039913,0,0
X601628.CH.EQUITY,0,0,0,0.213114264291446,0,0,0,0,0,0,0.0757069208819031,0,0,0,0,0.17123069051628,0,0,0,0,0,0,0.171083175752945,0,0,-0.198300259778269,0,-0.0781173850834722,0,0.144042164444168,0,0,0,0,0,0,0,0,-0.0693248810308621,0,0,0,0,0.17885607088705,0.406491703122894,0,0.13503382473903,0,0,0,0,-0.0713920905435177,0.126479006133405
