,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.249780068846039,0,0,0,0,0.0517613332226626,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.246863868488295,0,0,-0.108064837179453,0,0,0.175604336012527,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697756869392449,0,0,0,0,0.448079435938122,0,0,0.0360033565271814,0,0,0,0.0173026656751681,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.646353770056166,0,-0.010993837013874,0,0,0.167367810824916,0,-0.180131555023043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151735418576284,0,0,0,0,0,0,0,0,0,0,0.251219795495756,0,0,0.0600538932369551,0,0,0,0,0,0,-5.42101086242752e-20,0,-1.73472347597681e-18
X600000.CH.EQUITY,0.000932291612395308,0,0,3.46944695195361e-18,0.197197323099194,0,0,0,0.157315059928046,0.168152123666659,0,0.139702238673035,0,0,0,0,0,0.0320662438323562,0,0,0,0,0,0.0233595557202057,0.00924115229028601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199839223212188,0,0,0,0,0.104791165550034,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0513275963623076,0,0,0,0,0,0.364635466641145,0,0.397877502539921,0,0.0114059054796808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417469243391716,0,0,0,0,-0.137303788483116,0,0,0,0,0,0.21789397575258,0,0,0.248295290200748,0,0,0,-0.0117558403601265,0,0.0211351091794416,-0.0144533166894935,-3.46944695195361e-18,0
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.10141916848951,0.0522445223392128,0.523710064086489,-6.93889390390723e-18,0.0240147928247766,0,0,0.0595473375364665,0.0572726141072036,0,0,0,0,0,0,0,0.0155432927360025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668494438990476,0,0,0,0,0,0.118018898209178,0,0,0,0,0,0.0677706856419579
X600036.CH.EQUITY,0.082463447353822,0.203747331522383,0,0,0,0,0,0,0.179096680488358,0,0,0,0,0,0,0.118094653142954,0,0,0,0,0,0,0,0,0.0693143511662075,0,0.00855857042472958,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272469738774388,0,0.00524749015015358,0,0,0.0298079923392672,0.240110295449657,0.0568571578907254,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0785658703037026,0,0,0,0,0,0.0102547030289744,0,0,0,0,0,0,0,0.165310018250504,0.0308186692256301,0,0,0.270664575441791,0,0.00571224038842689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163054132506783,0.114029097257434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137027478883051,0
X601009.CH.EQUITY,0.0666160807611251,0,0,0.785062954147408,0,0,0,0,0,0,0.103223989618249,0,0,-0.0400015316701333,0,0,0,0,0.0537291532936876,0,0,0,0,0,0,0,0,-0.0424727264406887,0,0,0,0,0,0,-0.0434097550009157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120209864883476,-0.0444787031425979,0,0.0169911413859266,0
X601166.CH.EQUITY,-6.93889390390723e-18,0,0.0689637370357071,0.0597205518033731,0,0.346740650300072,0,0,0,0,0,0,-2.16840434497101e-19,0,0.265342075023806,0.0716227339720382,0,0,0.0486686655389447,0,0,0,0,0,0,0.00942144229160471,0.127478934157999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.205954984675173,0.316335106363805,0,0,0.46121083397925,0,0,0,-0.0396160328278067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841776807056959,0,0,0,0,0,0,0,0,0,0,0.0544119511812346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384745387485039,0,0
X601229.CH.EQUITY,-0.0653045743797368,0.211592439311785,0,0,0,0,0.279904761759895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172321040110116,0,0,0,0,0,0,0,0,0,-0.177266773142776,0,0,0,0,0.181375333818261,0,0,-0.0232303675561415,0,0,0,0,0.0839051887702836,0,0,0,-0.0209298435026044,0.119480399291859,0,0
X601288.CH.EQUITY,0,0,0.0468598328629501,0,0.0709835842097223,0,0.0630552153485674,0,0,-1.0842021724855e-19,-0.0349289596625977,0,0.130669150147356,0,0,0.498152490062775,0.178861160677621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612052167039925,0,-0.0558950187461492,0,0,-0.0300395911816756,0,0,0,0,0,0,0,0,0,0
