,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.238876749312695,0,0,0,0.377934921369351,0.108260363356267,0.216518420272278,0,0,0,0,0,0,0.111905384069373,0,0,0,0,0,-0.0243686137307417,0,0,-0.194546238926247,0,0,0,0,0,0,0,0,0,0,0.243080938712817,0,0,-0.124595411436232,0,0,0.0653775167418749,0,0.0774859366704314,0,0,0,0,0,-0.0332536723059766,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.313435157218827,0,0.254191823557411,0,0,0,0,0,0,0,0,0,-0.0154727946283867,0,0,0,0,0,0,-0.1893403237052,0.219965786470991,-0.218343036446637,-0.0181434353569521,0,0,0,0,0,-0.00118457471501792,0,-0.144059875967762,0,0,0,0,0.164870886909323,0.119951391372694,0,0.127633133573253,0,0,0,0,0,0,-0.0846617117565317,0,-0.287467447825728
X600000.CH.EQUITY,0.138003683027882,0,0,0,0,0.0231697710607476,0,0,0,0,0,0,0.655517915389373,0,0,0,0,0,0,0,-0.0102068535636253,0,0,0,0,0.248532895742608,0,0,0,0,0,0,0,1.73472347597681e-18,0.0181467378026832,0.0530382247406436,0,0,0,0,-0.0449208536121101,0,0,0,0,0,0,0,0,0,0,0.105144942890364,0.0756223478101932
X600015.CH.EQUITY,0,0,0,0,0.0811094561218447,0,0,0.153646349982227,0,0.0303262225910295,0,0,0,0,0.144577530130972,0,0,0.0673003957652172,0,0,0,0.0629011520772975,0,0,0,0,0,0,0,0,0,0,0.000356812763621881,0.0552018593522449,0,0,0,0,0,0.0548138742369328,0,0,0,0.285552526857693,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.4141213056341,0,0,0,0,0,0,0.0530065753295396,0,0.3869113219363,0,0,0,0,0,0,0,0,0,0,0,0.147996963214613,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.234761690064652,0,0,0,0,0,-0.131224296279555,0.216559836532059,0,0,0,0,0,0,0,0,0.0149725289207515,-0.029184592939666,0
X600036.CH.EQUITY,0.234468914415678,0.16022533081088,0.19805347081287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422681105044197,0,0,0,0,0.0141711123808603,0,0,0,0.0304175081978509,0,0,0.0513211131010998,0,0.249185230405044,0.011194545162919,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0327477398000552,0,0,0,0,0.24490595367182,0,0,0,0,0,0,0,0,0,0.0625245789885249,0,0,0.0191647231116623,0.0759760422161583,0,0,0,0,0.0687702649162039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.185707022717639,0,0,0.152081664677232,0,0,0.104304451882705,0,0,0.0729127731959551,0.123472946258273,0,0,0,0.126349028768111,0.210705909097246,0,0,0,0,0,0,0,0,0,0,0,0,0.0673035109413319,0,0,0,0,0,0,0,0,0,0,0,0.0555882551650976,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.302221448043274,0,0.259884626237025,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175031818058083,0,0,0,0,0,0.0121878620236375,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.316973374966225,0,0,0,0,0,0.115530605395344,0,0,0,0.319687521372736,0,0,0,0.219987790600389,0,0,0,0,0,0,0,0,0.00565219937204537,0,0,0,0,0,0,0,0.0993464718039175,0,0,0,0,0,0,0,0.015850114097956,0,0.0787859413769912,0.0539396110150244,0,0.0258545424696787,0,0,0,0,0,0
X601229.CH.EQUITY,-0.233802265840825,0,0,0,0,0,0.0194355757941692,0.406933526548524,0,0,0,0.00249504897639877,0,0,0,0.34205691419734,0,0,0,0,0,0,0,0,-0.0642624952359554,-0.0900644553977363,0,0,0,0,0.266709036686813,0,0,0,0,0,0.179843339711015,0,0,0,0,0,0,0,0.0910962025396806,0,0,0,-0.267445935832819,0,0,0,0.146245084717791
X601288.CH.EQUITY,0,-0.0440829772660093,0,0,0,0,0,0,0,0,0.225543670705709,0,0,0.35478512361247,0,0.086456177623958,0.300542647563282,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404195823599445,0.0976118338538814,0,0,0,0,0,0,0.0648503416959505,0,-0.0406847627919652,0,-0.0400651038460235,0.0293259528218966
X601328.CH.EQUITY,0,0,0.523338791256206,0,-4.33680868994202e-19,0.0691288116513537,0,0,0,0,0,0,0,0,0,0.129071211882216,0,0,0,0,0,0,0,0,0,-0.0700546343602713,0,0,0,0,0,0,0.0711524761239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625133036687657,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.119572389514126,0,0,0,0.160595018415891,0.21732947140787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173997320174974,0,0,0,0,0,0,0,0,0,0,0,0,0.0398632588902364,0,0.129448293914143,0,0,-0.0221144320176907,0,0,0.049154262006132,0,0,0,0.0581105810204871,-0.147348483776782
X601818.CH.EQUITY,0.0266092589875445,0,0,0,0,0,0,0.652251646998847,0,0,0,0,0,0,0,0,-0.0033112287645832,0.102651802610313,0,0,0,0,0,0,0,-0.313453806050852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962034477589595,0,0,0,0,-0.020037571391912,0,0,0,0.122328015536807
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733038235682187,0,0,0.00537277525817685,0.200509545336794,0,-0.065987417380729,0,0,0,0.00905786069624255,0,0,0.0186429275408324,0,0,0,0,0,0.141897143584293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987367307351534,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.151866219318367,0,0.085235813520564,0,0.325424911446069,0,0,0,0,0.223538203592697,0,0,0,0.0869419784526566,0,-0.0912765352202315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151294004478544,0,0.14326250592211,0,0.0576930891914043,0,0,0,0,0,0.0483768179925587,-0.0529129578885066
X601998.CH.EQUITY,0,0,0.145116879991846,0.122842073371606,0.261168539020387,0,0.00503643860729204,0,0,0,0,0,0,0,0.123699898015761,0.132232754145048,0,0,0,0.169523984616445,0,0,0,0,-0.0689921253823908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126451149097265,0,0,0,0,0,0,-0.0177332618929316,0,0.0786721536628291,-0.0153618883530962,0,0.0752090087188698,0
X601658.CH.Equity,0,0,0,0.164935813952628,0.0230155317608372,0,0,0.37185669863018,0,0,0,-0.122540686104739,-0.0398163581171546,0,0,0,0,0,0,0.400719211786013,0,0,0,0,0,0,-0.391161025815819,0,-0.0601787744983348,0,0,0,0,0,0,0,0,0,0,0.0773642893982844,0,0,0,0,0,0,0,0,0,0,0,-0.301049411619251,0.11157702439069
X601916.CH.Equity,0,0,0,0,0,-0.46644428407794,0,0,0,0,0,-0.352204654143051,0,-0.322973877028482,0,-0.00185839518880792,0,0.625123342665315,0,0,0,0,0,0,0,-0.0603907665474214,0,0,0,0.225210741186618,0,0,0,0,-1.73472347597681e-18,0.250129145098421,0,0,0,0,0,0,0,0,-0.111267161767098,0,0,0.675417460298275,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0212700953836849,-0.0447033826243311,0.000650272630437588,0,0,0,0,0,0,0,0,0,0.486813570129703,0.127147196635796,0,0,0,0,0,0,0,0,0,0,0,0.100210094865101,0,0,0,0,0,0.0953220097729385,0.0980166334930946,0,0,0,0,0,0,0,0.0598603173723946,0,0.0150008041800726,0
X2388.HK.EQUITY,0,-0.0859523100156884,0,0,0,0,0,0.157854395270022,0,0,0,0,0,0,0,0,0,0,0,0,0.42383107443982,0,0.0347481404054872,0.176264980169181,0,0.062526977270348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10202326804662,0,0,0,0,0,0,0,0.172736265223497,0,0,0,0
X5.HK.EQUITY,0,0,0.210629888786441,0,0,0,0,0.239543173327509,0,0,0,0.150234243554136,0.0133623881655396,0,0,0.122016337861238,0.0243930434202948,0,0,0,0.567929859042031,0,0,0.0564918335639913,0,0,0,0,0,0,-0.120578992934068,0,0,0,0,0,0,0,0,0,0,-0.186714243346173,0,0,0,0,-0.154200527278204,0,0,0,0,-1.73472347597681e-18,0
X2884.TT.EQUITY,0,0,0.113658759752347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330665634291276,0.301798801322599,0.0267730930022094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417960303688154,0,0,0.0161437718174518,0,0,0.226630215382253,0.235637830086129
X2886.TT.EQUITY,0,-0.078757149989911,0,0,0,0,-0.165929609776114,0,-0.0598294498631943,0,0,0,0,0.408197536317089,0,0,0,0,0,0.0977727747586096,0,0,-8.67361737988404e-19,0,0,0.109485573883806,0,0,0,0,0,0,0,0,-0.0439221875714294,0,0,-0.0510890145581102,0,0,0,0,0,0,0,0.0848339087413133,0,0,0,0.106444038067794,0.00187415052143095,0,0
X2891.TT.EQUITY,0,0.0067762564801395,0,0,0,0,0,0,0,0,0.126715902493723,0,0,0,0,0.144972896867705,0,0,0,-0.127554048731656,0,0,0,0.0227524146936202,0.398063837545889,0,0.279184328690191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800578350912003,0,0,0,0,0,0,0,0,0,0.032377494026173,0.0875310403081848
X2892.TT.EQUITY,0,0.0456221686698814,0,0,0,0,0,0,0,0,0,-0.00625878885731815,0,0,0,0,0,0,0,0,0,0.236890012298242,0,0.437041553365106,0,0,0,0,0.0851627175704621,0,0,0,0,0.126766441593973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976439727248706,0.150540308439501,0.0128844662477366,-0.055872737910893,-0.15648628106919,0
X000166.CH.EQUITY,0,0,0.0902916634416175,0,0,0,0,0,0,0.136352290231949,0,0,0,0,0,0,0.0165706470763969,0,0,0,0,0,0,0,0,0,0,0,0.407359543046426,0.0797974179711594,0,0,0,0.0653962996805759,0,0,0.0414594215227832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.186141237642518,0.122969340919663,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119582685722705,0,-0.00571716215226191,0,0,0.220036766605758,0,0,0,0.210970558232235,0.131410932749399,0.0677362482688844,0.0993562529825971,0,0,0,0,0.00649260111189337,0,0,0,0,0,0,0,0,0,0,-0.0662025498051588,0,0
