,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0182795323166907,0,0,0,0.346829658859352,0.0143182211055603,0,0,0,0,0,0.0895990165801348,0,0,0.286089586103377,0.183314471206436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163995441298236,0,0,0,0,0,0,0,0,0,0,0,-0.127719231635752
X002142.CH.EQUITY,0,0,0,0,0,0.794992102694505,0,0,0,0,0,0,0,0,0,0,0.0463983069661057,0,0,0,0,0,0,0.0788566084245821,0.0719628388379449,0,0,0,0,0,0,0,0,0,0,0,0.0615676993279847,0,0,0,0,0,0,0,0,0,-0.27183177409951,0,0,-0.17636998436716,0.0520108531017137,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.240491020734959,0,0,0,0,0,0,0,0.473855897216193,0,0,0,0,0,0.209980425747175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906042363474367,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0161739699949695,0,0,0.0819174253408881,0,0,0.0866683565613796,0,0,0.0408417466483427,0.0276805248150608,0,0.180557482686737,0,0,0,0,0.300381533608749,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0976799832782675,0,0,0,0,0,0,0.0624573736887894,0,0,0,0,1.73472347597681e-18,0.100475913174758,0,0
X600016.CH.EQUITY,0,0.0613453905514476,0.103032460592696,0,0,0,0,0,0,0,0,0.050772029454735,6.93889390390723e-18,0,0.062015339306856,0,0,0,0.25590783508683,0,0,0,0,0,0,0,0.115915594915025,0,0,0.0226259067629853,0,-0.202181086365495,0,0,0,0,0,0,0,0,0,0,0.0309322234997407,0.268735216450174,0,0,0,0,0,0.125007520856623,0,0,0
X600036.CH.EQUITY,0.235224108439538,0.0781535884415193,0.0237281684548938,0,0,0,0.129322878129426,0,0.137019676735213,0,0,0,0.0377231325504905,0,0,0,0.0927471942591501,0,0,0,0.0755438763045297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246128663796334,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,-0.0544096099981265,0,0,0,0,0.277042605003991,0,0.0440695103817771,0,0,0,0.442681780332195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353288655400593,0.00464786167313926,0,0,0,0,-0.0345683029307173,0,0,0,0,0,0,-4.33680868994202e-19,0.325183397552828,0,0,-0.0307647989315777,0,-0.0471893844488065,0,0.154864597653022,-0.0975908209264386
X600926.CH.EQUITY,0,0,0,0,0,0,0.131813494950965,0,0,0,0,-4.33680868994202e-19,0.343223463858801,-3.46944695195361e-18,0,0.0764531947784875,0,0,0,0,0,0,0,-0.000641611819516872,0,0,0,0,0,0,0.141528277887703,0,0,0.217107004124576,0,0,-0.0487060818878746,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0149577544256614,-0.000961442578228521,-0.0294327434737342,0
X601009.CH.EQUITY,0,0,0,0,0,0.445226941243895,0.0204304277673817,0,0,-0.0511795763006917,0,0,0.0689054318742366,0,0,0,0,0,0,0.305429484613477,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215842402992191,0,0,0,0.126499665689327,0,0.00965825846572998,0,0,0.215229362403278,0,0.0136915896031101,0
X601166.CH.EQUITY,0,0,0,0.0235982362326039,0,0,0,0,0,0,0.277810237306355,0.0313634877790159,0,0,0,0.0320151524106208,0,0.040493887616387,0.432679085291491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015877142645171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619574600365146,0,0.0323036479742854,0,0
