,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.288793152378298,0,0,0,0.107120247703355,0,0.301546145850174,0,0.100859963440645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648843791064611,0.175665346971495,0,0,0.111023626872381,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0158632269949606,0,0,0,0,0,-0.112406549424947,-0.0200234565880096,0,0.106149936192651
X002142.CH.EQUITY,0.286859493719629,0,0,0,0,0,0,0.276059289408027,0,0.0655089151717076,0,0,0,0,0,0,-0.0464028887981247,0,0,0,0,0,-0.0911493361192208,0,0,0,0,0.0367571162184584,0,0.017580842491262,0,0,0,0,0,0,0,0,0,0.0754803539553714,0,0,0.140428369409854,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0832119622116386,0,0,0,0,0,0,0.228598355000059,0,0,0.368334231609876,0,0,0,0.0979502479503375,0,0,0.0360040623057367,0,0,0,0.0149363898673857,0.00233286170244441,0,0.0408838176820863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154910418868961,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.528116188496316,0,0.123265336277831,0,0.0568128616051893,0,0.0268436697269433,0,0,0,0,0.150820688286185,0,0.119686355857302,0.122363417320775,0,0,0,0,0.173368697632942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762207313114026,0,-0.0674851754331118,0
X600016.CH.EQUITY,0,0,0.00917187178035238,0,0,0.0017559514380729,0.280937520376038,0,0,0,0.398495776609929,0,0,0.131309066871174,0,0.10520636330198,0.0709974476542177,0,0,0,0,0.0614789452255719,0.0440866523837774,0,0,0,0,0,0,0,0,0,0,0,0.37838885297218,0,-0.222081692026508,0,0,-0.0213209057427869,0,0,0,0,0,0.0568173471011746,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.201451669099672,0,0,-0.0309740422429208,0,0,-0.0236840786912593,0.0290267313711597,0,0,0.362281954598869,0,0,0,0,0.0521687281097543,0,0,0.178102654884124,0,0,0,0,0,0.012045205192454,0,0,0,0,0,0,0.134705564065687,0,0,0,0,0,0.0326878479198139,0,0,-0.200563232656038,0,0,0.0359393528771518,0,0,0.206632760108457,0,0,0,-0.0564234954762492,0,0
X600919.CH.EQUITY,0,0,0,0,0.313505926795962,0,0,-0.0252463532737959,0.0425581003210458,0,0,0,0,0,0,0,0.138181965784254,0,0,0,0,0.0841695785513136,0,0,0,0,0,0,0,0,0,0,0,0,0.196670712748213,0.195074434201031,-0.601600116682224,0,0,0,0,0,0.485935828415648,0,0,0,0,0,0,0,0.179168641283403,0,-0.190697641730987
X600926.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0.143372751637898,0,0,0,0.555586254572233,0,0,0,0,-0.0895906472977414,0,-0.106288205633154,0,0,0,0,-0.0221065298743115,-0.0668713334739939,-0.062632713286433,0,0,0,0.206978259721296,0,0,0,0,0,0,0,0,0,-0.0902138736716714,0,0,0,0,0,0.112737498119716,0,0,0,0,0,0,-0.00992729726214016,0,0
X601009.CH.EQUITY,0,0,0,0.0991113524521249,0,0,0.0124066987682466,0,0,0,0,0.233509825915452,0.188005998449703,0,0.107173177541025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118520348190352,0,0,0,0,-0.0514052638442358,0,0.163470255526393,0,0,0,0,0,0,0.0637473187539593,0,0,0,0.0603832260211456,0,0,0,0.0971680757452397,0,0
X601166.CH.EQUITY,0.495106666858112,0,0,0,0,0.0845560818563298,0,0.0505674448357249,0,0,0,0,0,0,0,0.233749347802279,0,0,0,0,-0.0503225941278828,0,0,0,0,0,0,0,0,0,0.00228698183271152,0,0,0,0,0,0,0,0.0664721756039456,0,-0.195207542416707,0,0,0,0,0,0,0.0808958789854069,0,0,-0.056168303300225,0,0
