,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.180070773041444,0,0,0,0.355889484636752,0,0,0,0,0,0,0.0828142598266539,0,0,0,0,0,0,0,0,0,0.00310000620727824,0,0,0,0,0,0,0,0,0,0.122118775407034,0,0,0,0,0,0,0,0,-0.236380464550235,0,0,0,0,-0.125618028628615,0,0
X002142.CH.EQUITY,0.388027844207633,0,0,0,0,0,0,0.288195117914464,0.0719890251557097,0.0662380102286185,0,0,0,0,0,0,0,-0.0308934945074594,0,0,0,0.0599609875835476,0,-0.0220357837656602,0,0,0,-0.0777840280236933,0,0,0,0,0,0,0.171600765426203,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0547061733806155,0,-0.0805460138617228,0,0,0
X600000.CH.EQUITY,0.111409890091911,0,0,0,0.145648146665653,0,0.0488013908115894,0,0,0,0.0486031384819393,0,0,0.0270942931415371,0,0.0455470165390184,0,0,0,0,0.0839297273221469,0,0.0447719103336365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158356394791559,0,0,0,0,0,0,0,-0.0349298005968598,0,0,0,0,-0.159382510791357,0,0
X600015.CH.EQUITY,0.0379697046581285,0,0.109002747922588,0,0,0,0.430209692301593,0,0.0602831387034741,0,0,0,0,0,0,0.0485343992914906,0,0,0,0,0,0.20527863086593,0,0,0.0663868914295173,0,-0.00771172898592783,0,0,0,0,0,0,0,0,0,0.0184254861535406,0,0,0,0,0,0,0,0,0,0,-0.114623222287726,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0274810956838833,0,0,0,0.111154800025172,0.41439912074739,0,0,0.154888373344065,0,0.0544549366682846,0,0,0.0873126895556639,0,0,0,0,0.0754548999108062,0,0,0.0569579087680243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10593954999208,0,0,0,0,0
X600036.CH.EQUITY,0.230013916174833,0,0,0,0.44573921678488,0,0,-1.73472347597681e-18,0,0.0582562183127329,0,0,0,0,0,0,0.0820926888455798,0,0,0,0,0.0505581853458378,0,0,0,0,0,0,0,0,0,0.0315153042842368,0,0,0,0,0,0,0,0,0,0,0,0,0.10563450486711,0,0,-0.11254137099961,0,0,-0.0186363469170012,0,0.00617332195176198
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.103879341465667,0,0,0,0.267614605189024,0,0,0,0,0,0,0,0.42757556436996,0,0.354896900519063,0,0,0,0,0.0431150302136109,0,0,0,0,0.14500196924865,0.00363699095106419,0,-0.0678731855461378,0,0,0,0,0,-0.0678172122483741,0,0,0,0,0,-0.0776832606446639,0,0,0,0.104059962393327,-0.111504308545237
X600926.CH.EQUITY,0,0,0,-0.0267876619210883,0,0.0490626052194279,0,0,0,0.65742603844137,0,0,0,-0.121746476467312,0,0,0,0.0681299727054432,0,0,0,0,0,0,0,-0.0232733020661653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538402513539681,0,0,0,0,0,0.0090136344793322,0,0
X601009.CH.EQUITY,0.128561027759792,0,0,0.26936671565101,0,0,0.0652890539295753,0,0,0,0,0,0,0,0,0,0.123750245206613,0,0.154522391989647,0,0,0.00325687178425078,0,0,0.0765621010594793,0,0,0,0,0,0,0,0,0,0,0,0,0.0953305631568643,0.0181810991690306,0,0,0,0,0,0,0,-0.0507834186497215,0,0,0,0.0300022094026648,0,0.0382334684406525
X601166.CH.EQUITY,0.222161598979011,0,0,0,0,0.143822201723577,0,0.212920706284758,0,0,0,0,0,0,0,0.124262943070765,0,0.170623009176052,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0420952329151455,0,-0.00858816128971988,0,0,0,0,0,0,-0.0265167632185462,0,0,0,0,0,0,0,0
