,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.26395043096862,0.215761705731966,0,-1.38777878078145e-17,0,0,0.217529695436378,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122647655149095,0,0,0,0,0,0,0.0791261995255516,0,0,0,0,0.036067631877355,0,0,0.150354614515896,0,0,0.0315847551922551,0
X002142.CH.EQUITY,0.566187551606954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660040064986642,0,0,0,0,0,0,0.114063057486116,0,0,0,0,0,0,0,0,0,-0.0187822767089689,0,0.184532341687241
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0622656872148904,0.110171449287683,0,0,0.127123477970309,0.0524591503229359,0,0,0.20299182173188,0,0,0.0564913407232835,0,0.0508508348670325,0,0,0,0,0.0869040439067785,0,0,0,0,0.26079212795559,0,0,0,0,0,0,0.0356459522189025,0.081477873844023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106082182293381,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.243097041715994,0,0.0794429123697398,0.404325213920446,0,0,0,0.17999767721224,0,0,0.0900440113902793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.268666145843729,0,0,0.328370848415842,0,0.1339019912928,0,0,0,0,0,0,0,0,0.00625029759903531,0,0,0,0,0,0,0,0.179319007880243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356885902827389,0,0,0,0,0.0141180926734296,0,0,0,0.0739285144420629
X601009.CH.EQUITY,0.208877840303916,0,0.106433135630948,0,0.146149336985477,0,0,0,0.025988745622927,0,0.0612404438053659,0.0860511112135051,0,0,0.0166941053583604,0,0,0,0,0.201198734741315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106414721245676,0,0,0,0,0,0,0,0,0,0,0.0733194221743914,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0373019677497699,0,0,0.191344314632361,0,0.28998794977355,0,0,0,0,0,0,0.254689684913013,0.169232509747578,0,0,0,0,0,0,0,0.0680055193911518,0.0235463581215389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640472736485563,0,0
X601169.CH.EQUITY,0,0,0,0.0487120949522407,0,0,0,0.0549151866984817,0,0,0.362882811133244,0,0.0706119541669804,0,0,0,0,0.254624861609477,0,0,0,0,0,0,0,0,0.0783153470757509,0,0,0,0,0,0,0,0.0273583163427171,0,0,0,0,0.00448065926169984,0,0,0.0858754168707676,0.0155911371177194,0,0,0,0,0,0,0,0,0
