,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.262802205633703,0,0,0,0.0228576649257669,0,0.041690794406603,0,0,0,0,0,0,0,0,0,0.0811313153197598,0,0,0,-0.0574031075993586,0,0.215546420879047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472723254091794,0,0,0.0133751653844165,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.113242049289055,0,0,0,0,0.718998196315398,1.73472347597681e-18,-0.0543312505715229,0,0,0.18457417879338,0,-0.210342282722922,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244198555096893,0.0440029475675152,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0285636104572244,0,0,0,0.188122703392125,0,0,0,0.0778197612681511,0.147329419396067,0,0.168528907607701,0,0,0,0,0,0.149226813222576,0,0,0,0,0,0.0240672223907986,0.0107019795876315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104734557499589,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0349759247840031,0.0722775937464707,0,0,0,0,0,0.363241194409074,0,0.401750419877479,0,0.178924997704443,0,0.0204093577550778,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0474166438233692,0,-0.38987887715703,0,0,0,0,-0.175716598401089,0,0,0,0,0,0.0544910063786814,0.0953733707639528,0,0.0654935548544428,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0112718713802885,0.130314272273632,0.0823517972301039,0.286379806710765,0.13629255868584,0.136281114615619,0,0,0.119970515414946,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104417075077423,0,0,0,0,0,0.0780673657563966,0,0,0,0,0,0
X600036.CH.EQUITY,0.113745666555889,0.362130881474536,0,0,0,0,0.0427355929588479,0,0.14519946558614,0,0,0,0,0,0,0.142674358159918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173048882710072,0,0,0.021553250593345,0,0.0594992843030961,0.0932408999013071,0.0831407384501021,0,0.0671722555567269,0,0,0,0,-0.0461284893810581
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0135063434182224,0,0,0,0,0,0.157731935439071,0.0347727132275277,0,0,0.213558849978106,0,0,0,0,0,0,0,0,0.166957846873084,0.0442172939849021,0,0,0,0,0,-3.46944695195361e-18,0.0975080313307138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.106727694528219,0,0,0.723381922156692,0,0.0344162595064296,0,0,0,0,0.062860722247614,0,0,0,0,-0.218261309751152,-0.0230382761505026,0,0.0502204801966383,0,0,0,0,0,0.00206893335115294,0,0,0,0,0,0,0,0,0,-0.0413918247108516,0,0.0227511733905148,0,-0.0403739537069704,0,0,0,0,0.296483014499224,0,0,0.0612431370486963,0,0,-0.202873908533154,-0.0552013723110477,0,-0.0957415518084855
X601166.CH.EQUITY,0,0,0.0253494089292386,0,0,0.393237298600684,0,0,0,0.00626682723973516,0,0,0.0152753671451649,0,0.300536890033579,0,0,0,0.0493644451543577,0,0,0,0,0,3.46944695195361e-18,0.00833733435924026,0.157366972475053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105373412950033,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.180743825064419,0.220022928554489,0,0,0.475440214198525,0,0,0,0,0,0,0,0,0,0,0,0,0.0379932471667097,0,0,0,0,0.115257579632768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.14904000462428,0,0,0.0105004428443858,0,0.210555963910958,0.0247816735473536,0.155010912282894,0,0,0,-0.113927824595952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321549610898011,0,0,0,0,0,0,0,0,0,0,0.0759343379359898,0,0,0,0,0,0,0,0,0,0,0,-0.281750417245716,0,-0.228695544349302,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0980961429438232,0,0.0439288891101207,0,0,0,0.161799925274255,0,0,0.400217910292533,0.279801061968127,0,0,0,0,0,0,0,-0.0114496993275247,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355825112781459,0,-0.0744820773771823,0,0.0671262749582606,-0.0394852680438115,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.12760382220777,0,0,0,0,0,0,0.194731050285396,0,0.30865195821631,0.163539622591446,0,0.0288523840442638,0,0,0,0,0,0,0.0863031972071964,0,0,0,0,0,0,0,0.105532625834285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545811802630834,0,0,0,0,0,0,0,0,0,0.164252942280741,0,0,0,0,-0.157548054655155,0,0,0,0,0,0.0674992891216296,0,0,0,0,0,0,0,0,0.0991798125199571,-0.0509826775263284,0.0892917250353486,0,0.13290942324642,0,0.172589783317725,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.144110141051006,0,0.277683203108217,0,0,0.0874136297581949,0.0164024815872412,0.160411409960783,0,0.139276673174505,0,0.0310351790616504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289296523546646,0,0,0.046422784065198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775444761103905
X601939.CH.EQUITY,0,0,0,0.0516913146153873,0.070620856726673,0,0,0,0,0,-0.101983837293244,0.385836976694813,0,0.0956321738231274,0,0,0,0.230623852653694,0,0,0,0,0,0,0.0417278836291512,0,0,0,0,-0.018410583418936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204920276333834,0.183817657776567
X601988.CH.EQUITY,0,0,0,0,0,0,0.246266883350025,0,0,0,0,0.345760688939668,0,0,0,0,0,0,0.314634792420616,0,-0.0304007314274616,0,0,0,0,0,0,0,0,0,0,0.0118958285182852,0,0,0.212302412018104,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.088389326744712,0,0,0,0,0,0,-0.162735823234017,0
X601998.CH.EQUITY,0,0,0.256144860256675,0,0,0,0,0,0,0.194081370378106,0,0,0.177574781087573,0,0,0.308671035376455,0.0251190568583642,0,0,0,0,0,0,0,0.0142884039848871,0,0,0,0,0,0,0,0,0,0,0,0.0942676655487756,0,0,0,0,0,0,0,0,0.059439249928062,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.135439971158097,0,0,0,0,0.0969866677216032,0,0,0,0.0308996380665684,0,0,0,0,0,0,0,0.0603849179190037,0.113047211735003,0,0.040532509570897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338896805261015,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0.0581710823568109,0,0,0,0,0,0,0,0,0.126851291002103,0,0.282176439430093,0,0,0.100430830648086,0,0.161964038045049,0,0,0,0,0,0,-0.0973805693278717,0,0.442335133994273,0,0,0,0,0,0,0,0,0,0,0,0,0.0641818772047242,0,0,0,0,0,0,0,0,-0.30531395229227,-0.0654790082235154,0,-0.286690758010746
