,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.315224347111044,0.0767900035393413,0,0,0.0484546488901862,0,0,0,0,0,0,0,0,0,0,0,0,0.0313618154462359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.311967858772906,0.0361694967034436,0,0.0358476664007965,0,0.0193731450086072,0,0,0,-0.111790202070702
X002142.CH.EQUITY,0.0304862234167876,0,0,0,0,0.358531841657782,0.153259629558009,0,0,0,0,0,0,0,0,0.0260304322708425,0,0.0721639445406859,0,0.0164075508475819,0,0,0.141161028216029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.0223885328997301,0,0,0,0.0727418560926849,0,0
X600000.CH.EQUITY,0,0,0,0.155093938121821,0.0596512965970673,0.0796672544112376,0,0,-8.67361737988404e-19,0,0,0.227390492440322,0,0.103875662108883,0,0,0.140922411403003,0,0,0,0,0,0,0,0.114508448440185,0,0,0.0743654924760698,0,0,0,0,0,0,0,0.0293490932267253,0,0,0.0548336999650795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.385711812853589,0,0.0286455600934075,0,0,0,0,0,0.0720032371159033,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.529884212355079,0,0,0,0.120990417727372,0,0,0,-0.0366007628820204,0,0,0,-0.108461934337681,0,0,0,0,0,0,0,0,0,0,-0.0456270060089001,0,-0.00515656805897863,-0.140621163468205,-0.0583271105318354,0.00954399990495423
X600016.CH.EQUITY,0,0,0.0458527155792371,0.215500555534434,0,0,0,0,0,0,0,0,0,0,0.138372677161588,0.0380987192144551,0,0.215521530806497,0,0,0.11894282519433,0,0,0.130314668296277,0,0,0,0,0,0,0.0356459013525227,0,0.0275735662674949,0,0,0,0,0,0,0.114264439929932,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0367087118929845,0.434931841081933,0.081509945181325,0,0,0,0,0,0,0.02372186317973,0,0,0,0,0,0,0.191795429559928,0,0,0,0,0,0,0,0,0,0.203015457746157,0,0,0,0.114681536706282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412104356118954,0.04639426068777,0
X600919.CH.EQUITY,0,0.0777189724275133,0,0,0,0,0,0.023340381623064,0,0,0.00908603429647269,0,0,0.163107481302076,0.0536775949150565,0,0,0,0,0,0.154552800423201,0.0302314026186922,0,0,0,0,0,0,0,0,-0.0612405348197829,0,0,0,0,0,0,0,0,0,0,0.195922291797773,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.362994195302577,0,0,0,0.024818956998336,0.218042380949058,0,0,0,0,0,0,0,0,0,0,0,0.0329717069864027,0,0.00898570408180839,-0.0301167707881518,0,0,0,0,0,0.0588965297658554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040361303992231,0,0
X601009.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0.0455021103972616,0.419787212653741,0,0.329350625352116,0,0,0,0,0,0,0,0,0,0.0272799697753652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586217458746642,0,0.0849063258506381,0,0,-0.0243921962631629,0,0,-0.1919649253469,0,0.0170367338279488
X601166.CH.EQUITY,0,0.247737326736163,0,0,0,0.045249372343868,0,0,0.2069416613672,0,0,0,0.00892213799498995,0.10442835287076,0,0,0,0,0.0789807158472036,0.0290802367727852,0,0.254701481504951,0,0,0,0,0,0,0,0,0,0,0,0,0.0321024551756455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053029710316894,0.00435197549878863,0,0
