,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.107463100401725,0.0654826346366804,0,0,0,0.0530613706962825,0.3606864282793,0,0,0,0,0,0,0,0,0,0,0,0,0.0197213426309957,0,0,0,0,0,0.0254773366477725,0,0,0,0,0,0.0136298290060962,0,0,0,0.0251760467814465,0,0,0,0,0.157299038284631,0.078846265682251,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.169407195909222,0,0.00857070807656948,0,0,0.338860830431896,0,0,0,0,0,0,0,0.220296861777841,0,0.0157046712070462,0,0,0.0144919325063336,0,0,0,0,0,-0.0818823099185615,0,0,0,0,-0.0181405030231562,-0.0429034525535101,0,0,0,0,0,0,0,0,0.255437074684671,0,0.0642208061556627,0.0444403065471579,0,0,0.0156126329147495,0.0310887932181727
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0716603928587791,0,0,0,0,0,0,0,0.450689377870903,0,0,0,0,0,0,0.0263633516994935,0.0207815464001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173041419806053,0.0154762996086192,0,0,0,0,0,0,0.0629542447440709,0,0
X600000.CH.EQUITY,0,0,0,0,0.00289694035314141,0,0.0735951380891257,0,0,0,0,0,0,0.461554717611741,0.0759604296801366,0.158340139860859,0.158093697898701,0,0.0394602936340867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705423722577789,0.121646035430521
X600015.CH.EQUITY,0,0,0,0,0,0.10951690454256,0,0,0,0,0,0,0.230764357114319,0.248765725628643,0,0,0,0,0,0,0,0.0542472609208286,0.0825856443912614,0,0,-0.07074325544216,0.347773271735528,0,0.0998675874298236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757740478877337,0,0,0,0,-0.125068415906328,-0.0431671698938483,0,0.00229045600968534
X600016.CH.EQUITY,0.0739722910090217,0,0,0,0.264583276211719,0,0,0,0,0.0296922971323631,0,0,0,0,0,0,0.0204243053126093,0.343657218655634,0,0.0366873154215545,0,0,0,0,0,0.158971604427848,0,0,0,0,0,0,0,0,0,0,0,0.0697832317789256,0,0,0,0,0,0.0702744197982521,0,0,0,0,0,0,0,-0.0241867438859404,0
X600036.CH.EQUITY,0.391290255491156,0.104831015037444,0,0.0210575064276491,0,0.113245495406691,0,0,0,0.0417785752562103,0,0.144309914664925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978454379997582,0,0,0,0,0,0,0,0,0,0,0,0,0.00138601790019737,0,0,0,0,0,0,0,0,0.0140239141361449,0,0
X600919.CH.EQUITY,0,0.0659047863458218,-0.00309888350581602,6.93889390390723e-18,0.244702989214714,0,0,0,0.532129877702388,0,0,0,0,0,0,0.0551698553211065,0.0691500394418967,0,0,0,0.0593397970635471,0,0,0,0,0,0,0,0,-0.0977944753820046,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563386415594546,0,-0.121383584526145,0,0,0,0,0,-0.069258921470517,0,0
X600926.CH.EQUITY,0,0.0920028113768857,0,0,0,0,0,0.35718460421646,0,0,0,0,0,0,0,0.0843714862951754,0,0,-0.0298798471542485,0.35466205111254,0,0,0,0,0,0,0,0,0,-0.0234238909263887,0,0.223880283704572,0,0,0,0,0,-0.157150169360192,0,0,0,0.127402766580421,0,0,0,0,0,0,0,0,0,0.18363790330649,0
X600928.CH.EQUITY,0,-0.041615175776544,0.197074729840455,0,0,0,0,0,0,0,-0.0241925555860757,0,0.0255261619224469,0,0,0,0.134926813914299,0.125789067149978,0.150018349762986,0,0,-0.0781080572695674,0.386608130918303,0,0,0,0,0,0,0,0.0623670917513378,0,0,0,0,0,0,0,0,0,0.0113600586096499,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.289432207923397,0,0,0,0,-0.282718897054299,0,0.613314061754387,0.155246691874843,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0394216769190491,0.317964086794649,0,0,0,0,0.0930003860197682,0.0745240757128407,0,-0.0781340612388445,0,0.0174853429787237,0,-0.245110282253018,0,0,0.204664977773079,0,0,0,0,0,-0.211802031861745,0,-0.0459321685867393
X601166.CH.EQUITY,0.0168054733787031,0.262570878208812,0,0.0935706095428248,0,0,0.421655439803063,0,0,0,0.0819148376696655,0,0,0,0.00310343017174852,0,0,0,0,0.0361074437496723,0,0,0.0433639572862061,0,0,0,0,0,0,0,0,0,0,0,0.0706697592400704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.134005927659981,0,0,0,0.149780535572727,0,0,0,0,0,0,0,0,0.342923657645855,0.0174059356517325,0,0,0,0,0,0,0.194883880625007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142384015580626,0,0,0,0,0,0,-0.0686600036484781,-0.0223036124746462
X601229.CH.EQUITY,0,0,0.092328602641563,0.379256368529268,0.117910196509445,0,0,0,0,0.0320944902869032,0,0,0.103053196665441,0,0,0,0,0,0.0448354389131346,0,0,0,0,0,0,0,0,0,0,0.0357572634826003,0,0,0,0,0,0,0,0,0.192902441701329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.122027826328592,0,0,0,0,0,-0.0602161567985116,0,0,0.113595682723244,0,0,0,0,0.737527942948774,0.216145879676314,0,0,0,0,0,0,0.13954029125678,0,0.0513796583733922,0.0338606797962785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626224752405468,0,0,-0.130579089888006,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.154229281737119,0.123071733594555,0,0,-0.0551614283472135,0,0.181456622711467,0.475533572957773,0,0,0,0.0918301768880885,0,0,0.12974867052869,0,0,0,0,0,0,0,0.00243735466420623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397811773213508,-0.143303713289406
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465746199340274,0,0,0,0.0794939948215222,0.0177986534342927,0.470920890536178,-6.93889390390723e-18,0,0.0306944590476082,0,0.0601329847556074,0,0.0799421999527352,0,0,0,0,0,0,0,0,-0.089224463141277,0,0,0,0,0,-0.137869531490909,0,0,0,-0.0746005446836127,0,0,0.150413988667292,0,0,-0.0451820714066947
X601577.CH.EQUITY,0,0,0.177911025115887,0,0.0401539418976806,0,0,0,0,0.0490672691934572,0.0833457555790553,0,0,0,0,0,0,0,0,0,0,0,0.17568261938046,0,0.10618593287217,0,0.0775607193954954,0,0,0,0,0,0,0,0,0,0,0,0.166228428895608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.347093238678664,0,0,0,0.0914693933354943,0,0,0,0,0,0.370252205627058,0,0,0,0,0.0510087043551553,0,0,0,0,0,0,0,0,0.0683696163141294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.0724822523290837,0.30153653670325,0,0.0468428665218919,0,0,0,0.144066463917835,0.0428793709301875,0,0,0,0,0,0,0,0.121818658451226,-0.00753586641155183,0,0,0.145471753073069,0.000920972458676554,0,0,0,0,0,0,-0.0973086902358186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00648371087792789,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.135140444411649,0,0,0,0,0,0,0,0,0,0.400325444834787,0,0.0658070568111968,0,0.141990334680212,0.112611667559529,0,0.164908676385986,0,0,0.0310823859130474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297714058373729,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0586391822352564,0,0,0,0.286400289502604,0,0.199206422669475,0,0,0,0.228894174625254,0,0,0,0,0,0,-0.152113622356513,0.0933190220795766,0,0,0,0,0,0,0,0,0,0,0,0,-0.041473806476825,0,0,0.229619984038488,0,0,0,-0.0370363021834914,0.0808047022595273,0,-0.0528233998370156,0.253428504127168
X601997.CH.EQUITY,0,0,0,0,0.222089475483193,0,0,0,0,0.288187524973233,0,0,0.0226888691229211,0,0,0,0,0.210724435171843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121035787029575,0,0,0,0.073429410474248,0,0,0,0.0346553855020353,0,0,0,0,0,0,0,0,0.0779724158976936,0,0,0
X601998.CH.EQUITY,0,0.0503199350665995,0,0,0,0,0.0595905879478209,0,0,0,0,0,0,0,0,0,0.0497853375275861,0,0,0,0,0,0,0,0,0.374700963647303,0,0.0729700546533972,0,0,0,0,0,0,0,0,-0.11324920739051,0,0,0,0.0953245224783819,0,0,0,0,0.0291949318271143,0,0.207849393812256,0,0,0,0,0
