,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0767857297727149,0.115483460237577,0,0,0.150845862873531,0,0,0,0.201351302025797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124097763584522,0,0,0.0407022138235713,0.0380872799581923,0,0,0
X002142.CH.EQUITY,0.0453503298100418,0,0,0,0,0.160525621173469,0,0.493216847352637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112963690309198,0,0,0,0,0,0.0720855829855139,0.0826816749386532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0970612715192787,0,0,0,0.0992198954753881,0.18089810757115,0,0.08177666582804,0.00576710651276312,0,0,0,0.1294751275631,0,0,0,0,0,0,0,0,0,0,0,0.159985412325827,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0.105418461501994,0,0,0.0498173702906158,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.257406438053345,0,0,0.297331731351485,0,0,0.0707461587608631,0,0,0,0.28948379548101,0,0,0,0,0,0,0.0528178305385286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311578952306146,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0884362902138758,0,0,0,0,0.310042869244405,0,0,0,0.21601550761695,0,0,0,0.074820498223478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299969660062393,0,0,0,0.0411225647732209,0,0,0,0
X600036.CH.EQUITY,0.413054477116877,0,0.256441104995162,0,0,0,0,0,0.0485530526413373,0,0,0,0,0,0,0,0,0,0,-0.056399277131638,-0.0591213382693933,0,0,0,0,-0.0894889111682625,0,0,0,0.0602765924626394,0,0,0,0,0.0431652197204275,0,0,0.0955788363411739,0.0780289827629533,0,0,0.044080725513805,0,0.0536227173043687,0,0.0796170564476129,0,0.0150198873213391,0,0,0.00701352209725841
X600919.CH.EQUITY,0,0,0,0.418119064534288,0,0,0,0.062684890170601,0,0,0,0,0,0,0.0432468793671661,0,0.144787899237812,0,-0.0126996341095438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217377061064919,0,0,0,0,0,0.0722122763500693,0,0,0.0326607167424642,0,0,0,0,0,0,0,-0.0208016293511791
X601009.CH.EQUITY,0,0,0,0,0,0,0.0435934113316939,0,0.22240534810119,0.242393397904659,0,0,0,0,0,0.0159286293534474,0,0,0,0,0,0,-0.0267350124863924,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0123101573901412,0,0,0,0,0,0.0438636045296455,0,0,0,0,0,0,0,0,0.35149278245362,-0.1296545908085,0,0
X601166.CH.EQUITY,0,0.0745651485603562,0,0,0.269877604170333,0.146683462757155,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.15556160990603,0,0,0,0,0,-0.00131338110194026,0,0,0,-0.00890931552398827,0,0,0,0,0,0,0,0,0,0,0,0,0.0722784031789371,0,0,0,0.116307385060713,0.00756104588415718,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0406238649589332,0,0.179741537196564,0.0089167155564447,0.00338230735623275,0,0,0.0993046871576987,0,0,0,0,0,0.149765233738816,0.0175472384820619,0,0,0,0,0,0,0.235800713011245,0,0.0899976628019027,0,0,0,0,0,0,0,0,0.0401335106882212,0,0.0606532365067722,0,0,0.00860899367551816,0,0.0105076879020167,0,0,0,0,0,0,0,0
