,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.127563104202969,0.0549389894133601,0.152957765592357,0,0.019091305336942,0,0.053813319670955,0,0,0,0,0,0,0,0,0.121220820261802,0,0,0,0,0,0,0,0,0,0,0.0148163899997682,0,0,0,0,0.103413134296454,0,0,0,0,0.0209916859528103,0,0,0,0.0711061308525335,0.129237686646762,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.10260122318233,0,0,0,0,0,0,0,0,0.016283649156102,0,0,0,-0.0435980196982812,0,0.231736174940928,0,0,0,0,0,0,0.0990195191306374,0.0559547591410784,0,0,0,0,0,0,0,0.222636030736057,0,0,0,0,0,0,0.138695263661291,0.21081332253024,0,0,0,0,0.0850611750144086,-0.179273787047894,0,0,0,0.0455107570290782,0
X600000.CH.EQUITY,0,0,0,0,0,0.0444599330444881,0,0,0.503707330731118,0,0,0,0.259936438300243,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.161715785801202,0,0.146166558524503,0,0,0,0,0,0,0,0,0,0,0,-0.128995141692814,0,0,-0.00509741800270535,0,0,0,0.0495088378348692,0,0,0,0,0,-0.070848060774865,0
X600015.CH.EQUITY,0.14248209723702,0,-0.293123083475012,0,0,0,-0.0226583280810305,0,0,0.23851794159834,0,0,0,0,0.181379693024459,0,0,0.361757703803083,0,0,0,0,-0.0147745628453835,-0.079128523089558,0,0,0,0,0,0,0,0,0,0.0223754489086662,0.128678374152389,0,0,0,0,-0.0774281324445669,0,0,0,0,0,0,0,0,0,-0.332622600004326,0.0689762804962174
X600016.CH.EQUITY,0.0583325307930587,0.104175734364595,0.214949412553959,0,0,0,0,0,0,0,0,0.106739237475175,0,0,0.127125855562321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010256482316172,0,0,0,0,0.0505227043248755,0,0,0,0,0,0,0.111965744649842,0,0,-0.066644171605198,0
X600036.CH.EQUITY,0,0,0,0.197381184738866,0,0,0.0250502996326701,0,0,0,-0.0749974210290135,0,0.603124793257616,0,0.143120038374014,0,0,0,0,0,0,0,0,0.0367456605992515,0.0539025981850212,0,0,-0.0517736583812334,0,0,0,0,0,-0.0449519896506024,0,0,0,0,0,0.101582738234677,0,0.0543223882513795,0,0,0,0,-0.245637792451748,0.277128688319001,0,-1.73472347597681e-18,0.0842004935351635
X600919.CH.EQUITY,-0.186597104464732,-0.167630089629346,0,0,0,0.772405020544661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17328061456564,0,0,0,0,0,0,0,0,0,0,0,0,0.23468594518536,0.125064164168543,0,0,0,3.46944695195361e-18,0,-0.240788862469941,0,0,-0.0490542845707242,-0.142496100870392,0,0,0,0.155609332447724,0.000761015728694976,0,0
X601009.CH.EQUITY,0.204557134769647,0,0,0,0,0,0.261548467943284,0,0.35614500079552,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0352145887957988,0.132561556701445,0,-0.0685556238444853,0,-0.105887282176595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152691977487925,0,0,0,0,0,0,0,0,0,0,0.184600446753086,0.0166597463254144,-0.0457815134410599,0.116846592802947
X601166.CH.EQUITY,0.0456507634981848,0,0.326930743078937,0.033162291037539,0,0,0,0.100342607217181,0,0,0,0.21330191178503,0,0.188575932474372,0,0,0.00322526151685817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679381881553835,0,-1.73472347597681e-18,0,0,0,0,0.0311414583403936,-0.0500204971184879,0.0503765986846485,0,0.0109328530262028
X601169.CH.EQUITY,0,0,0,0.61442504344799,0,0,0,0,0,0,0,0,0,0,0.0990056057248601,0,0,0.231199094053164,0,0,0,-0.243536429653967,0.0372687915857855,0.166895822879599,0.115043469695059,0,0,0,0,0,0,0,0,0.202310930207166,0,0,0,0,0,0,0,-0.0973616891328342,0,0.064892230077094,0,0.0247496741460577,0,0,0,0,0
X601229.CH.EQUITY,0,0.189380940566964,0.05440439149841,0,0,0.062049450367873,0,0,0,0,0,0,0,0.394286672040875,0,0,0,0,0,0,0,0,0,0.0121643461511206,0,0,0,0,0,0,0,0,0,0,0,0,0.183598757998687,0,0,0,0,0.0253270306964865,0,0,0.0640982127875998,0,0,0,0,-0.118165078770966,-4.33680868994202e-19
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.577667246792974,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218954401989965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204219060057304,-0.269925368400069,0,0,0,-0.101131864270662,0,0,0
