,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.0235083969888805,0,0.311694862985876,0,0,0,0.0110414437968587,0.127494402270166,0,0,0,0,0,0.00124838742938397,0,0,0,0,0.107632504567895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657429178037768,0,0.0384690427474802,0.017584919141589,0,0.0536625414641138,0.00853591409634279,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.148542640754321,-8.67361737988404e-19,0,0.233879383204068,0,0.0320454831760823,0,0.406946741664734,0,0,0,0,0,0,0,0.094137635082317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212196194261954,0,0,0.0535657913313485,0,0.0203449064167594,0.00193725591798503,0,0,0,0,0,0.134582429652726,0.0523723084657587,0
X600000.CH.EQUITY,0,0,0,0,0,0.186773869771856,0,3.46944695195361e-18,0,0.0922426801350419,0,0.243353830958708,0,0,0.289725977589177,0,-3.46944695195361e-18,0.00792864310219084,0,0.045344401247097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171819493054112,0,0,0,0,0.0699047005252583,0,0,0,0,0,0,0,0.0447735612614688,0,0.0470098128162005,0.0194882397630853
X600015.CH.EQUITY,0,0.0928375845446241,0,0,0,0,0.0345208722103264,0,0,0.140822427929248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264204337641102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168033997295902,0.222706760214286,0,0,0.00849004826975528,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0964001889418312,0.0124859463818061,0,0,0,0,0.293812899025079,0,0,0,0,0,0,0.341977798194756,0,0.015064796437214,0,0,0,0,0,0,0,0.111782572695821,0.140708640747561,0,0,0,0,0,0,0,0,0.16636561586814,0,0,0,0.0248418618106485,0,0,0.0540420542352508,0,0,0.088112481487646
X600036.CH.EQUITY,0.706201025036976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714911077386317,0,0.0853865861252463,0,0,0,0,0.175709599083327,0,0,0,0.121382768487323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207742091720207,0,0,0,0,0,0,0,0,0.0538643966776598,0,0.0214609347336354,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.594491294195046,0,0,0,0,0,0,0,0,0,0.0342424494249023,0,0.0429073571419406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198921427287194,0,0,0,0,-0.147918583310853,0,0,0,0,0,0,0,0,0,-0.00110886975139549,-0.0861862608366125,0
X600926.CH.EQUITY,0,0.284059696355972,0,0,0,0,0.411201229276438,0,0.0479251804503408,0,0,0,0,0.0181056240916984,0.0531551592503668,0,0,0.0563375409207505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445971644328251,0,0,0,0,-0.00932986378541718,0,0,0,0,0.118616824081283,0
X601009.CH.EQUITY,0,0,0,0,-0.319938667729693,0,0,0.147703311071225,0,0,0,0,0.0295349488624589,0,0,0.0178512051045501,0,0,0,0.036975827224622,0,0,0,0.50408429676451,0,-0.0313136909769893,0,0.121346125226735,0.0894950996493736,0,0.0728983560445384,0.043834841481245,0,0.13411883292157,0,-3.46944695195361e-18,0,0,0,0,0.105989773885062,0,0,0,0,0,0,0,0,0,-0.216069890637894,0,0
X601166.CH.EQUITY,0.153935601696111,0.100093199542015,0.0720496505811996,0,0.0559247492044495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181751670683734,0,0,0,0,0,0,0.248562809763646,0.0258636526035498,-6.93889390390723e-18,0,0,0.168255962203813,0,0,0,0,0
