,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.163974363195888,0,0,0,0.284278527291986,0,0,0,0,0.0278936796237384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125442350636323,0,0,0,0.0577130965922851,0,0,0,0,0.22765069789585,0,0,0.0975280401095353,0,0,0.0791585433359897,0,0,0.0263008974318713,0,0.149614466572078,0,0,0,0,0,0,0.136921706779257,0
X002142.CH.EQUITY,0,0,0,0,0,0.398091524500002,0,0,0,0,0,0,0,0,0,0.0544098019857682,0,0,0,0,0,0.205547049997332,0,0,0,-0.0274565061304266,0,0,0,0,0.110353097367135,0,-0.0219965006353919,0,0,0,-0.0264679755784553,0.0696174709053593,0,0,0,0.214510982507758,0,0,0,0,0,0,0,0,0,0.0365790368213896,0.0594524510460236
X600000.CH.EQUITY,0,0,0,0,0,0.205309297262057,0,0,0,0,0,0,0,0,0,0,0.71327156258529,0,0,0,0,0,0,0,-0.0893170182915487,0,0,0,0,0,0,0,-0.0319499734181543,0,0,0,0,0,0,0,0.0314849257453842,0,0,0.127767408873013,0,0,0,0,-0.0147000284096774,-0.0849909794980823,0,0.0480925142722513,0
X600015.CH.EQUITY,0.0559662294212603,0,0,0,0.109499466033742,0,0,0,0,0,0.0145184355646717,0.180751616677409,-0.0559335928480306,0,0,0,0,0.167682322842727,0,0,0.0738220193874184,0,0,0,0,0,0,0,0,0,0.0208390768398699,-0.0337237257081212,-0.097594122140372,0,0,0,0,0,0.928874388509996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085843803568803,0,0.0926194390754545,0.0484785215276036,0,0,0,0,0,0,0.214677097407528,0,0,0,0,0,0,0,0,0.386632849148703,0,0,0,-0.235669411474969,0,0,0.232624714356301,0,0,0.020329004739366,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.179365823647032,0.145916532150472,0,0,0,0,0,0,0,0,0,0,0,0.0364319004081352,0,0,0,0,0.0518048514092178,0,0,0,0.0651395587916445,0,0,0.125063869883809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456976244736119,0,0,0,0,0,-0.063974657562321,0,-0.00711782329842564,0,-0.0156221124267523,0
X600919.CH.EQUITY,0,0,0,0,-0.0710825952722935,0,0,0,0,0.288571313251435,0.0842214246728605,0,0,0,0,0,0,0.299408884317681,0,0,0,0,0,0,0,0,0.180242718755803,0,0,0,-0.117010916640896,0.138781504474949,0.111360441772557,0,0,0,0.294316121165307,0,0,0,0,0,0,0,0.086857073853933,0,0,0,0,-0.201818832772326,-0.117968475404499,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0310826084552196,0,0,0,0,0,0,0.143343571148563,0,0.450017022445241,0,0,0,0,-0.0510424099294774,0.0359217065766928,0,0,0,-0.0975389545289664,0,-0.200632152763552,-0.017169148009823,0.0502800068546741,0,0,0,0,0,0,0,0,0,0.0231840346767446,0,0,0.179960930143026,0,-0.0341119822701869,-0.102217012524289,0,0,0,0,0.0984063009587499
X601009.CH.EQUITY,0,0.17860350960528,0,0,0,0,0,0,0,0,0,0.0272417809696854,0,0,0,0,0,0.175188806380023,0,0.0588189917667227,0,0,0,0,0,0,0.0600250430133897,0,0,0,0,0.0457138768393011,0,0.00905629002144913,0,0.0072650648881814,0,0,0.0218560797828184,0.0571476246305195,0.272971720648714,0,0,0.00686978446895946,0,0,0,0,0,0.0373442028404438,0,0,0
X601166.CH.EQUITY,0.0911270223556812,0,0,0,0,0,0.258677070373387,0,0.141073224858605,0,0,0,0,0.0530146719217335,0,0.0791128685014822,0,0,0,0,0,0,0,0.0548890613672178,0,0.0296297065020222,0.0319722189028337,0,0,0,0,0,0,0,0.0509999794217769,0,0,0,0,0.0101591536076906,0.0841710871178021,0,0,0,0,0.00601363846282022,0,0.0408307142101878,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0537725794142762,0.113258852430399,0,0.0614126890303424,0,0,0.0380497954438838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220765823305365,0,0,0,0,0,0,0,0,0,0,0,-0.0898444210038791,0,0.326945319432184,0,0,0,0,0,0,0,-0.451660867409939,0.093724966215092,0,0,0.257132477417744
X601229.CH.EQUITY,0.140135016320696,0,0,0,0,0,0,0,0,0,-0.0502863737592879,0,0,-0.169538772287614,0.75612874412007,0,0,0,0,0,0,0,0,0,0,0.0296063866196212,0,0,0,0,0,0,0.0034671150410674,0,0,0.30673401977364,0,0,0.231622095564315,0,0,0,0,0.0386013079869131,0,0,0,0,0,0.255976706576226,0,0,0
