,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0481940148404356,0,0,0,0,0,0.00916540661976772,0.0842534752461269,0,0,0,0,0,0,0,0.125659042709965,0,0,0,0,0,0,0,0,0.0343559489002978,0,0,0.0855340965328826,0,0,0,0,0,0,0.183016035012151,0,0,0.0307312884484692,0.138611466170263,0,0,0,0.114203569362602,0.0445373813543091,0,0,0,0,-0.0699812362171099,0
X002142.CH.EQUITY,0.217290544374749,0,0,0,0,0.295462876476793,0,0,0,0.0172140061190251,0,0,-0.0724597871292358,-0.0718912822677411,0,0.258419381195236,0.0819882537267031,0,0,0,-0.0256831711255159,-0.170102297500017,0,0,-0.0657453730256401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385394069464308,0,0.23999959770924,0,0,0,0.0294049979624121,-0.0422740090145714,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0209906636332236,0.207062544668353,0,0,0.435942202478754,0,0,0,0.0586925965451524,0,0,0.182234453054471,0,0.0227170292105908,0,0,0.0291626073902937,0,0.236077470671131,0,0.0692357643005318,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.20404369200811,0,0,0,0,0,0,0,0,-0.0449429424231937,0,0,-0.0501237746219017,-0.0329413102915402
X600015.CH.EQUITY,0,-0.08894689015432,0,0,0,0,0,0,0.10678284105348,0.411755038678293,0.144948508351753,0,0,0.0380316117382524,0,0,0,0,0,0,0,0,-0.119193734736754,0,0,0,0,0,0,0,0.240877277899295,0,0,0,0,0,0,0,0,0,0,0.103616167387322,0,0,-0.0187923890299346,0,0,0,0,-0.00477182224961869,0.241932827659253
X600016.CH.EQUITY,0,0.0304748202291071,0.165120662390626,0.280678373401707,0,0,0,0,0,0,0,0.0124281299595446,0,0,0.138797035215977,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0473615807171194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0145280161936332,0.181120285698967,0,0,0,0.297568775656749,0,0,0,0,0,0.421275289985334,0,0.0757709001795878,0,0,0,0.0702184542472728,0,0,0,0,0,0,0.122448055547304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191829293493984,0,0.0810379730498774,0,0,0,0,0,0,0.0099819576215614,0
X600919.CH.EQUITY,-0.184941725710912,-0.211563593487822,0,0,0,1.06148394626003,0,0,0,0,0,0.0675428232183295,0,0,0,0,0,0,0,0.218877958097357,0,-0.0363327658201756,0,0,0,0,0,0,0,0,0,0,0,0.134320264162934,0.257191980478145,0,0,0,0,0,-0.19182454304367,0,0,-0.232046374349306,-0.142496989068781,0,0,0.142226940924223,0,-0.0838292901724718,0
X601009.CH.EQUITY,0,0,-0.108933051493587,0,0,0,0,0,0.669857363825911,0,0,0,0,0,0,0,0,0,0,0.27674963122736,0,-0.475924518558566,0,0,0,0,0,0,0,0,0,0,0,0,0.0144849461492945,0,0,0,0,0,0,0,0,0,0,-0.102978343321339,0,0.00403733308767065,0,0.411181561132775,0
X601166.CH.EQUITY,0,0,0.32101334800575,0.0813932352735231,0,0,0,0.198524861410397,0,0,0,0.235405164093007,0,0.145350770670665,0,0,0.0172836219548111,0.133745598907954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110884226042168,0,0,0,0,0,0,0,0,0.034020076483165,0,0,0,-0.0736639677142143,0,-0.0291961539947971,0
X601169.CH.EQUITY,0,0,0.0372947310376704,1.27752180136206,0,-0.240637575139435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281360051319981,0,-0.210641794322115,-3.46944695195361e-18,0.0820302012697612,0,0.0212161633986637,0,0,0,-0.118649126093885,0,0,0,0,0,0,0,0,0,0,-0.169809497524407,0,-0.155282238456111,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0214020442849553,0,0.039284768197533,0,0,0,0,0,0,0,0,0,0.491713799814648,0.0391218823965208,0,0,0.0525869688329461,-0.0730655882734021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222508487132108,0,0,0,0,0,0.156246684663498,0,0,0,0,0,0.14063602296234,0,0,0,-0.140024402928866,-0.0568478573468031
X601288.CH.EQUITY,0,0,-0.101909097563713,0,0,0,0.0517621822861762,-0.0631802156150334,0.949722063326795,0,0,0,0.0281941712792469,0,0,0,0,0,-0.30028798278971,0,0,0,0,0,-0.340390231514555,0,0,0,0,0,0,0,0,0,0,0,-0.250485577563908,-0.00450489515995194,0,0,0,0,0,0,-0.0817733254248239,0,0,-0.0928219228452721,0,0.472075960731118,0
X601328.CH.EQUITY,0,0,0,0,0.0384307792698651,0.607036781151081,0,0,0,0.030493328158379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952221873376297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348160518737643,0,0,0,0,0,0,0,0,0,0.22801578586132,0,0,0.242898203578119
X601398.CH.EQUITY,0,0,-0.0403468124193162,0,-0.0760067426580061,0,0,0,0,0,0.745601379497221,0,0,0,-0.146360224206736,0,0,-0.210747432085563,0,0,0,0,0,-0.0279039202396841,0,-0.0255290006809702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216571925098515,0,0,0,0,3.46944695195361e-18,0,0.411970282648162,-0.0213162188050733,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.17785780933965,0,0,0,0,0,0.250360395925185,0,0,0,0,0,0,0,0,0,0.188932243585948,0,0,0,0.0604921187564623,0,0,0,0,0,0,0,0,0.196227616297179,0,0,0.331759539472811,0,0,-0.0598369872023763,0,0,0,0,-0.100266053977261,0,0,-0.0451372030127939,-0.100188744122654,0
X601939.CH.EQUITY,0,0.567554695795938,0,0,0,0,-0.0428179370912525,0.0130261959339959,0,0,0.147831512142983,0,0,0.452977761728826,0,0,0,0.0580513260457872,0,0,0,0,0,0,0,0,0,-0.0460576785274128,0.0642631111711373,0,0,0,0,0,0,-0.339125036452288,0,0.180075160503644,0,-0.0649784001109797,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.204665491569188,0,0,0,0,0,-0.123247931188993,0,0,0,0,0,0,-0.163344760659357,0,0,0,0,0,0,0.35959990597799,0,0,0,0.183953098284008,0,0,3.46944695195361e-18,0.0559301727480222,0,0,0,0,0,0,0.0851481246252824,0,0,0,0,0,0,0,0,0.0225715595018391,0,0,-0.0958633085074537,0,0,0
X601998.CH.EQUITY,0,0,0.0756912509636919,0,0,0,0,0,0.221957304388867,0,0.0860759243700448,0,0,0,0,0,0,0,0,0,0.0506518872430118,0,0,0,0,0,0,0,0,0.109465655398454,0,0,0,0,0,0,0,0,0,0,0.18282687172643,0,0,0,0,0,0,0.121297252227423,0,0,-0.0526051450277644
X11.HK.EQUITY,0,0.0481166213597789,-0.121414377117416,0,0,0.312342629256458,0,0.0384247709191002,0,0,0,0,0,0,0,0,0,0,0,0.0406632399831246,0.333908244617145,0.0306569965582535,6.93889390390723e-18,0,0,0,0.340145313045266,0,0,0,0,0,0,0,-0.230312069998994,0,0,0,0,0,0,0,0.0981408354413081,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.213847201623495,0.476231762485202,0,0,0,-0.149731243384319,0,0,0,0,-0.241052904052087,0,0,0,0.116343798892401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143953571663286,0,0,0,0.273782777896106,0.330491478853172,0,0,0,0,0,-0.0259878398936703,-0.0187569643358547,0,0,-0.0358422390336039,0.142143779391683
X5.HK.EQUITY,0.0154245277322817,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.212759742399331,0,0,0,0,0,0.150258991238292,0,0,0.173895247538975,0,0,0,0.108590855523446,0,0,0,0,0,0,1.73472347597681e-18,0.0468248364369836,0,0,0,0,0,0,0,0,0,0,0,0,0.111243116737152,0.138892335108872,0,-0.00397760454086641,0,0,-0.176020081768462
X2884.TT.EQUITY,0,0,-0.0798086568381412,0,0,0,0,0,0,-0.167235571554466,0,0,0,0.0536097388205345,0,0,0,0,0.0932214668646002,-0.0624126800240856,0,0,0.340549982870079,0,0.119066910099478,0.300872545626314,0,0,0.0614947572640951,0,0,0,0,0,0.127962158538238,0,0,-0.0619832679222135,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.132311141587931
X2886.TT.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0.154291064513933,0,0,0,-0.146771369550575,0,0,0,0,0,0.059953246439382,0,0,0,0,0,0.346157630745652,0.405268840799476,0,0,0,0,0,0,0,0,0,0,-0.176627462131076,0,0,0,0,0,0,0,-0.0859262194178981,0,0,-0.145171786915871,0,-0.0388532115415149,0
X2891.TT.EQUITY,0.163782823810205,0,0,0,0,0,0,0,0,0.328408428883817,0.027160045140169,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-1.14138971936601,0,0,0,0,0,0,0,0,0.375544269109838,0,0,0,0,0.069718581260277,0,0.0771824029242587,0,0.11856547603907,0,-0.0591026864313909,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,-0.188071104190685,0,0.0451751477272261,0.0162145693129491,-0.0475193427578696,0,0,0,0,0.179104268863671,0,0,0,0,0.197785471401295,0.476513256359849,-0.096629198550016,0,0.203974512153072,0,0,0,0,0,-0.082173429023501,0,0,0,0,0,0,-0.108521688796086,0,0,0.0578207985360123,0,0,0,0.0432808811300283,0,0,-0.058732985040618,0,-0.0353504763634349
X5880.TT.EQUITY,0.221642873362137,0,0,0,0,0,0.0253251824069337,0.0531924293729845,0,0,-0.159886369746363,0,0,0,0.0366704873219641,0,0,0,0,0,0,0.329850413641876,0.16135855921069,0.117453067713485,0.314210953264451,0,0,0,0,0,0,0,-0.0459997771889293,0,0,0,0,0,0,0,0,0,0,0,0.045456972515403,0.218190744992979,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.045461466661581,0,0,0,0.0383419095957667,0,0,0.0524909773939998,0,0,0,0,0,0,0,0,0.508891367597474,0,0.394258001137574,0,0,0.0306440569505851,0.0651248601813167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.169919556789013,0,0,0,0,0.039562245111003,0,0,0,0,0,0,0,0,-0.00913146023972925,0,0,0.0805693475786271,0,0,0,0,-0.0497326134964025,0,0.181080237077693,0,0,0.175730340120965,0,0,0,0,0,0.293544008804081,0.357309941857162,0.0250598446615116,0,0,0,0.00721409997705919,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0.103458387257114,0.0740787858451495,0,0,0,0,-0.0706931088740991,0,0,0,0,0,0,0,0,0.135174894479345,0.0574815266095227,0,0,0,0.0481735058580281,0,0,6.93889390390723e-18,0,0,0,0,0,0.290007704741928,0,0.297383327181705,0,0,0.0528268350382526,0,0,0,0,0,0,0,0,0.0226682118515741,0,0,0.0572187284075236,0,0.108426136568871,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259987905312858,-0.0728524480219013,0,0,0,0.0350459402472401,0,0,0.10517797235305,-0.0534573379622182,0,0,0,0,0.30923949988017,0,0,0,0,0.186842784655911,0.30712763965334,0,0,0,0,0,0,0,0,0,0,0,0,0.00138574463656954,0,0,-0.0158865811370742,0,0
X600030.CH.EQUITY,0.117859630173545,0,0,0,0,0,-0.0129785231368799,0,0,0,0,0,0,0.0357209750005364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212989338422947,0,0.373066399903581,0,0.12891180964325,0,0.272870095389934,0,0,0,0,0,0,0,0,0,0.0994267928235149,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170932089764419,0,0,0,0,0,0,0.00065202343528822,0,0,0,0,0,0.243719191620141,0,0,0,0.0671095038783937,0,0,0,0.0762052137079103,0,0,0.100247776020358,0,0,0,0,0,0.123882838683104,0.0185374317303301,0,0,0.0431310086832698,0,0,0
