,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X601229.CH.EQUITY,0,0.0780111956700598,0.104082302989298,0,0,0,0,0.0404813270143525,0,0,0,0,0,0,0.186349010115976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438266496649395,0,0,0,0.444365736596382,0,0,0,0,0.195890867301452,0,0,0,0,0,0,0,0,0.0377481189761688
X601288.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.153028853396984,0.164904135909668,0,0.373075028612352,0,0.183381296539859,0,0,0,0.000823622918743666,0.0198255704868617,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996310793363004,0,0.0739791318261856,0,0,0,0.0236314229565789,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0705409564603746,0,0,0,0.00613706766575208,0,0,0,0.293336604930029,0.0513813797673479,0.0273523022476408,0,0,0.0683637809463894,0,0,0.196839565831452,0,0,0.00846406765940936,0,0.00579904260391161,0.0574989988942882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238995541758945,0,0,0,0,0,0,0,0,0,0.0135516745359489,0,0
X601398.CH.EQUITY,0.0896678138006562,0,0,0,0,0.0305341086607874,0,0,0,0,0,0.0367083777616109,0,0,0,0.568929869721274,0,0,0.0446588113471842,0,0.0268803047340037,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0583576707236315,0.0221394293224389,0,0,0.021104511628444,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.28119316693805,0,0,0,0,0.0523222083654821,0,0.129682661829262,0,0,0.115077867439238,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126430064547962,0,0,0,0,0.158350277907573,0,0.0165666257186396,0.0432374201585084,0,0,0.0221041405336917,0,0,0.00125128156579951,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.131230530710621,0.00369057382407424,0,0.183055048763434,0.018300519799674,0.469928195182137,0.00494782263394893,0,0.107814119707926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146264777720555,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.540980562235147,0,0,0,0,0,0,0,0,0,0,0.282953139063537,0,0,0.092824105205163,0,0,0,0,0,0.0331468367255077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179444244233561,0.0981635349306181,0,0,0,0,0,0.0435452716537225,0,0
X601998.CH.EQUITY,0,0,0,0.314989136260208,0.0264991939770859,0,0,0,0,0.021291821669431,0,0,0.39759026412751,0,0,0,0.0126424268310165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144097394312739,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.145393284875187,0,-0.323665542454086,0,0,0,0,0.358386728032795,0.0289754360843108,0,0.177826269334092,0.0703358233988473,0,0,0,0,0,0.109731105363732,0,0,0.0365038577580355,0,0,0,0,0.3098629517264,0,0,0,0.0628231252367678,0,0.0576234205294338,0,0.166295360528108,0,0.215987267887767,0,0.0144011295236345,0
X2388.HK.EQUITY,0,0,-0.0546825686301436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185802728463424,0,0,0.092593801665593,0,0,0,0.138456641425348,0,0,0.0278170172850409,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0183202269404054,0,0,0,0.023539113378574,0,-0.0171405835568146,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.168440446476709,0,0.21009046480827,0,0,0,0,0,0,0.0545659459211457,0,0,0.128018176815018,0,0.319512552697096,0,0,0,0,0,0,0,0,-0.685329424941243,0,0,0,0,0,0,0,0,0,0.206066073488896,0,0,0,0,0,0,0,0.0890921620842027,-0.374181529116422,-0.136398766606785
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,-0.082185364239498,0,0,0,0,0,0,0,0,0,-0.0440014394706991,0,0.156405501689277,0,0,0.348926682323442,0,0,0,0,0,0,0,0,0.143260206921078,0.0800076530448212,0.191920047770334,0,0,0.133990396203508,0,0,0,0,0,0,0,0.138101596204202,0,-0.116059161057689,0,0.151191990880912,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0631554035065889,0,0,0,0,0,0,0,0,0,0.0129200324339848,0,0,0,0,0,0,0,0.0849435928044903,-0.0492523067825067,0,0.128289396818968,0,0.0454364969159841,-0.0812707807820331,0,0,0,0.0328993104391166,0,0,0,0,0,0,-0.11718518511227,0.379824315571555,0,0,0,0.056369199485239,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0853016386611208,0,0,0,0,0,-0.0339815113666318,0,0,0,0,0,0,0,0,0,0,0.0563727964754991,0,0,-0.330584744527497,0.139474935360881,-0.222043263576033,0,0,0,0.241660639515576,0,0.0518108783747005,0,0,0,0,0,0,0.265143461276938,0.159415083879974,0,0.14449377000662,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356931507335447,0.00615434823145046,0,0.467070721503534,0,0,0.156956839145821,0,0.0104084040898626,0,0,0.239873054909428,0.116029067117769,0,0.0379010076796936,-0.0743832936141133,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374104961007891
X000776.CH.EQUITY,0,0,0,0.0621567958723974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33878235346503,0,0,0,0.388090362996958,0,0,0,0,0,0,0.106815578008423,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298491041751113,0,0,0,0.167268003187337,0.261767651803876,0.107396415453912,0.11415370187576,0,0,0.21602838445322,0,0,0,0,0,0.0544977577031755,0,0,0,0,0,0,0,0.065016428126285,0,-0.172261268667922,-0.0103552967058222
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00030096449445326,0,0,-3.46944695195361e-18,0,0.0303442702353824,0,0,0,0.0577193210591517,0,0,0,0,0,0,0,0,0,0.531028529695479,0,0,0,0,0,0,0,0,0.118155361893902,0,0,3.46944695195361e-18,0,2.16840434497101e-19,0.0363737791722542,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0353209652369338,0,0,-0.0373456674933053,0,0,0,0,0,0,0,0,0,0,0.0408440729579403,0,0,0.124518061077285,0,0,0.212589016485275,0,0,0,0,0,0.0449539002972939,0.476138876900297,0.0889845310645733,0,0,0,0.0726775924537703,0,0,0,0,0,0.00309290469175014,0,0.0329721465860721,0.00347696665450567,0,0
X600837.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168975866130431,0,0,0.110647338491061,0,0.0431844229150097,0,0.348767465314434,0.23422055743889,0,0.0202849122151048,0,0,0,0,0,0,0,0.0217440762378737,0,0,0,0,0,0,0.0359951382377734,0,-0.0255704657581177
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.149990921838443,0,0,0,0,0,0,0,0,0,0.00858856683400141,0,0,-0.0540024573938759,0,0.308285875603892,0,0,0.157296302220946,0,0,0,0.0867630149102672,0,0.15741182136066,0,0.0158853881486449,0,0,0,0,0,0,0,0,0,0,0,0.0133627859661596,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124186430321848,0,0,-0.0472298716474503,0,0,0.0859577073735471,0.0924120423803716,0,0,0.448711285169531,0.0288967305508464,0.0529244379993628,0,-0.0526635881081558,0.293705720065498,0,0,0.0237666724390773,0,0,0,0,0,0,0,0,0,0,0,-0.00577304043638821,0,-0.0172350430339153
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134600337710554,-0.116052284341389,-0.0131144060414633,0,0.121287548697339,0,0.199770688189239,0,0.139022362010939,0,0,0,0,0,0,0,0,0,0.454959912476157,0,0,0,0,0,0,-0.133413480110252,0,0.155588905188577,0.0845277313747399,0.170052754023051
X601211.CH.EQUITY,0,0.0440500207194562,0,0,0,0,0.0128592784777697,0,0,0,0,0,0,0.0107709300772856,0,0,0,0,0,0,0,0,0,0,0.307426512623538,0,0.12126257679379,0,0,0.10076345269521,0,0.327592667181649,0,0,0,0.0428922736618379,0,0,0,0,0,0.126230891621485,0,0,0,0,0,0,0,-0.0314789491271903,0
X601688.CH.EQUITY,0,0,0,0.0982971817256815,0,0,0,0,0,0,0,0,0.00774613534116146,0.0312017869313488,0,0,0,0,0.0486549543013919,0.0310445347326628,0,0.0277166493848644,0,0,0.0869970585671944,0,0,0,0.515560953931205,0,0,0.104291008888011,0,0,0,0,0,0,0,0,0,0,0.041340902951882,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.069614735718828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172255821785748,0,0.311102102607995,0.0436449493779407,0,0.0526387341120868,0,0,0,0.165791434384564,0,0,0,0,0,0,0.0901465474056491,0,0,0.14306002128316,0,0,0,-0.0369446930928667
X601901.CH.EQUITY,-0.0493369682525817,0,0,0,0,0,0,0,0,0,0.101114312486001,0,0,0,0,0,0,0,0,0,-0.0271902250531077,0,0.40079682243316,-0.300310783423715,0,0.237878175698656,0,0.32293280515089,0,0,0.111727878596358,0,0,0,0,0.174702513791359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,-0.020835857039723,0,0,0.163938459395391,0.026551161741777,0,0,0,0,0,0,0,0,0,0,0,0,0.168347786540932,0,0,0,0,0,0,0,0,0.120551363263365,0,0,0,0,-0.0269727870680228,0,0,0,0,0,0,-0.00447918876169823,0,0.214275233541761,0.12478651573728,0,0,0,0.106470793075906,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0624485103120321,0,0,0,0,0.266839692050027,0.0447750477777715,0.109190492525325,0,0.115636229359797,0.00388587426033011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270918020774805,0,0,0,0.0914613141908333,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241182537649001,0.0379641960967777,0,0,0,0,0,0,0,0,0.0144876201354925,0,0,0,0.360262421573137,0,0,0.151599555688559,0,0,0,0,0.0131019335638668,0,0,0,0,0,0,0,0,-0.414679941115077,0
X601336.CH.EQUITY,0.324869945350594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113429211984956,0,0,0,-3.46944695195361e-18,0,0.0837419541611898,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.177148712144213,0,0,0,0,0.403992422463926,0.0132418399862917,0,0,0,0,-0.016060808880164,0,0
X601601.CH.EQUITY,0,0,0,0,0,0.05411656198055,0,0,0,0,0,0,0,0.297327050018273,0,0,0,0,0,0,0,0,0,0,0,0.00259923683809751,0,0.102987134279797,0,0,0,0.258310691264597,-0.0249471437939304,0,0,0,0,0.00746019734947495,0.14591878658633,0,0,0,0,0,0,0,0,0,0.0199365397958831,0,0
X601628.CH.EQUITY,0,0,0,0.0985564236043934,0,0,0.121808694932209,0,0.213160872454344,0.000347611411821797,0,0.0122541980050115,0,0,0,0,0,0,0,8.67361737988404e-19,0.00862548248187906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548980082173437,0,0.325461141389054,0,0,0,0,0,0,0,0,-0.049114238685348,0
X1299.HK.EQUITY,0,0,0,0,0,0.217870856785764,0,0,0,0,0,0,0,0,0,0,0,0,0.153891932537981,0.0968944391039372,0.0806533078618914,0,-0.13011215321039,-0.079435334154891,0,0,0,0,0,0,0,0,0,0,0,0.390643114279471,0,-0.114186505217058,0,0,-0.0639075795554166,-0.0388292230371682,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0824689970788888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246346076911889,0.276412602309155,0,0,0,0.0146347609921904,0.0692220066433127,0,0,0,0,0.108614966526489,0,0,0,0.0360612276618297,0,0,0,0,-0.0978099962181242,0,-0.0709383800835307,0,0.417044261301301,0,0.030621192446803,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.121533349385029,0,0,0,0,0,0,0,0,-0.135570316082612,0,0,0,0,0,0,0.0855755641042576,0,0.152960208141698,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.159256393759773,0,0,0,0.29997351792511,-0.163351680991314,0.582103665643011,0,0,-0.276772905048383,-0.128465535735353,0,0
X000069.CH.EQUITY,0,0,0,0,0.023020626535517,0.414228201966326,0,0,0,0.0207403142617507,0,0,0,0,0,0,0,0,0,0,0,0,0.303066235124506,0.0171826896197898,0,0,0,0,0,0,0,0,0,0,0,0.156553730189882,0,0,0,0,0,0,0,0,0,0,0,0,0.192250088529267,0,0.120403883347303
X267.HK.EQUITY,0.79887839968236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225088043802313,0.532057665888918,0,0.433277996673063,0,0,0,0,0.0329702255961822,0,0,0,0,0,0,0,0,-0.170557751269115,0,0.0133939165387878,0,0,-0.42503831375621,0,-0.20831284889889,-0.0276650938220088,0,-0.109009755869657,0,0,0,0.0472832683153828,0
MKRturn,0,0,0,0,0,0.461963729543844,0,0,0,0,-0.0615474330957198,0,0,0,0,0,0,0,-0.0158548477719452,0,0.0385660524206932,0.164356341879442,0,-0.0342417043070277,0,0,0,0,0,0,-0.417038860483356,0,0,0,0,0,-0.0345131932574107,-0.33248449982249,0,0,0,0,0,0,0,-0.0610748529934678,0.851094453041283,0,0,0.144478014289111,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0147151962963552,0,0,0,0,0,-0.131946772014464,0,-0.037542703329607,0,0,0.12069168933838,0,0,0,0,1.38777878078145e-17,0,0,0.124561552649134,0,0,0,0,0,0,0,0.177951043602024,0,0,0,0,-0.166854534734477,0,0,0,0.0694002208947619,0,0.0909539102690574,0,0.035213307810761
RealEstateDiff,0,0.069352989126951,0.504749507145445,0,0.049695638640576,0,0,0,0,0,0,0,0,0,0,-0.191381326170862,0,0,-0.00993817963097212,0,-0.0265546834459302,0,-0.10069473707534,0,0,0,-0.102715695935085,0,0,-0.136514911979061,0,0,0.0796841455233366,0,0,0,0,-0.0891969248946821,-0.346004111694848,0,0,0,0,0,0,0.170288316755835,0,0,-0.127426487553577,0.179655269288743,0
