,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.169698960104013,0,0,0,0.0184117521192182,0,0,0,0,0,0,0,0,0,0.196263104802766,0.125608169348499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200240125728809,0,0,0.167697656398504,0,0.0458778123500792,0,0,0,0.067991294728051,-0.0154016586813448,0
X002142.CH.EQUITY,0,0,0,0,0,0.683869811932918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844402217263377,0,0,0,0,0,-0.028375032808512,0,0,0,0,0,0,-0.0247266024640768,-0.0662561022010298,0,0,0,0,0.0379232929650643,0,0,0.17395322158522,0.0418203467202469,0,0,-0.0937745519809994,0,0,-0.151007009411708,0,0
X600000.CH.EQUITY,0,0,0,0,0.109511004009898,0.0519358619717576,0,0.588313116985693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439018440623781,0,0,0,0,0,0,0,0,0,0.00366157415000732,0,0,0,0,0,0,0,0,0.00822704431104554,0,0,0,0,0,0.0244287058408012,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.561480553649612,0,0,0,0,0,0,0,0.00257537936919801,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.135639480533557,0,0,0,0,0,0.0422443593740378,0,0,0.00583926048181308,0,0.126681777768177,0,0,0,-8.67361737988404e-19,0,0.187427282772788,-0.129170851047458,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.154705583882726,0.0254513192416267,0,0.458915513179042,0,0,-1.38777878078145e-17,0.249188798490209,0,0,0,0,0,0,-0.0140837782835969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579464452806354,0,0,0,0.0544293120629548,0,0,-0.0384860548982281,0,0,0.000334764491383909,0,-0.0230895974094887,0,0,0,0
X600036.CH.EQUITY,0,0.310099638151952,0.0527103656638397,0,0,0,0,0,0,0,0,0,0,0,0.404238210161686,0.0958007658145521,0,0,0,0,0.0641780151140759,0.0333616466100847,0,0,0,0,0,-0.0271643510528799,0,0,-0.0485904012156162,0,0,0,0,0,0,0,-0.0513940896402522,0,-0.0370297320721604,0,0,0,0.0324018165823045,0,0.123939722305883,0,0,0,0.074985446661345,0,0
X601009.CH.EQUITY,0,0.0305117404942364,0,0.817796476556754,0,0,0,0,0,0.0603619735025974,0,0,0,0,0,0,0,0.03237016805227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067227609231562,0,0,0,0,-0.0400538385812212,0,0,-0.0626153090114468,0.139410382625194,0,0,0,0,0.0563206111457765,-0.0770754302540078,-0.0169883131171729,-0.0665939043758605,0,0,-0.0276738796408087
X601166.CH.EQUITY,0.0990847740347369,0,0.505118865268777,0.0138639805823497,0,0,0,0,0,0,0.0587702191717874,0,0,0,0,0.0376579903711818,0.0207760729009174,0.00700794080793266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867622709568777,0,8.67361737988404e-19,0.114417835317998,8.67361737988404e-19,0,0.0391473405061672,0,0,0,0,0,-0.00468912316248208,0,0
X601169.CH.EQUITY,0,0.00560478622750725,0.0147657402464858,0.084553215356029,0,0,0,0.276553054269643,0,0,0,0,0,0,0,0,0.125607531369432,0,0,0,0,0,0,-0.0693509964709288,0,0,0,0,0,0,0.00650820274430583,0,0,0.130540364776364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115896569012611,-0.0969943521466822,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743020196504525,0,0,0,-0.436028864006275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230789339290423,0,0,-0.0277373813391706,-0.0361775517804681,0,0,0,0,-0.18944575687454,0,0,0,-0.00428282083769463,0.00900818874192493,0,0
