,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.176624778330963,0,0,0,0,0,0,0,0.155291681412996,0.0568904787347122,0,0,0,0,0.124220154666535,0,0,0,0.157401807224057,0,0,0,-0.0378523890825821,0,0,0,0,0,0,0,0,0,0,0.278450687429014,0.110583004283502,0,-0.231389296923968,0.0333456347224443,0,0,0,0,0.0878979668802641,0,0,0,0,0,0,-0.01685607583029,-0.120540819151189
X002142.CH.EQUITY,0.240227333159036,0,0,0,0,0.111033787452165,0,0,0.0362566345501449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492353668810807,0,0,0,0,0,0,0.194510232983879,0,0,0.0631975866798676,0,0.0158314956008191,0,0,0,0,0,0,-0.0454637488721214,-0.113465096411574,-0.236781716508468
X600000.CH.EQUITY,0.00115462399738626,0,0,0,0.0531418268526369,0.131414916189757,0,0,0,0,0,0,0.450527345267316,0,0.163692596067063,0,0,0.00351533339473785,0,0.0916023223936735,0,0,0.0130264221042671,0,0,0.229524006898253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428425078543231,0,-0.0515998573300149,0,0,0,0,0,0.0581489949578833
X600015.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.168036485589223,0,0,0,0,0.362816731773064,0,0,0.0654766499180169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201547162819256,0.122938026863308,0,0.0288931978666733,0,0,0,0,0,0,0,0.103434884152897,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0.146906797093903,0,0,0,0.106127086971282,0,0.281768136362879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726121622150831,0.135322016334405,0,0,0,0,0,0.182654538556218,0,0,0,0.0166047133013426,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.172151905105448,0.16693619997548,0.123100800271819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092275274043089,0,0,0,0,0,0,0,0,0,0,0,0,0.044976698854642,0,0.0448223418155416,0,0,0,0.214841821488729,0,0.00440048681956915,0.133555540304736,0,0,0,0.0441299245108773,0,0,0.0175780439773273,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0818573707698134,0.303891433452197,0.0458517687734278,0,0,0,0,0.118335019552809,0,0.0611331439795189,0,0,0,0,0,0,0,0,0,0.0533070651065016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382560121188937,0,0,0.123016818994985,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.163606705590979,0,0,0.320870534131929,0,0,0,0,0,0,0,0.259149017294073,0,0.0112317450175675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135937783394681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398061760920239,0.091726713188953,0,0,0,0,-0.0537815158734303
X601166.CH.EQUITY,0.18662289484913,0,0,0,0,0,0,0,0,0,0,0,0.288842061222739,0,0,0,0.000484059962356023,0,0,0,0,0,0,0,0,0,0,0,0,0.111492981031214,0,0,0,0,0,0,0,0,0.128930771937126,0,0,0,0.0362486552892889,0.403771936506156,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.281670105289341,0.387226621826646,0.0690845084825182,0,0,0,0,0,0,0,0.280821792019312,0,0.0237018701930087,0,0,0,0,0,0,0,0,0,0.0291341905356222,0,-0.0975489387126248,0,0,-0.015959231478009,0,0,0,0,0,0,0,0,0,0,0.0581754654221834,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0467078506317331,-0.00707657393762232,0,0,0,0,0,0,0,0.260377588582142,0,0.230306631209522,0,0,0,-0.187306060056184,0,0,0,0,0,-0.100195133162205,0.191292881242063,0,0,3.46944695195361e-18,0,0,0,0,0.056530206243776,0.314257923580423,0,0,0,0,0,0,0,0.0886672362052555,-0.103078273323726,0,0,-0.148056081559334,0,0,0,0
