,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.25771918346154,0,0.0169773553154546,0,0,0,0.0444221186470601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137514946789111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235316998731398,0.0673009984636696,0.160079539201912,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.120861211320976,0,0,0,0,0,0,0.179487623922717,0,0,0,0,0,0,0,0.136456122638921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144998081228505,0.180992619736048,0.0387222252081316,0,0,0,0,0,0,0,0.128134486014659,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0104003605947971,0,0,0,0.197661300086006,0,0.0590182563822599,0.228214639273173,0,0.161985833724224,0,-1.38777878078145e-17,0,0,0,0.0282197885690468,0,0.0379167419824584,0.100889524682462,0.0411354121741201,0,0,0.0205161725383287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683883181289959,0,0.0801934541670316,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.225011539253937,0,0,0,0,0,0,0,0,0.0196620840489175,0,0.186604429491819,0.312576196301704,0,0.00106229447237849,0,0,0,-0.128606214601818,-0.0271167344452263,0.121219816165862,0,0,0,0,0,0,0,0.282326552525906,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114099368943939
X600016.CH.EQUITY,0,0.0531079733677113,0,0.27063662292502,0,0,0.0200580542187019,0,0.186549806663449,0,0,0.11304895430375,0.0875075043602838,0,0.0997328151725646,0,0.0578531105064704,0,0,0,0,0,0,0.0746467338501597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.675401766853292,0,0,0.162298862918736,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.084974541592195,0,0,0,0,-0.0611708242402746,0,0,0,0,0.0383588511733305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0223944200945742,0,0.0101442692872694,0,0.0412699736676106,0,0,0,-0.00693530954463674,0.0489957596870848
X600919.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0.143376686685202,0,0,0,0,0,0,0.147218623012421,0,0,0,-0.072788057643338,0,0,0,0.078755504060659,0,0,0,0,0,0,0,0,0.166568968464119,0,0,0.345273335275871,0,0,0.11705548692802,0,0.0898900096895124,0,0,0.0138498720676073,0,0,0,0,0,0,-0.0739584128193475,0
X601009.CH.EQUITY,1.38777878078145e-17,0,0,0.0706786480899128,0,0,0,0,0.559289987367586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517108224203574,0,0,0,0,0,0,0,0,0,0.126873757507946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116535850449193,0,0.171574415947797,0,0,0
X601166.CH.EQUITY,0.0227134011325354,0,0.159642008306204,0,0.0144999290130948,0.138747468667462,0,0,0,0,0,0,0,0.12265851655791,-5.42101086242752e-20,0.168230746156482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624078999570653,0,0,0,0.0530703293717659,0,0,0,0.130917299904591,0,0.0152303258493268,0,0
X601169.CH.EQUITY,0,0,0,0.0831331316183093,0,0,0,0,0,0,0.336943513929761,0.105096007650925,0.235770130871872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262109998738646,0,0.0253949333767882,0,0,0.09499039887817,0,0,0,0,0
