,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.10712049488895,0,0.18664739703482,0,0,0.275354910684824,0.188521773888045,0.0557189376794041,0,0,0.100625551158906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150763250468617,-0.0361588361951021,0,0,0,-0.338077949835652,0,0,0,0,0.111601474462758,0.251577113496511,0,0,0,0,0,0,0,-0.0207486020268701,0,-0.0556176570817892,0,0,0,0
X002142.CH.EQUITY,0.024207324355209,0,0,0,0,0,0.0527468541631569,0,0.60645803308722,0,0,0.0277097117153325,0,0,0,0,0,0,0,0,0.0766960132977264,0,0,0,0,0,0,0,0,0,0,0,0,0.174651102111968,0,0,0,0,-0.255783679494046,0,0,0,0,0.170170059256786,0,0,0,0,0,0,0,-0.0599246934393406,0.0598875771136141
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.393498786867905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556749443454112,0,0.134419005665166,-0.0725466559239424,0,0,0,0,0,0,0,0,0,0,-0.233561911088306,0,0,0,0,0,0.294461378649404,0,0,0,0.0736022649337373,0.0794783814956496,0,0,0
X600000.CH.EQUITY,0.110613454508155,0,0,0,0,0,0.179120004773475,0,0.0207550161390194,0.06908506511949,0,0,0,0.0332615283231047,0,0,0,0,0,0,0,0,0.436766638238588,0,0,0,-0.101356809141611,-0.0664321827784501,0,0,0.0601080573752695,0,0,0,-0.124589029757284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936065533645796,-0.0236521550548045,0,0
X600015.CH.EQUITY,0.143471585163968,0,0.0751596044346079,0,0,0,0,0,0,0,0,0,0.119490084681257,0.139026578623854,0,0.0210880740173378,0,0,0,0.0779150283297191,0,0,0,0.206778130454989,0,0,0.0255328308016196,0,0,0,0,0,0,0,0,0,0,0,-0.152818600667692,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485964267533711,0
X600016.CH.EQUITY,-3.46944695195361e-18,0,0,0.150577928242984,0,0,0.0778189437240775,0,0,0,0,0,0,0,0,0,0,0.0805031951615923,0.296441190625997,0,0,0,0,0,0,0,0,0,0.148742403308785,-0.00202628105239624,0,-0.173956699477536,0,0,0,0,0.617418380626738,0,0,0,0.254617286802567,0,0,0,0,0,0.209722255640368,-0.281603902434298,0,0,0,0,0
X600036.CH.EQUITY,0,0.186761567737382,0,0,0.00617945845851454,0,0,0.041406579919963,0,0,0,0.110948265353902,0.00270265838662417,0,0,0,0.0501133580962842,0,0.124037827347641,0.0446732270472521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216787914421824,0,0,0,0,0,0,0,0,0.0275738198504326,0,0,0.373279559870626,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.0772983110562768,0,0,0,0.00581903361724786,0,0,0.000853358446426664,0,0.12741499336452,0,0,0,0,0,0,0.387362589227833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867824078800508,0,0,0,0,0
X600926.CH.EQUITY,0.212461753640616,0.337764853945566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344161262495189,0,0,0.322245865560778,0,0.0481207593801882,0,0,0,0,0,0,0,0,0,0,0,0,0.0664588201913173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643850911814182,0,0,0,0,0
X600928.CH.EQUITY,0,0,0.312695534257636,0,0,0,0,0.0221053445472355,0.168926345269961,0,0,0,0,0,0.0590043175584954,0,0.146590080922596,0,0,0,0,0.218214074488196,0,0,0,0,0,-0.0341339242100336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216240295452298,0,0,0,-0.0617338445086757,0,0,0,-0.101297518312387
