,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.170420172549491,0,0.114039809929715,0.0635621756082904,0,0,0.00274601448925427,0,0.0621533227559571,0,0,0,0,0,0,0.120086585979944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976787974342837,0,0,0,0,0.0364545859439635,0,0,0,0.0919376283102525,0.0880151933253477,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249071394728975,0.0197250036109102,0,0.018209592090693,0,0,0,0.00857853669878996,0,0,0.0650212840178102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235873633247865,0.117550753370363,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.115693954528137,0.107569017744764,0,0.232834593217331,0,0.03009127760669,0,0.238667786629105,0,0,0,0,0,0,0,0.0561599149100773,0,0.116075235058901,0,0.180029255098195,0,0,0,-0.0610533852193692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059545015438852,0,-0.0679302407187905,0,0,0,0
X600015.CH.EQUITY,0.121377252508811,0,-0.186367589687253,0,0,0.221475776814762,0,0,0,0,0,0,0,0,0.354177945805215,0,0,0.531701213809314,0,0,0,0,-0.0131941243311597,-0.25838825424144,0,0,0,0,0,0,0,0,0,0,0.00485083789573415,0.0155241331738381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143186381954556
X600016.CH.EQUITY,0,0.0167232493936415,0.153127075055932,0.362253579728091,0,0,0,0.131727200499668,0,0,0.104910402658562,0,0.0895320786972165,0,0,0.0102732566025269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772977597570043,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.147242831424029,0.150296298067593,0,0.143962263673094,0,0,0,0,0,0,-0.13876096740993,0,0.461465560963235,0,0.0250398537021716,0,0,0,0,-0.0802630818654165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108667437201673,0,0,0,0,0,0,0,0,0.166535945738658,0,0,0,0,0,0,-0.0642357852204118,0
X600919.CH.EQUITY,0,0.10320427552218,0,0,0.0624466317152935,0,0,0.158975286354981,0,0,0.094098878123891,0,0,0,0,0,0,0.242160158921051,0,0.225080635125007,0,0,0,0,0,0,0.00382837905737145,0.0814330804040153,0,0,0,0,0,0.0638671134728946,0,0,0,0,0,0,-0.05941607130015,0,0,0,0,0,0,-0.0119518948680201,0,0,0
X601009.CH.EQUITY,0.212112430982795,0,0,0,0,0,0.239256211855326,0,0.197192636683152,0,0,0,0,0,0,0,0,0,0,0.100597932881345,0,-0.129552306967725,0,-0.138031710989369,0,0,0,0,0,0,-0.0210160054928067,0,0,0,0,0,0,0,0,0.1024801370888,0,0,0.00562152293462233,0,0,-0.0465364701071335,0,0.172107457120536,0.0376969315606437,0,0.117854758968204
X601166.CH.EQUITY,0,0,0.263015315819616,0,0,0,0.0078098410332194,0.130134902198962,0,0,0,0.262714726753823,0.175294205857224,0.101514588553492,0,0,0.0164763949070397,0,0,0.021888282468218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285389575893321,0,0
X601169.CH.EQUITY,0,0,0,0.114854147413262,0,0,0,0,0,0,0.467054302484591,0,0.00444370170020866,0,0,0,0,0.371474894425055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698154006573583,0.126957865696624,0,0.037713349497144,0,0,0,0
