,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0562379603656917,0,0.0109656678664861,0.186664016623519,0.20739673163182,0.0199992984757388,0,0,0,0,0,0,0,0,0,0,0.0978252555161053,0,0,0,0.00328776815299341,0,0,0,0.196397308442927,0,0.0363742799299167,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.093297443221013,0,0,0,0
X002142.CH.EQUITY,0.0148721177916762,0,0,0,0.139004581599129,0.378264872493052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214686849087747,0.272339862042908,0.059109293068171,-0.130660046524224,0,0,0,0,0,0,0,0,0,0,0,0.136589393201897,0,0,0,0.0747214169160352,0,0,0.318302379523519,0,0,-0.279498988592818,0,0,0,0,-0.0728848424802523,0
X600000.CH.EQUITY,1.38777878078145e-17,0,0,0.323110009659373,0,0.122963964992912,0,0,0,0,0,0.0393031475899579,0,0,3.46944695195361e-18,0,0.370452155779268,0,0,0.171873116847545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170256578362713,0,0,0,0,0,0,0,-0.0658609535769414,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.533615133735685,0,0,0,-1.38777878078145e-17,0.0820901030461418,0,0,0,0,0.141751415053459,0,-0.0308504053504512,0,0,0,0.189780020168768,0,0,0.0158987808563476,0,0,0,0,0,0,-0.120232581681877,0,0,0,-0.0204218471339031,0,0.0393043284259166,0,0,0,0,0,0,0,0,0,0.0770127522481473,0,-0.0679664489013669,0,-0.00845945086338626
X600016.CH.EQUITY,0,0.246475742486406,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0654207651428274,0,0,-0.04835935267447,0.707240173909826,0,0,0,0,0,0,0,0.0326834003666961,0,0,0,0,0,0,0.0725753765566437,0,0,0,0,0,0,0,0,-0.24453104121512,0,0,0,0,-0.0327289560878385
X600036.CH.EQUITY,0.0291148687882135,0.104321317509965,0.134598563538655,0,0,0,0,0,0,0.0103335490173409,0.360640737801265,0,0,0,0,0,0,0,0,0.0782689833628912,0.0600853564181951,0,0.00103008773032873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952624754245,0,0,0,0,0,0.0337803172286803,0,0.0437429095665311,0,0,0
X601009.CH.EQUITY,0,0,0,0.810975486015109,0,0.0773585627763733,0,-0.105108866476076,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642598220065968,0,0,0,0,0.0773179323539313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168868880545728,0,0,0.113672742286552,0,0,0.0581995189505385,-0.0063338384498415,-0.0157794788413188,0,0,0,0
X601166.CH.EQUITY,0,0,0.0696816172889932,0,0.0685672265816242,0.111777409449019,0,0,0.296190973073157,0,0.0294724963444454,0,0,0,0,0.277372580038366,0.048989106150785,0.0436113717376213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317392198678831,0,0.0434384345672837,0,0,0,0.0446457729490578,0,0,0.0442875402672057,0,0,0,0,0.0282160538693129,0
X601169.CH.EQUITY,0,-0.0456030653419809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752703040695625,0.124452467960332,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0448084860511481,0.0407715835023584,0,0,0,-0.0277392585929697,0,0,0.0132236922571451,0,0,0,0,0.00358741717948097,0,0,0,0,0,0,0.0711812730001023,0,0,0,0,0,-0.0195586837728742
X601229.CH.EQUITY,0,0,0.0223673442366479,0,0,0,0,0,0,0,0,0,0.81956589115537,0,0,0,0,0,0,6.93889390390723e-18,0.247640410980102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273668703865877,0,0,-0.0501168464016359,-0.170779765948303,0,0,0,0,0,-0.0526650994044231,0,0,-0.157219257414616,-0.0441868353911347,0.135585527041343,0,0.0218203982437639
