,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.2055361047296,0,0.0734791717102398,0,0,0,0,0.282186036900443,0.0559699578849358,0,0,-6.93889390390723e-18,0,0,0,0,0.168145403230358,0,0,0,0,-0.0041682290590047,0,0,0,0,0,0,0,0.124304884560088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370088895903495,0,0,0,0,0.0163846696762744,0,0,0
X601939.CH.EQUITY,0.458479370624918,0,0,0.0178341752386401,0,0,-0.0321374476672287,0,0,0,0.191752565817784,0,0.228204125294706,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861566877033502,0,0,0,0,0,0,0,0,0,0.000186290613716835,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.424698213418084,0,0.0177582954245341,0,0.209141071311585,0,0,0,0,0,0,0,0.0162888566713142,0,0,0,0,0,0,0.0720640734192774,0.119503520908682,0.0417557800692085,0,0,0,0,0,0,0,0,0.0183764105731434,0,0,0,0,0,0,0,0,0,0.0307562272034037,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0585546464642082,0,0.228758403731847,0,0,0,0,0,0,0.162966211958232,0.223948962725601,0.125232451581809,0.0828135848408043,0,0,0.0248342295516709,0,0,0.0555438780199654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565157712452527,0,0,0,0,0,0,0,0,0,0,-0.0942035021734927,0,0,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.255958600477211,0,0,0,0,0,0,0,0,0,0,0,-0.0295155755090199,0,0,0,0,0,0,0,0,1.17100779192714,-0.765544510117431,0,0,0,0.495016936651498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402880646793273,0,0,0,0,0,0,0,0,0,-0.0719041818538388,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.147082164059747,-6.93889390390723e-18,0,0,0,0,0.0896155653116527,0,-6.93889390390723e-18,0.186060017449011,0.116843433812749,0,0,0,0.163600637055333,0,0,0,0.0394886939193496,0,0,0,0,0,0,0,0,0,0,0.0327969465473074,0,0,0,0,0,0,0,0,0,0.0505435087891979,0,0,0
X601658.CH.Equity,0,0,0,0.28658638797462,0,0,0,0.124936582062096,0,0,0,0,0,0,-0.222788930935852,0,0,0,0,0,0,0,0,0,0,0,0,-0.184398151808887,-0.0271441096794997,0.871213297937644,0,0,0,0,0,0,0,0,0,0,0,-0.113288010451572,0,0,0,0.60285269610054,0.0124796886559561,0,0,-0.151430054933739,0,0,0,0.202547647517908
