,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.418643672372753,0,0,0,0.0542535539261171,0,0,0,0,0,0,0,0,0,0,0.0127196212174677,0,0,0,0,0,0,0,0,0,0,-0.012637923821429,0,0,0,0,0,0,0,0.231399272450656,0,0,0,0,0,0,0,0,0,0.0103457773781496,0.0304274010538215,0.239452177257508,-0.0181725235338706,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0498904731010952,0,0,0.0498148091449433,0.0938385293660294,0,0.00471105840730285,0,0,0.0414783422649639,0,0,0,0,0.250436538342476,0,0.261484367392039,0.11786794961692,0,0,0,0,0.0529027522145905,0.0885547989129668,0,0,0,0,0,0,0,0.0128353668991743,0,0,0,0,0,0,0,0,0,0.0114549230506031,0,0,0,0,0,0,0.0958621082156514,-0.0259418777965881
X601939.CH.EQUITY,0,0.00371313367761329,0,0.224172357353963,0,0,0,0,0,0,0,0,-0.0238754214528403,0,0,0,0,0,0,0,0,-0.221175286335435,0,0.776464069090519,0,0.0824905140054264,-0.118145051666059,0.0436638794075427,0,0,0,0,0,0,-0.0601298230237447,0,0,0,0,0,0,0,-0.117829915602529,0,0,0,0,0,0,0,0,-0.0570503608840525,0.035386751438553,0.0825395697285373
X601288.CH.EQUITY,0.218431691673372,0,0.0200505324571708,0,0,0.0380621518327228,-0.0579005710225635,0.28896182186431,0,0,0,0,0,0,0,0.115795107253697,0,0.00614171699234075,0,0,0,0,0,0.0346796758945948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17015317185002,0,0,0.110470336476877,0,0,-0.0919203529690626,0,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829,0
X601628.CH.EQUITY,0.0935489890702893,0,0,0,0,0,0,0,0,0.0290535311761618,0,0,0,0,0,0,0,0.185945848327274,0,0,0,0.128693541289544,0,0,0,0,-0.0586768227673062,0,-0.0857414134085016,0,0,0.0100384888927923,0.101983119880899,0,0,0,0,0.637732410982469,0,0,-0.0545181724676948,0,0.125675482458369,0,0,0,0,0,0,0,0,0,0.00808962312206953,-0.0455571464798386
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.238904673067689,0,0,0,-0.047505485104118,0,0,0,0,0,0,0,0,0,0,0.0762350999328977,0,1.80014897916522e-05,0,0,0,0,0,0,0,0.0166417714204499,0,0,0,0,0.11501105325269,0.193864373686204,0.107880720662677,0,0,0,0,0,0.0709669959623917,0.121617669063515,0,0.0571294058019055,0,0,0
X601988.CH.EQUITY,0.0308800756797653,0.0192806572467007,0.0459368446115233,0.171894189290024,0.356599639989276,0,0,0,0,0,0,0,0,0,0,0.188714248756676,0,0,0,0,0,0,-0.00810150449298018,0,0,0,0,0.0757749185826121,0,0.0160765445219655,0,0,-0.121385092806707,0,0,0.270367241134435,0,0,0,-0.0836015342199208,0,0,0,0,0,0,0,0,0,0,0,0.0452871610963798,0,6.93889390390723e-18
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283555903912609,0,0,0,0,0,0.0437184837659266,0,0,0,0,0,0,0,0,0,0,0.141879234721405,0,0.0124413180115394,0,0,0,0,0,0,0,0,0,0,0,-0.000399148711031473,0.474207311253183,0,0,0.260804895509883,0,0.194209112570412,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260969324927562,0,0.0760467053755646,0,0,0,-0.0106469476935222,-0.0703437954900027,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.431976280434127,0,0,0,0,0.277361501428322,0,-0.0313554807621828,0,0,0,0,0,0,0,0,0,0.323433245412552,0,0,0,0.0216585980158884,0.0925289805741497,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0408520884774133,0,0,0,0,0,0,0.13142477254659,0,0,0,0,0,0.163432175099215,0.0970885947111281,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0261590284744823,0,0,0,0.0878230957832462,0,0,0,0,0,0,0,-0.0165127521374573,0,-0.0358007475377851,0,0.135134489264115,0,0,0,0,0,0
