,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.313521447495507,0.148078557693595,0,0.314770921023397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110500039800551,0,0,0,0.0677631954913558,0.00410998832838139,0,0,0.0540943371154427,0.0421628270861376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171855,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202997,0,0,0,0,0,0.0596086976559322,0,0,0,0,-0.0234198157009288,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120731815765068,0,0,0,0,0,0.106463908608876,0,0,0,0,0,0,0,0,0,0,0,0,0.0491716301863377,0.34148480187131,0,0.130680283553099,0,0,0,0,0,0.0247870833451694,0,0,0,-0.130350409245119,0,0,0,0,0,-0.0384876131270155,0,0,0,0,0.0925906319780421,-0.00137654054358712,-0.0848482610464844,0,0,0
X601939.CH.EQUITY,0.606559440724185,0.0197629577732859,0,0,0,0,0,0,0.153410236271238,0,0.015585316626768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17159572585403,0,-0.0127985373236188,0,0,0,0,0,0,0.0489206753538383,0.0899905727155464,0,0,0,0,0,0,0,0,0,0,0.233877337035248,-0.0531550052286859,0.0570989163977772,0,0,0
X601288.CH.EQUITY,0,0,0,0.178090758267022,0,0,0.449929828348604,0,0,0,0.0253232326659684,0.0118979316540329,-1.0842021724855e-19,0,0,0,0,0.111835163911521,0,0,0,0,0,0,0.0491316518230256,0,0,0.0402715243336056,0,0,0,0,0.0700284256884151,0,0,0,-0.00306139418485422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551953432287763,0.00562079007912292
X1299.HK.EQUITY,0,0,0,0,0,0,-0.0684191755029152,0,2.16840434497101e-19,0.316313419308538,0,0,0,0,0.0493339813636001,0,0,0,0,0,0.0967832753170961,0,0,0,0,0,0.0191444355798431,0,0,0.0198569301065925,0,0,0.0524026113851075,0,0,0,0,0.0322362828406067,0,0.229434241348639,0.236622779926182,0,0,0,0,0,0,0.0411998053323157,0,0,0,0,0,0.160796757339836
X601988.CH.EQUITY,0.0930170637790734,0,0,0,0.356374016070189,0,0,0.114456320794327,-0.0170862392805218,0,0,0,0.0582994792781967,0,0,0,0,0,0.178778594175083,0.0078639885102726,0,-0.0150666772948966,0,0,0.105769821806871,0,0,0,0,0,0,0,-0.15767433750258,0,0,0,0,0,0,0.0703517722516371,0,0,-0.0183785022048331,-0.025550332737703,0,0.114183217138547,0,0,0,0,0,0,-0.116273977756433,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0,0,0
X5.HK.EQUITY,0,0.271604235880553,0,0.0586521180293649,0,0,0,0,0,-0.0290652753242319,0.0239620046084893,0,0.0734206794012212,0,0,0,0,0,0,0,0,0,0,0.267601102992574,0,0,0.0902039338161038,0,0,0,0,0,0,0,0,0,0,0.194805560774481,0,0,0,0,0,0,0.115500803829947,0,0,0,0,0,0,-0.0515022581633135,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10668491345883,0,0,0.297678484351775,0,0,0,0,0,0,-0.00177886860476526,0,0,0,0,0,0,0,0,-0.209826780927066,-0.188375978094019,0,0,-0.135891879857272,0,0.0408820637851197,0,0,0,0,0.1380387455775,0.180986228264249,0,0.0463608242260963,0,0,0,0,-0.455986217070014,0,0
