,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.158485554799461,0.0203214864055974,-1.38777878078145e-17,0,0.224545785978725,0,0,0,0.0452357721503587,0,0,0,0,0,0,0.0169424589484247,0,0.0500762268764795,0,0,0.140802035077513,0,0.0192375843795396,0,-0.0488964213821944,0,0,0,-0.12659945118199,0,0.0594589638881011,0,0,0,0,0,0.0581703978658077,0,0.266551542133723,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.351375081916251,0,0,0,0,0,0,0,0.181044683332704,0,0,0.0469556913875331,0,0,0,0,0.304389942216458,0,0,0,0.0254372593164735,0,0,0,0,0,-0.304045002920147,0,0,0.142055485862938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543729210904978,0,0
X600000.CH.EQUITY,0.0937422083073223,0,0,0.290929387208453,0,0,0,0,0,0.0903536883582746,0,0,0,0,0,0,0,0.14339024148566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056294866788797,0.05122105716532,0.049703420143136,0,0,0,0.00956173043338286,0,0,0.0802383688974378,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0143687552175568,0.135746907550595,0,0,0.448723543168442,0,0,0,0,0,0,0,0,0,0,0,0.204542642298804,0,0,0,0.0493867038721617,0,0,0,0,-0.134226831768518,0,-1.38777878078145e-17,0,0,0,0,0,0.0723077161725208,0,0,0,0,0,0,0,0,0,0,0,-0.016716090000533
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0358856065228143,-0.360228482618095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301632409736535,0.115392611638202,0,0,0,0,0,0.0632221617129257,0,0,0.00734629684965891,0,0,0,0,0,0,0.121364423095471,0,0,0.175790409584512,0.255353773548615,0,0,0,0,0,0.255837893062061,0,-0.00281635553088511,0
X600036.CH.EQUITY,0.0707218701163355,0.188778561876715,0,0,0,0,0,0,0,0,0,0,0.055887645623854,0,0,0,0,0,0,0.0860528543338449,0,0.555952257476199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644666766841528,0,0,0.113746811484682,0,0,0.195769688989926,0.0433730471748875,0,0.0507818241367398
X600919.CH.EQUITY,0,0.0673050654763749,-1.73472347597681e-18,0,0,0.0524729229462194,0,0.26337941713801,0,0,0,0,0,0,0,0,0,0.2924899037517,0,0,0.0640634150231296,0,0.189958323986471,0,0,0,0,0,0,0,-0.0461949682597753,0,0,0,0,0.119705647487222,0,0,0,0,0,0,0,-0.100817595831042,0,0,0,0,0,0,0,0,-0.0726037534528076
X600926.CH.EQUITY,0,0,0,0,0,0,0.140410509036365,0,0.135353124698733,0.11910471207912,0,0,0,0,0,0.0856871250699389,0,0.428335268273185,0,0,0,0,0,0.056880724268033,-0.0737497652625376,0,0,0,0,0,-0.053746984896526,0,0,0,0,0,0,0,0,0,-0.248268167055626,0,0,0,-0.0853577464811405,0,0.0762207781088405,0,0,-0.00174339574062913,0,-0.139588221133658,0
X601009.CH.EQUITY,0,0,0,0.139444945987245,0,-0.0226321642818638,0.00904018413868165,0.266012091499873,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0892596388423031,0,0,0,0,0,0.0467154735164217,0.110343709280575,0,0,0,0,0,-0.0343631705938678,0,0,0,0,0,0.1598508580958,0.0026627640570066,0,0,0,0,0,0.19659271156209,0,0,-0.074265671191033,0,0,0,0,0,0
X601166.CH.EQUITY,0.47470861203021,-8.67361737988404e-19,0,0,0,0.208278680210751,0,0.245481025309318,0,0,0,0,0,0,0,0,0,0,0.104836654288635,0,0,0,0,-0.112375396400536,0,0,0,0,0,0,-0.0532709573657022,0,0,0,0.154488256484765,0,0,0,0,0,0,0,0,0,0,0,0.108882148631329,0,0,0,0,0,0
