,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.109305649903233,0.0638947534258366,0,0,0.0511101011679497,0.306830902387465,0,0,0,0,0,0,0,0,0,0,0.0261197298567862,0,0.0314629275285028,0,0,0,0,0,0.0155685780914854,0,0,0,0.0173925608165772,0,0,0,0.0441398333143229,0,0,0.115463691342909,0.0665059929238905,0,0,0.00831128220398727,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.122375505906699,0,0,0,0.317743390278798,0,0,0,0,0,0,0.0256903124074498,0.219084462810924,0,0,0,0.00919884697670694,0,0,0,0,0,0,-0.0271969266209407,0,0,0,-0.0456535105373492,0,0,0,0,0,0,0.193534437835417,0,0.0223746397409368,0.065490118555347,0.223337546863541,0,-1.73472347597681e-18,0,0,-0.0552236350359433,0,0.00387288876334498,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0270537550347793,0,0,6.93889390390723e-18,0,0,0,0.445148577249402,0,0,0,0,0,0,0,0.0277870401230378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030695657673043,0,0,0.118647560388827,0,0.20311090602218,0,0.187802037147711,0,0,0,-0.0324139771907311,0.0263281529692957,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0841046775437052,0,0,0,0,0,0.355591782456493,0.0839163566767974,0.0982624679750287,0.275095104833774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349826447626757,0,0,0.00909173104736558,0,0.0815962708121242,0
X600015.CH.EQUITY,0,0,0,0.125377667382248,0,0,0,0,0,0,0,0.128872823111065,0.0222919838664203,0,0,0,0,0,0,0,0,0.0690932387633846,0,0,0,0.570737549106671,0,0.122517375173785,0.0241177611859891,0,0,0,0,0,0,0,0,0,0,0.0571916214387983,0.0796647364369943,0,0,0,0,0,0,0,-0.0435613657692243,-0.0277468703333638,0,-0.134187632447246,0
X600016.CH.EQUITY,0.0767996011571667,0,0,-1.73472347597681e-18,0.176193801304288,0,0,0,0,0,0,0,0,0,0,0.0603290632320289,0.357606691929986,0,0,0,0,0,0,0,0.214204264603407,0,0,0,0,0.0514541042494427,0,0,0,0,0,0,0,0,0.0547255584755037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.40208793683367,0.103407479633416,0,0,0,0.0922910197941038,0,0,0,0,0.197204213445176,-0.0150750288350618,0,0,-0.11063888524699,0,0,0.124549214585236,0,0,0,0,0,0,0,0,0,0.0987576000242588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616521665899521,0.0228446971084293,0,0
X600919.CH.EQUITY,0,0,0,0,0.0624263384941593,0,0,0,0.422086378803193,0.0542724619525476,0.0644692425571285,0,0,0,0.134630719705886,0,0,0,0,0.0876093190275495,0,0,0,0,0,0,0,0.00491081918037234,-0.0636505692428241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19286985350198,0,0,0,0,-0.119376935011159,0,0.0237882108761859
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.356019101955642,0,0.0356144943709973,0,0,0,0,0.0968069270208393,0.0936547538944398,0,0,0.17001170453355,0,0,0,0,0,0,0,0,0,0,0,0.113160799612563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264719819327247,0.0612321781456887,0,0,0.120333768963709,0
X601009.CH.EQUITY,0.217097981489861,0,0,0,0,-0.352343444360417,0,0.693072323283731,0.00184827481755337,0,0.0741092629643431,0,0,0,0,0,0,0,0,0,0.0252771889253927,0,0,0,0,0,0,0,0.209483971354993,0,0,0,0.108693349426536,0,0,0,0,0,0.0305923439157089,0.200628411791433,0,0,0,0,0,-0.0289466049174997,0,0,0,0,-0.173581806153125,0.100644401220405,0
