,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.115287240931193,0,0,0,0.134818357421408,0,0.394269025403297,0,0.0307331701287289,0,0,0.132463402896781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029405300757891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538865019636416,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.70154365843063,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0545767691097476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685481260918124,0,0,0.0482384334361047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314654240308213,0,0.016422691957308
X600000.CH.EQUITY,0.0834295299640551,0,0,0.267027084083624,0,0,0.00352417697605826,0,0.0672905485063565,0,0.435113595529339,0,0,0,0,0,0,0.00463565678113221,0.0969141730354807,0,0.0442316545487317,0,0,0,0,0,0,0,0,0.0141883060573803,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.17735494454834,0,0,0,0,0.343321364163263,0,0,0,0,0.0608204222878491,0,0.064176839034441,0.216818424376012,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.135601976765081,0,0,0,0,0,0,0,0,0.00833236813936536,0,0,0,0,0.0246029192273953,0,0,0,0,0,0,-0.0581323422534242,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0333052167211099,0.194074389006537,0,0,0,0.122709717915672,0,0,0.159280220064664,0,0,0.130712851076407,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799777707592846,0,0,0.133770362496657,0,0,0,0,0,0,0,0,0,0,0,0,0.0304498001651563,0,0.131369710648182,0,0.0182834077730331,0,0,0,0
X600036.CH.EQUITY,0.0502167250764452,0,0,0,0,0,0.156468297772797,0,0,0,0,0.0937124102848482,0.107841038500517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304329697784772,0.0729461760051275,0,0,0,0,0.0213287280949164,0,0,0,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.160449556080604,0,0,0.276255044729689,0,0,0,0.192302556517386,1.38777878078145e-17,0,0.278287191220047,0,0,0,0,0,0,0,0,0,0,0,-0.0275699203319621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080396506631774,0,0,0,0,0.131460609235151,0,-0.0106342113533942,0
X601169.CH.EQUITY,0,0,0,0.396471265644296,0,0,0,0,0,0,0.17011512942833,0,0.047867960858276,0,0,0,0,0,0,0.0337314448987312,0,0.0896554353552301,0,0,0,0.0038776845594521,0,0,0,0,0,0,0,0.211765740631409,0.0595719141971217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000888042212862934,0,0,0
X601229.CH.EQUITY,0,0.158430748601905,0.216970730371107,0,0,0,0,0,0,0,0,0,0,0.316614809834214,0,0,0.0353321855120834,0,0,0,0.059124017962228,0,0,0,0,0,0,0,0,0.162451127896906,-0.0157127152737921,0,0,0,0,0,0,0,0,0,0.0318164140065425,0,0,0,0,0,0.0584220217603456,0,0,0,0,0,0
X601288.CH.EQUITY,0.0769342096554913,0,0,0,0,0,0,0,0,0,0,0.239297435453288,0,0.168389522770385,0.434640840876577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436288202899937,0,0,0,0,0,0,0.00443167222485326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429152133118575,0
