,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.236904075576056,0.122580698829661,0,0,0.0629102056934359,0,0,0,0,0,0,0,0,0,0,0,-0.0491831497912089,0,0,0,0.148460356679644,0,0,0,0,0,0.151341679226284,0,0,0,0.269965844580467,0,0,0,0,0,0,0.0302777539211895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.274169893616172,0,0,-3.46944695195361e-18,0,0,0,0,0.371715398193968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843395511228067,0,0,0,0,0.0381747212082175,0,0,0,0,0.00235934745894076,0.0970232736648785,0.0327002683563215,0,0,0,0,0
X600000.CH.EQUITY,0.0304641143476242,0,0,0,0.0501730367233975,0,0,0,0.0536860130724495,0,0,0.303231531721733,0,0.0481611272740277,0.126388161935386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231632939575838,0,0,0.0722324473106616,0,0,0.111399917860724,0,0,0,0,0,0,0,0,0,0,0.0253866400838802,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.170351635796169,0,0,0,0,0.149955557899819,0.202853008170063,0,0,0,0.0423290841356766,0.0966386197271254,0.172498648452907,0,0,0,0,0,-0.14068570983228,0,0,0,-0.0188952044501839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.268050377161138,0,0,0,0,0,0,0,0.113172160721543
X600016.CH.EQUITY,0,0,0,0,0,0,0.102542766314418,0.0696064978731238,0.129268667814325,0.149477520810945,0.309541136602299,0,0,0,0.00832098306375404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170471800045721,0,0,0,0.207623655934496,0,0,0,0,0,0,0.0620296972036118
X600036.CH.EQUITY,0.00725132347996198,0.282124503940418,0,0,0,0,0.19887410777058,0,0,0,0,0,0,0.0665297250153798,0,0,0,0,0,0,0.0992054657964077,0,0,0,0,0.0461302605919667,0,0,0,0,0,0,0,0.0709475551029316,0.272620839333887,0,0,0.00577098314340689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0584753536580001,0,0,0.104510903357678,0.00617195466554869,0.41512260781615,0,0,0.0193596966704602,0,0.0535981560012222,-8.67361737988404e-19,0.231677541154501,0,0,0,0,0,0,0,0.055387487229478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033007632282189,0,0,0,0.0103801974248888,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.152797789250265,0,0.462848430174398,0.0440416666743052,0,0.140054051585918,0,0,0,0,0,0,0,0,0.00805597534003667,0.154780629163199,0,0,0,0.0251535935522597,-0.0629719417017376,0,0,0,0.154955968747646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810640861445474,0,0,0,0,0,0,-0.0292335608984822,0
X601229.CH.EQUITY,0,0.0869438529437817,0,0,0,0,0,0,0,0,-0.0307697994414302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213964911804384,0,0,0.322245366135613,3.46944695195361e-18,0.00637432653439767,0,0,0,0,0,0.144008117263964,0,0,0,0,0,0,0.152602554855188,0,0,0,0,0.0905477550141965
X601288.CH.EQUITY,0,0,0.192176150975526,-3.46944695195361e-18,0.0480360147897483,0,0,0,0,0,0,0.296143746040056,0,0.0899770716383783,0.180614249058046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123356694615417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
