,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.123976005472533,0.121863892782721,0,0,0.0115868756291345,0.130712988883278,0,0,0,0,0,0,0,0.0197616741480441,0,0,0.0303133683409081,0,0.198802960429093,0,0,0,0,0,0,0,0.0493525078829355,0,0.0427932755408399,0,0,0,0,0,0,0,0,0,0.157292255376638,0,0,0,0,0.0270520561902622,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0542860970394944,0,0,0,0.327347344063063,0,0,0,0,0,0,0,0.259634359012247,0,0,0,0.020288331021817,0,0,0,0,0,0,0,0,0,0,-0.0455668965976627,0,0,0,0,0,0,0,0,0.159880582381505,0,0.0336381600274452,0.102118257761774,0,0,0.167368834812573,0,-0.0256880365319167,0.00310726445640467,0.0265274655112127,0
X600000.CH.EQUITY,0,0,0,0.0404467591235081,0,0.0629299074947309,0,0,0,0,0,0.467563852487917,1.38777878078145e-17,0,0.214320794329069,0,0.0624398259400842,0,0.00251658132096325,0,0,0,0,0,0,0,0,0,0,0,0.00709842002204227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900729626761177,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.00468244180172945,0,0,0,0.181305276267573,0.342906279502908,0,0,0,0,0,0,0,0.0303949060830116,0,0,0,0,0.240224772731628,0,0.151862471524549,0,0,0,0,-0.062261276282959,0,0,0,0,0,0,0,0,0.173925135999841,0,0,0,0,0,0,0,0,0,-0.0502594479210302,0,0
X600016.CH.EQUITY,0.0345402104891441,0,0,0,0,0.0715868092535896,0,0,0,0,0,0.0861959445129728,0,0,0,0.309426894794327,0,0,0,0,0,0,0,0.293225953706952,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0998666214536143,0,0.00735402569690841,0,0,0.00295955839512391,0,0.0394154983753029,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.4487233096898,0.0835796532588527,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0877028657843116,0,0.178251603574293,0,0,0,0,0,0.277241429781455,0,0,0,0.0247003138785215,-6.93889390390723e-18,0,0,0.0738477701919555,0,0,0,0,0,0,0,0,0,-0.107465864721162,0,0,0,0,0,0,0,0,0.0583898759839649,0.102533915887627,0.0467853009311383,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.418794691819096,0.209923013607728,0,0,0,0,0.0450785138267175,0.0460682122880184,0,0,0,0,0.223878580901684,0,0,0,0,0,0,0,0,0.125380265172841,0,0,0,-0.0240738178266625,0,0.0297687930457828,0,0,0,0,0,0,0,0,0,0,0,0,0.0230478964052819,0,0,-0.0520398832138987,0,0
X600926.CH.EQUITY,0,0.240694445382487,0,0,0,0.0704548004299592,0.456080890230092,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.221680658746331,0,0,0,0,0,0,0,0,0,0,0.106269546471616,0,0,0,0,0.0280945015719298,0,0,0,0,0,0,0,0.0173427810496262,0,0,0,0,-0.156834611609603,0.0165023823282699,0,0,-0.0222087000825992,0.114605621617089,0.101558215149362
X601009.CH.EQUITY,0,0,0,0,-0.125343742438221,0,1.73472347597681e-18,0.394763793470989,0,0,0,0,0,0,0,0,0,0,0.364861112121507,0,0,0,0,0,0.0230210295892291,0,0,0.0467222133476468,0.323585957410989,0,0,0,-0.0911805652341903,0,0,0,0,0,0,0.0618256704975439,0.344952800214583,0,0,0,0,0,0,0,0,0,-0.263350091987748,0,0
X601166.CH.EQUITY,0,0.297428907965338,0.206706837580096,0.0296285936244936,0,0,0,0,0.0311162986095384,0,0,0,0,0,0,0,0,0,0,0,0.137021906899486,0,0,0,0,0,0,0,0,0.0542111081982423,0,0,0,0,0.201505472697003,0,0,0,0,0.0194037343944839,0,0,0,0.0834138658462451,0,0,0,0.0592518624669651,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.297625221040075,0,0,0,0,0,0,0.0364605081670597,0,0.115511047708792,0.0216996528016612,0,0.265218596129181,0,0,0,0.0518413347805505,0,0,0,0.229055360855823,0,0,0,0,0,-0.0807127194761958,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.262948575198488,0.0708215275682506,0,0,0,0,0,0,0.210119371019176,0,0,0.0293887514562261,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0450074615437205,0,0,0,0,0,0,0,0.134405909750856,0,0.0825376353476015,0,0,0,0.0920675562022262,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557012156670447,0,0,0,0,0.660984522801276,0.21982719986796,0,0,0,0,0,0,0.119715796768456,0,0,0,-0.0985899616947675,0,0,0,-0.0951986153861959,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0600432216121419,0,-0.00211211171850052,0,0,0,0,0,0
