,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.401683549143944,0,0,0.354458885486194,0,0,0,0.0213362853968455,0,0,0,0,0,0.0993746186089563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241713907184794,0,0,0,0,0,0.0383649609568486,-0.0378426547278449,0.0592305531335025,0,0,-0.113878770438446,0,0,0,0,-0.0441141515173445,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0918361495516563,0,0.254830185187173,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.143575351184988,0,0,0,0,0,0,0,-0.189657501070374,0,0,0.0439028551676543,0,0,0,0.0340460195116426,0,0,0,0,0,0,0,0,0.227902091749967,0,0,0,0,0,0,0,0,0,-0.213401149312987,0.0555541234470725
X600000.CH.EQUITY,0.0620829506153489,0,0,0.0471697763047658,0.274973860766277,0.135821768182282,0,0.124183267509869,0,0.0280443047040173,0,0,0,0,0,0,0,0,0,0,0.0932734442266454,0,0,0,0,0,0,0,0,0,0,0,0.0611979541339895,0,0,0,0,0,0,0,0.032365053509967,0,0,0,0,0,0,0,0,-0.0442353993530307,-0.280914913911929,0,0
X600015.CH.EQUITY,0,0,0.0477595513511999,0,0,0,0.141186810998908,0,0,0,0.156101475663282,0,0,0,0,0.0960558340658961,0.201366899203591,0,0,0,0,0,0,0,0,-0.0186150478752815,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0756759611060677,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0197834068393689,0,0
X600016.CH.EQUITY,0.190560774254198,0,0.0380994842439059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897080989338,0,0.229558259007513,0,0,0.959032126817535,0,0.407089883931954,-0.149410872033646,0,0,-0.0126548049495217,-0.109187375915179,0,0,-0.0767006971097672,0,0,0,0,0,-0.1745035130464,0,0.0946719819230559,0,0,0,0,0,-0.00773294508250545,0,0,0,0
X600036.CH.EQUITY,0,0,0.113963429904667,0,0,0,0,0,0.0513694827540187,0.20418510947323,0,0,0,0,0.0498589187640786,0,0.0579282656716958,0,0,0,0.218133091682616,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0155295792580697,0.0172026316568605,0,0,0,0,0.0509176838146585,0,0,0.264650262685392,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.0499866935826224,0,0,0,0,0.112529691503601,0,0,0.077228261738564,0,0,0,0,0,0,0.0218387910925351,0,0.484792021353145,0,0,0,0,0,0,0,0,0,0,0,0,0.0351416571498364,-0.0216545033290372,0,0,0,0,0,0,0,0.00371479709686259,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.505984770471876,0,0,0,0,0,0,0.056544337074191,0.0546351587995424,0,0,0,0,0,0.272048772208243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647798153289687,0,0,0,0,0,0,0,0,0,0,0.0279690007369737,0,0,0.0910629644300301,0,0,0,0,0,-0.105291332194081,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.243930407954601,0,0,0.0910703032715509,0,0,0,0,0,0,0,0,0,0,0,0.0234011203886372,0,0,0,0,0,0,0,0,0,0.122378943580345,0,0,0,0,0,0,0,0,0.0512431815435436,0,0,0.0773190736469742,0,0,0,0,0,0,0,0,-0.0675643022852016
X601166.CH.EQUITY,0,0,0.0668624308529316,0,0,0.260660272340945,0,0.06071316171478,0.184303662466714,0,0,0.0623673022966216,0.0102467060432054,0,0,0,0,0,0,0,0,0,0.386876742059262,0,0,0.0358152851804519,-0.119295913355421,0,-0.0148351326427648,-0.0469619680106337,0,0,0,0,-0.101214548221985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
