,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,4.33680868994202e-19,0.0341518253659955,0.0323825210069431,0.385044480540492,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0123516967763009,0,0,0,0,0.290069069405867,0,0,0,0,0,0,0,0,0,0,0,0.0474106283076089,0,0,0,0,0.108535838969624,0,0,0.0457295140163105,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0
X002142.CH.EQUITY,0.102152301747626,0,0,0.18037293824393,0.419069905433369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567439033544361,0,0,0,0,0,0,0,0,0,0,0,0.291310769728579,0,0,0.308730315551031,0,0,-0.325155303321043,0.0961955737740196,0,0,0.095017453097838,0,0,0,0,0,0,0,0,0,-0.202920083953457,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.460669363140153,0,0,0,0,0,0,-0.0064760521636755,0,0,0,0,0,0.291690271219395,0,0,0,0,0,-0.0478493545783246,0,0,0,0,0,0,0.0331958428352949,0,0.674256078998407,0,-0.11934896364635,0,0,0.0909823247567157,0,0,0,0.0543262831783885,0,-0.0779168977512806,0
X600016.CH.EQUITY,0,0.0650827757306042,0,0,0,0.0993249366432797,0,0,0.0837546588416581,0.121872795683901,0,0.0867404030347487,0,0,0,0,0,0.0759423324678408,0,0,0.0136131623950134,0,0,0,0,0.103897560247553,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118988717232807,0,0,0.0818726910084795,0,0,0,0,0.0024358428567587,0,0,0,0,0,0
X600036.CH.EQUITY,0.139770139551091,0.123543543603932,0.149734495204154,0,0,0,0,0.0589155925238286,0.312215066171728,0,0,0,0.0102201092343965,0,0,0,0,0,0.0667866596481557,0,0,0,0,0,0,0,0,0,0,0,-0.00892779644006624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155495464208339,0,0,0,0,0.00559693006046932,0
X601166.CH.EQUITY,0,0,0.0423326073062417,0.0522376520044225,0.185394979955924,0,0.331089782311546,0,0.00135415642003322,0,0,0,0,0.271587789768376,0,0.00648758953305755,0,0,0,0,0,0,0,0,0,0.00354431690550232,0,0,0,0.0735034460224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411493162296019,0,0,0,0,0,0,0.0258523909959982,0
X601169.CH.EQUITY,0,-0.032049596381793,0,0,0,0,0,0,0,0,0,0,0,0.773242573046813,0.0794449659595751,0,0,0,0,0.0225054221835414,0.0173901454738707,0,0.0365645492854395,0,0,0,0,0,0,0,0.000292211703269052,0,0,0,0,0,0,0.0427598901892676,0,0.0416070629374322,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157224382278954
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.271977839526062,0,0,0,0,0,0,0,0.490839097254565,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0274890678991836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299268848372491,0,0,0.0239162497774529,0,-0.0482243737402055,-8.67361737988404e-19,0,0.0734853310892454,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0294109529098663,0.0160578296573246,0.876350271724844,0,0,0,0,0.105954142881242,0,0,0,0,0,0,0,0,0,0,0,0.0638300538525393,0,0,0,0,0,0,-0.0445328158268185,0,0,0.0611550445485204,-0.0819318275274606,0,-0.0297075277418773,0,0,0,0,0,0,0,-0.0745726688293216,0,-0.056242367499976
X601328.CH.EQUITY,0,0,0.028975575720981,0.373213646909863,0.112182337445175,0,0,0.250126892196376,0.0463486551210568,0,0,0,0,0.0205461972527227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
