,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.287887689004754,0,0,0.215156595449092,0,0,0,0.221474241794563,0,0,0,0,0,0.0371742358375179,0,0,-0.0267035288218224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541689638880134,0,0.232736968810971,0,0,0,0,0,0,-0.144454502536255,0,0,-0.118105589829534,0,0,0,0,-0.069964658266955,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0360908808348121,0,0.479041410594283,0.234930172574639,0,0,0,0,0,0,0,0,-0.176108817483601,0,0,0,0.134525790298554,0,-0.168948975211417,0,-0.0153123567210293,0,0,0,0,0,0,0,0,0.187005263319577,0.0906952002332062,0,0,0,0,0,0,0,0,0,0,0,-0.032617483689208,0.0878783458990421,-0.118528591063118,0,0,0
X600000.CH.EQUITY,0.129755051119007,0.0853075759961506,0,0,0.211044803200366,0.0135550942947787,0,0,0,0.0583867377463344,0.0455747486647612,0,0,0,0,0.173764137174005,0.00635157761209609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533867284089297,0,0,0,0,0,0,0,0,0,0,0,-0.151762829518942,-0.04057023692074,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0240961839858304,0,0,0,0,0,0,0,0,0.161619142135293,0,0,0,0,0.282715589332137,0,0,0.136319788211054,0.105027300387978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103495465918563,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0786418930794445,0.456377313315712,0,0,0.169185878623672,0,0.0443881861086307,0.0781485809457508,0,0.0769593635452431,0,0,0,0,0.0753311562118103,0,0,0.0267418904205329,0,-0.0773510279813389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288361309892632,0,0,0,-0.055327632481095,0,0,0,0,0,0.0207747818747081
X600036.CH.EQUITY,0,0.0322377297443451,0,0,0.0927773509290738,0,0,0,0,0.288485420696231,0.237215801843023,0,0,0,0,0,8.67361737988404e-19,0.0240709043390574,0,0,0,0.14104978458705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199712162027639,0,0,-0.088792511527989,0,0,0,-0.0255942848953744,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0379608332827582,0,0,0,0,0,0,0,0,0,0,0,0.497386525403085,0,0.221975223103734,0,0,0,0,0.0813157464096931,0.278656444058773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971145591414067,0,0,0,0,0.217600900450637,0
X600926.CH.EQUITY,0,0.136668511473269,0,-0.0750246622767101,0,0.0902020047775401,0,0,0,0.570372637413353,0,0,0,0,-0.221732736494709,0.0685257324170495,0,0.0616595174554303,0,0,0,0,0.0372121355524466,0,0,-0.0886592394209181,0,0,0,0,0,0,0,0,0,0.0322655483777685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307523980174619,0
X601009.CH.EQUITY,0.15472304842228,0,0,0.261261610395199,0,0,0,0,0,0.0312022768086253,0,0,0,0,0,0,0,0,0.163449205727135,0,0.0788778307659043,0.0622326579872082,0,0,0,-0.0352229792282354,0,0.0666269415781629,0,0,0,0,0,0,0,0,0.0718956943172547,0,0,0,0,0,0,0,0,-0.0500260224936881,0,0,0.0470444365226321,0,0.0412588167184093,0,0.0284741397699191
X601166.CH.EQUITY,0.455382418546299,0,0,0,0,0.219652719918451,0,0.270338788846488,0,0,0,-0.0842269757314282,0,-0.0508644344650542,0,0,0,0,0,0,0.106502921221093,0,0.0364807053640949,0,0,0,0,0.124491708713689,0,0.0711714793517285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158931639817741,0,0.0892657906238511,0,0,0,-0.0887920914486225,-0.0279527138973322
