,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.127302364109914,0.121707528088037,0,0.11660187870048,0.128536260225122,0,0,0,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0.0751386381059402,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123366353910924,0,0.04857974583616,0.0684920733733528,0,0,0.0446658638378105,0,0.033156593261745,0,0,0,0,0,0,0.0142374140676497,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.167401197237107,0.565851376119773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281113218914751,0,0,0,0,0,0,0.051445175812986,0,0,0,0,0,0.0116382653739015,0,0,0,0,0,0,0,0,0,0.246978351082264,0,-0.00771695273175534,0,0,0,-0.209549917370728,0,0,0,-0.042404357435709,0
X600000.CH.EQUITY,0,0,0,0,0.114869523531419,0,0,0.296373183651753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263350136627975,0,0,0,0,0,0,0,0.0687110755119508,0,0,0,0,0.060029400197824,0,0.657590514015475,0,-0.0238094037130665,0,0,0,0,0,0,0,0,-0.0237427059620931,0
X600016.CH.EQUITY,0,0.152369897622202,0,0,0,0.107615810124538,0,0.0506774258545551,0.125073770518733,0,0.0454734262155356,0,0,0,0,0,0.187627003011905,0,0,0,0.140393499796581,-0.0607032068841621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118621944980429,0,0,0,0,0,0,0,0,0,0,0,0,0.0235573455615785,0
X600036.CH.EQUITY,0,0.213734040410031,0.138804745532559,0,0,0,0,0,0,0,0,0.363996064822426,0,0,0,0,0.135247979848746,0.0309228758875064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226022078378015,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0,0,0,0.0751424430474892,0,0,0,0.0711059363217559,0,0
X601166.CH.EQUITY,0.145647643144277,0,0.0765001252943181,0.0543657379187929,0,0,0,0,0,0,0.0304665502586888,0.00292132550199095,0.553345958320583,0.0169692437352825,0.0558881232193191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628776482999,-0.0318663703079704,0,0,0,0.0337717836760362,0,0,0,0,0,0,0,0.0930649140648925,0,0,0,0,0,0,0,0,0.0360582426489061,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.991772167444237,0.0654630342031882,0,0,0,0,0,0,0.299046830838414,0,0,0,0,0,0,0,0,0,0,0.436339856077332,-0.116713422383105,0,0,-0.153664301893561,0,0,0,-0.0979094147532092,-0.0083416127050545,-0.0755258310272228,0,0,0,-0.178553265104164,0,0,0,0,-0.138032844934845,0,0,0.123365163188384,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0194100619637619,0.0175168801536879,0.0283504466631521,0.864316996960217,0,0,0,0,0.0393155500886829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099319817748339,0,0,-0.0858884808935034,0,0,0.0664927841202873,-0.153260457255391,0,-0.0132349744435898,0,0,0,0,0,0,0,-0.0374415491808347,0,-0.00628528151424003
X601328.CH.EQUITY,0,0,0.0445488413279805,0.414561327831769,0.045967215426176,0,0.252116144100976,0.0669375327384371,0,0,0,0,0.0211661032700282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763462108717366,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.194890917266775,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.721958073968511,0,0,0,0,0,0,0,0,-0.113986577000213,0,0,-0.302500501937084,0,0,0,0,0,-0.0173290761547511,0,0,0,0,0,0,0,0,-0.0262978454716436,-0.21818242915415,0.0222623095705107,0,0,0,0,0,0.484463268747502,0,0,0,0
