,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X601155.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.209918573501447,-0.346604625558325,0,0.0647377207608555,0.398726388676857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156901384470787,0,0,0,0.177277997830419,0,0,0,0,0,0,0,0.218245330359139,0,0,0,0,0,0,0,0,0,0,-0.00809959874538543,0,0,0,0,-0.0524984319628823,0,-0.0275075421375225,0,-0.189316108107489,0,0.0698021478981589
X002142.CH.EQUITY,0.403967532177293,0,0,0,0,0.175385818487824,0,0,0,0,0,0,0,0,0.0406446324338744,0,0,0,-0.104114640562935,0,0,0,0,0.11794057512043,0,0,0,0,0,0,0,0.12665151293597,0.114094234231517,0,0.00553259484213011,0,0,0,0,0,-0.0761478390900003,0,0,0,-0.0259799017449602,0,0,0,0,0,0,0,-0.0983592606839426
X600000.CH.EQUITY,0,0,0,0,0,0,0.216726689822254,0,0,0.168992951231012,0,0,0,0.0101437384175792,0.0412200108361035,0,0.0883233958070108,0,0,0,0,0.160066441748011,0,0,0,0,0,0,0,0,0,0,0,0.0564205583843933,0,0,0,0,0,0.116452941661963,0,0,0.0511142959721037,0,0,0,0,0,0,0,-0.0102285162059809,0,0
X600016.CH.EQUITY,0,0,3.46944695195361e-18,0,0,6.93889390390723e-18,0.303565894902767,-0.0650051414466932,0,0.32639268696718,0,0,0.154269766865133,0,0,0,0,0,0,-0.503281666491807,0,0,0,0,0,0,0,0,0.589068926939872,0,0,0.205073942938585,0,0,0,0,-0.00570109643068058,0,0,0,0,0,0,0,0,0,0,-0.0497163886754967,0,0,0,-0.0904361892785675,0
X600036.CH.EQUITY,0.069442835092775,0,0,0.103414128090727,0,0,0.283570122341284,0,0,0,0,0.151970140936204,0,0,0.0937047642428981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857329554292497,0,0,0,0,0.0673834265648654,0,0,0,0,-0.0516225694669799,0,0,-0.0544642406732306,0,0,0,0,0.120081262644404,0,0,0,0
X601166.CH.EQUITY,0.554008107586031,0,0,0,0,0,0,0,0,0,0,0.0784377453580781,0.118977749394184,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190011156263682,0,0,0,-0.169751613561013,0,0,0,0,0,0,0.0744664625380803,0,0,0.0972683560761369,0,0,0,0,-0.0588745249953426,0,0.101156252942026,0,0,0,-0.0273977788681305,-1.73472347597681e-18,0
X601169.CH.EQUITY,0,0,0.0780078355687195,0.729429777811001,0.0281728061525252,0,0,0,0,0,0,0.0469324492981911,0.130415857053469,0,-0.0152614475795548,0,0,0.159416430125834,0,0,0,0,0,0,0,0,-0.0260621634123279,0,0,0,0.103576214555502,0,0,0,0,0,-0.253083339222442,0,0,0,0,0.0586363117443015,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0859983584021979,0,0,0,0,0,0,0.286575644628738,0,0,0,0.109565298818542,0.0699299225663894,0,0,0.0863769398570477,0,0.117702335952256,0,0,0,0,0,0,0,0,0,0,0,0.0118450171755967,0,0,0,0,0,0.235421293779989,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0381436296488477,0.0179110780302774,0,0,0,0,0,0,0,0,0,0.0719497103683454,0.121368732642242,0.430193657579175,0.0971492994990892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130374074840819,0,0,0,0,0,0,0.00801583631196021,0,0,0,0,0,0,0,0,0,0.152580574949661,0,0,0,0
X601328.CH.EQUITY,0,0,0.267289787337239,0.0946512812175285,0,0,0,0.107371835740169,0,0,0.211665686652047,0,0.0288601006997703,0.102289442019067,0,0.125546934272204,0,0,0,0,0,0,0,0,0,0,0,0.0165408782577479,0,0,0,0,0,0,0.0757359263671773,0,0,0.0372691087731664,0,0,0,0,0,0,0,0.0686738368791316,0,0.0129323493909702,0,0.0227906667304595,0.0347917387071851,0,0
