,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0927050884742022,0.189787815778422,0,0,0.061238054162109,0.0772155382139227,0,0,0,0,0,0.159388425283406,0,0.126407932095486,0,0,0,0,0,0,0,0.0870121063190719,0,0,0,0,0,0,0,0,0.0198818441709263,0,0.0242732713507615,0,0.0305578879389659,0,0,0,0,0,0,0,0.0978324105940189,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0163098261551811,0,0,0,0,0.741256638522123,0,0,0,0,0,0,0,0,0,0,0.0667780172667636,0,0,-0.0604939355274592,-0.122265093649748,0,0,0,0,0,0,0,0,0,0,0.330711914364279,0,0,0,0,0,-0.170896954264397,0,0,0,0,0,0,0,0,0,-0.0119136310622721,0,0,-0.0672108503075222,0,0.0370314343892848
X600000.CH.EQUITY,0.279543829528673,0,0,0,-8.67361737988404e-19,0,0.00943445592494378,0,0.0697787698151233,0,0.338518072735501,0,0,-3.46944695195361e-18,0,3.46944695195361e-18,0,0,0.0364344950338578,0,0.105949977490393,0,0.0368506570903935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.161741530331388,0,2.71050543121376e-20,0,0,0.348961069192839,0,0.0259564563905069,0,0,0.0694836989810248,0,0.0544834655404135,0.237241734015558,0,0.0728255575725517,0,0,0,0,0,0,0,0,0.125439269876369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196378552283967,0,0,0,0,0,0,-0.127384334352356,0,0,0,0.00853547018603727,0
X600016.CH.EQUITY,0,0,0.010029824791742,0.198187765448002,0,0,0.0265757036424815,0.122289648628504,0,0,0.156438176781993,0,0,0.131685742336774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739128993180611,0,0,0.121040233326742,0,0,0,0,0,0,0,0,0,0,0,0,0.0328715488690405,0,0.151589538774162,0,0,0,0,0,0
X600036.CH.EQUITY,0.13540555070172,0.0414195517331561,0,0,0,0,0,0,0,0.0607497906706624,0,-1.73472347597681e-18,0.190629603971295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0,0.123025005704983,0,0,0,0.0919270341683852,0,0,0,0,0,0,0.229450124882709,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-6.93889390390723e-18,0,0.174101653737406,0,0,0.248625047099914,0,0,0,0.154109116189831,0,0,0.297187863874651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325812642963136,0,0,0,0,0.117354527791183,0,0,0
X601169.CH.EQUITY,0,0,0,0.394559275351002,0,0,0,0,0,0,0.173892222456851,0,0.0473723781237305,0,0.000298639349358065,0,0,0,0,0.034865536692604,0,0.0897233191062248,0,0,0,0.00291755991207684,0,0,0,0,0,0,0,0.212947144258776,0.0579406995965119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0626176103838149,0.232130035082193,0,0,0,0.202747486138741,0,0,0.0290096919858107,0,0,0,0.150913499549035,0,0,0.0374509446182802,0,0,0,0.154650343973007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570737589204319,0,0,0,0,0,0.0549707879843795,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0.0254041876573472,0,0,0,0,0.247333237801176,0,0.178602166922164,0.451280118934024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476253112030114,0,0,0,0,0,0,0.016157175991637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499515827709016,0
