,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0433389987752708,0,0,0,0,0.0515830181015359,0,0,0,0,0,0,0,0.153305358961413,0,0,0,0,-0.0252587471819325,0,0.030570191894586,0,0,0,0,0.223395803335018,0,0,0.236260024026496,0,0,0,0.0497261473225377,0,0,0,0,0,0,0,0,0.028168924720957,0,0,0.0230956616966073,0,0,0,0,0,0
X002142.CH.EQUITY,0.0951011163027815,0,0,0,0,0.0184686115190594,0,0,0,0,0,0,0,0.238107835088499,0.0427639832141812,0,0,0,0,0.00312233506674708,0,0,0,0,0,0,0,0,0,0.558696539955712,0,0.03644038833423,0,0,0,0.0179268924566192,-0.142210922178067,0.0431400993202998,0,0,-0.239509903569354,0,0,0,0,0,-0.0320572013416721,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.117601600956376,0.416962952766075,0,0,0,0.357239645311317,0,0,0,0,0.0572627480496987,0,0,0,0.332946775282785,0,0,0,-0.169104147964698,0,-0.105116521291243,0,0,-0.0728871311463284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465928213594857,-0.0213881971922341,-0.0093032516545421
X600015.CH.EQUITY,0,0,0.051108086568198,0,0,0,0,0.441805636882862,0.0176254791945272,0,0,0,0.173232771180694,0.00325911633612087,0,0.126205639859415,0,0,0,0,0.0141324117254152,0,0.214464316635469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957816570728573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0747619900109412,0.507334488163036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207294353781854,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.153997483011913,0,0,0,0,0,0,0,0.33121224356941,0,0.121120274941043,-0.0318350121973606,0,0,0.0602414758637751,0,0,0,0,0,0,0,0,0,0,0,0,0.363046537111121,0,0,0,0,0,0,0,0,-0.082261783319301,0,0,0,0,0,0,0,0.298580251687639,0,0,0,-0.10256792873527,0.169084644027639
X601166.CH.EQUITY,0,0,0.0612762848875611,0,0,0.0700289651111824,0,0,0,0.206326723162775,0,0.0427912808176372,0,0,0,0,0,0,0,-0.0589737892280481,0,0,0,0,0,-0.217683160708142,0,0,0,0,0,0,0,0.0382071352825128,0,0,0,0.00300796208547757,0,0.273969265983221,0,0,0,0,0,0,0,0.130602288467113,0,-0.132794813189306,0.0633309799047211,-0.065953605042413
X601169.CH.EQUITY,0,-0.0436757264986548,0,0.991328350544348,0,-0.172430873875714,-0.114852036589935,0,0.0318829483296302,0,0,0,0,0,-0.00364980053912729,0,0,0,0,-0.0381905207587516,0,-0.122434063289058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475094224154835,0,0.39776242151248,0,0,0,0,0,0,0,0,0,0.100059580244907,0,0,-0.0575432639213147
X601229.CH.EQUITY,0,0.144597949647941,0,0,0,0,0,0,0,0,0,0.470782350635856,0,0,0,0.037470076594593,0,0,-0.0742633384685612,0,0,0,0,0,0.414393498669408,0,0,0,0.0642863016771775,-1.38777878078145e-17,0,0,0.0266571758048632,0,0,0.11772557304352,0,0,0,-0.0228160910057306,0,0,0,0,0,0,0,0,-0.0424952695871646,0,-0.128311219054208,-0.00934571553747563
X601288.CH.EQUITY,0,0,0,0,0,0,0.651396442246456,0,0,0,3.31206384812203e-05,0,0,0,0,0,0,0,-0.273958108551004,-0.0875985350054735,0,0,0,0,0,0,0,-0.100687698926141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213133634522161,0,0,0,0.319091362320358,0.131164705749962
