,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.254773414528103,0,0.0612992444439491,0.0368729833082075,0,0,0,0,0,0,0.0501733187439106,0,0,0,0,0,0,0,0,0,0.117651201106753,0,0,0,0,0,0,0,0.165141081622495,0,0,0,0,0,0,0,0.075224122697668,0,0,0,0,0,0,0.0976055481393167,-0.287974832738242,0,0,-0.104378491345005
X002142.CH.EQUITY,0.232991809277713,0,0,-0.103760715893209,0,0.221540258876622,0.0907979784335838,0,-0.0488953971289136,0,0,0,0,0,0.0604345121637277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838284732617629,0.0866358154614891,0.0215274865245994,0,0.236305268042296,0,0,0,0,-0.128153717813585,0,0,0,0,0,0,-0.0761726445800114,0,0,0,0,0,-0.138948786076439,-0.116851704101404,-0.213102788476792
X600000.CH.EQUITY,0.0791811119001776,0.00835169428866243,0,0,0.0296254379853687,0.0715054234084366,0,0,0,0,0.414651187700004,0,0,0,0.038579396441412,0,0,0,0,0,0.210908894897242,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426938022636379,0,-0.00909220918835606,0,0,0,0,0.0925017186020218,0,0,0,0,0,0,0,0,0,0,0,0.142252770771032
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0665680214883759,0,0,0,0,0.164969315456616,0.124842881772697,0,0.0666065718661499,0,0,0,0.0110170352517788,0,0,0.0404897422805571,0,0,0,0.101329176092895,0.0576130070731625,0,0,0,0,0.266619570741043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0753666807138282,0,0.120186745814094,0,0.378915199493588,0,0,0,0,0,0,0,0,0,0.0400089234965297,0,0,0,0,0.306883540096376,0.0119598179102391,0,0,-0.0376764864493041,0,0,0.218750223887723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.273080459354768,0.119474727987749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852246058855665,0,0,0,0,0,0,0,0.12697283292577,0,0,0,0,0.00568020601787766,0,0,0.17858198714003,0,0.111717033432819,0,0,0,0,0,0,0,0,0,0.0921712128595693,0,0,0,0,0.0205292694718366,0.00170177393389558,0
X601166.CH.EQUITY,0,0,0,0.14948025143813,0,0.492321508489721,0,0,0,0,0,0.0335032992031483,0.0241508538068072,0,0,0.0540590673912915,0,0,0,0,0,0,0,0,0.0108481948896567,0,0,0,0,0,0,0.0542284110690218,0,0.220029897776038,0,0,0,0.0269518221805436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.253799310041648,0.453762309998859,0,0,0.111222671486292,0,0,0,0.14733075374668,0,0,0,0.124663729894128,0,0,0,0,0,0,-0.0637928298073119,0,0,0,0,0,0,0.0491586467422308,0,0.0108546476636318,0,0.086569471083529,0,0,0,0,0,0,-0.0315335790769917,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.254121106542271,0,0,0,0.173547028047728,0,0,0,0,0,0.0402242824525203,-0.104688805817413,0,0,0.0494973142529994,0,0,0.383427464650666,0,0,0,0,0,0,0.102711413095753,0,0,0,-0.0689547799105076,0,0,0.0335738868431859,0,0,0,0,0,0,0,0,0,0,0.179942582564963,0
X601288.CH.EQUITY,-0.0743950642128856,-0.0309850971747063,0,0,0,0,0,0.0551090954619301,0.0912539387457144,0,0,0.548278856780125,0,0.0665170166938915,0.17165206812485,-0.0428602144749132,0,0,0,0,0,0,0.277114021693537,0,0,0,0.0634981413259464,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0234879300628671,0.0526634314401223
