,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.121525998865405,0.121130306889077,0,0,0.0115955381714897,0.128894624660767,0,0,0,0,0,0,0,0.0195214441685777,0,0,0.0298082099618604,0,0.198345972965165,0,0,0,0,0,0,0,0.0475988884287568,0,0.0411961110023533,0,0,0,0,0,0,0,0,0,0.157138586713472,0,0,2.16840434497101e-19,0,0.0271588979291058,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0851291932657317,0,0,0,0.312680113343942,0,0,0.0215602037553373,0,0,0,0,0.204027833930617,0,0,0,0.0216304200097682,0,0,0,0,0,0,0,0,0,0,-0.0215076991404407,0,0,0,0,0,0,0,0,0.153467000560328,0,0,0.0847462691852227,-0.007388679693241,0,0.277515874522665,0.00706168969684856,-0.0726964892866562,0,0,0
X600000.CH.EQUITY,0,0,0,0.185713664608657,0,0.0294978518124404,0,0,0,0,0,0.253054530174998,0,0.0999166834169999,0.292329588497743,0,0.0142743311177325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058130082837641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208687179154869,0.0441344968774614,0,0,0.0776858527465148
X600015.CH.EQUITY,0,0,0.00324059405853376,0,0,0,0.0792741884577612,0,0,0,0.284291733455778,0.259316131168162,0,0,0,0,0,0,0,0.0350467535060475,0,0,0,0,0.241589588734257,0,0.180275474383606,0.00956015464772755,0,0,0,-0.050699482778066,0,0,0,0,0,0,0,0,0.0873600321179727,0,0,0.108525282633574,0,0,0,-0.130800815852503,0,0,0,0,0
X600016.CH.EQUITY,0.0956089927019227,0,0,0,0,0.0620606545260621,0,0,0,0,0,0,0,0,0,0.362366113075304,0.0621178351286857,0,0,0,0,0,0,0.257457921312721,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0356984334855595,0.0337533845915457,0,0,0,0.0440563453547707,0,0.039760949878514,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.489973822799925,0.0398944180440886,0,0,0,0,0,0,0,0,0,0,0,-0.00790365505171193,-0.0832415412857753,0,0.199672615476159,0,0,0,0,0,0.287926781265498,0,0,0,0.0511945638199652,0,0,0,0.160143428934551,0,0,0,0,0,0.0114775875789425,0,-0.0635136740544166,0,-0.112331565430593,0,0,0,0,0,0,0,0,0.0845620232485344,0,0,0
X600919.CH.EQUITY,0,0,0,0.118350787391924,0,0,0,0.463415281519914,0.137347885980543,0,0,0,0,0.120902473819878,0,0,0,0,0,0.0727107418428889,0,0,0,0,0,0,0,-0.0433718804069516,0.122508820209273,0,0,0,-0.142021068218688,0,0.0698881936352086,0,0,0,0,0,-0.097577079581645,0,0,0,0,0,0.00697851311129824,0.0496995849201576,0,0,-0.00998813655512501,0,0
X600926.CH.EQUITY,0,0.308660655059456,0,0,0,0,0.426045562821623,0,0,0,0,0,0,0.0736068786811334,0,0,0,0.210700605801263,0,0,0,0,0,0,0,0,0,0,0.117954346733622,0,-0.00534537236083397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109646880889354,-0.0652948661577098,-0.130010486124687,0,0,0,0,0.0267709420774611,0.000627361104440229
X601009.CH.EQUITY,0,0,0,0,-0.0862678761717393,0,0.007292847291915,0.354964061895422,0,0,0,0,0,0,0,0,0,0,0.391804438664527,0,0,0,0,0,0,0,0,0.0682865874662793,0.292159013221815,0,0,0.0664669397894865,0,0,0,0,0,0,0,0,0.316044904304144,0,0,0,0,0,0,0,0,0,-0.198457648204347,0.145963201900509,0
X601166.CH.EQUITY,0.00147874617969902,0.291658366023946,0.207049952966014,0.0590419533597358,0,0,0,0,0.0309939218536091,0,0,0,0,0,0,0,0,0,0,0,0.127935301071433,0,0,0,0,0,0,0,0,0.0675510538906223,0,0,0,0,0.177243524528367,0,0,0,0,2.77555756156289e-17,0,0.0305448397147004,0,0.0782267426764088,0,0,0,0.0573831046819817,0,0,0,0,0
