,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.171776502151885,0.158784597622624,0,0.01429673115611,0.117733546436154,0,0,0,0,0,0.0608873714619447,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00647135425056284,0,0,0,0,0,0,0,0,0,0.156917421625996,0,0,0.127049790713795,0,0,0.0510455603138193,0,0.0127557974915853,0,0,0,0,0,0.037077989455633,0,0,-8.67361737988404e-19,0.046268426829144,0,0,0
X002142.CH.EQUITY,0.191286756320949,0,0,0.131540988828202,0.490856269246616,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0901088697735752,0,0,-0.348015348879913,0,0,0,0,0,0.122080048617279,0,0,0,0.169407758154806,0.211799775733888,0,0,0.294749434509634,0,-8.67361737988404e-19,-0.0296810163249079,0,0,0,0,0,0,0,0,0,0,-0.234844176877231,0,0,0,-0.0650283540885317,0
X600000.CH.EQUITY,0,0,0,0,0.110345451961645,0,0,0,0,0,0,0,0.428774182214824,0,0,0,0,0,0,0,0,0,0,0,0,0.254832003445785,0,0,-0.00834801139057262,0,-0.0449538927504048,0,0,0,0,0,0,0,0,0.694621658501248,0,-0.130434798149813,3.46944695195361e-18,0,0,0,-0.0329745381698666,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.278595430439048,0,0,0,0.14926527338162,0,0,0,0.120847932978681,0,0.0292505953387014,0,0,0,0,0,0.0805989286605473,-0.000232880156612322,0,0.289378553700917,-0.264923624375923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743515276298226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.178540609078233,0.125575930546504,0,0,0,0,0.0196149056862299,0,0,0,0,0.381993087543159,0,0,0,0,0.191282518918149,0.0199637522631083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150399145147807,0,0,0,0,0,0,0,0,0,0,0.00716183059361498,0,0,0,0,0,0,0
X601166.CH.EQUITY,-3.46944695195361e-18,0,0.0180088844721493,0.0665930232411067,0.131520315082871,0,0.473753050915051,0,0,0,0,0.13002562347619,0,0.157035805661867,0,0.0541056679172243,0,0,0,0,0,0,0,0,0,0.00289261904063632,0,0,0,-0.00375960628203871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148267279098862,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0581093328671318,0,0,0,0,0,0,0,0,0,0,0,0.785034156030146,0.0740195518676634,0,0,0,0,0,0.0549722493915131,0,0.0379630110252172,0,0,-0.0347428350191864,0,0,0,0,0,0,0,0,0,0,0.0151207078774043,0,0.0849936122525129,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00551308889144421,0.0489619375133959,-0.0251190689386786
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.943873668766827,0,0,0,0,0,0,0,0.459529749698973,0,0,0,0,0,0,0,0,0,0.0850395691855753,0,0,0,0,0,0,0,0,-0.00735334431567008,0,0,0,0,-0.122035027214459,0,0,0,0,-0.256805443497522,0,0,0.030094856982738,0,0.072816285896643
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.03013428778423,0,0.910415243776923,0,0,0,0,0.0506653875328014,0,0,0,-0.0212330594946328,0,0,0,0,0,0,0,0,0,0,0.128415712236313,0,0,-0.0665373153389635,0,0,0,-0.0669972956062469,0,-0.0179141787734662,0,0,0,0,0,0,0,0,-0.0580909882213168,0,-0.0134747240573349
X601328.CH.EQUITY,0,0,0.0289060201484887,0.373608580941143,0.113163233256134,0,0,0.243937472416391,0.0462665376071427,0,0,0,0,0.0204747346696887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
