,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.146606680124591,0.125753301301705,0,0.0912999782317639,0.125031989675792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662469174645654,0,0.124877997895143,0.0971317428313373,0,0,0.0609308651132043,0.0211111438926676,0.0267221699317616,0,0,0,0,0.0240319753366146,0,0,0,0.0372509805961927,0,0,0
X002142.CH.EQUITY,0,0,0,0.140706189075339,0.207763047609521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443760241776011,0,0,0,0,0,0,0,0,0,0,0,0.0606406299657924,0,0,0,0,0,0,0,0.117666584593778,0,0,0,0,0,0,0,0,0,-0.0266024101690902,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.168606759364204,0,0,0,0.145003659605054,0,0,0,0.175280674048883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268202954101215,0,0,0,0,-0.0139687601681021,0,1.38777878078145e-17,0,0,0,0,0.081192333945197,0,0.702550899324721,0,-0.121240300603468,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.250637327084482,0,0,0,0.146508279186546,0,0,0.023807155892654,0.127669707308198,0,0.017073085326326,0,0,0,0,0,0.0788329235623279,-0.0291487266909798,0,0,0.269749188791953,-0.250653575119594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10252023032239,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0
X600036.CH.EQUITY,0,0.123021543815319,0.106566054244801,0,0,0,0,0,0,0,0,0,0.408401353407487,0,0,0,0,0.192378334468958,0.0248237334938604,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642764897880453,0,0,0,0.00488327421990674,0,0,0,0,0,0,0,0,0,0.0126828557303321,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0350035169259087,0,0.00958819470362106,0.0701002525155351,0.202367712882428,0,0.485404140145579,0,0,0,0,0.00631232303512059,-3.46944695195361e-18,0.149437438492123,0,0.0531234033744746,0,0,0,0,0,0,0,0,0,0,0.0202468843961082,0,0,0,-0.00736107506036694,0,0,0,0,0,0,0,0,0,0,0,0,0.018081469983153,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.00849627038754889,-0.0579021236177751,0,0,0,0,0,0,0,0,0,0,0,0.782076769266411,0.0804097608504938,0,0,0,0,0,0,0.0563473831746573,0,0.0416606195878397,0,0,-0.0343398357952949,0,0,0,0,0,0,0,0,0,0,0.015909187124707,0,0.0880082669519783,0,0,0,0,0,0,0,0,0,0,-0.00437893739093858,0.0563407184547442,-0.0312429626242438
X601229.CH.EQUITY,0,0,0.0099207665945332,0,0,0,0,0,0,0,0.707978815221625,0,0,0,0,0,0,0,0.549445379320456,0,0,0,0,0,0,0,0,0,0,0.167739430591525,0,0,0,0,0,0,0,0,-0.077033229338143,0,0,0,-0.297505293781832,0,0,0,0,-0.0975425330727623,-1.73472347597681e-18,0,0.0722312809184963,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0109243850598472,0.0383463151902423,0,0.878054537716067,0,0,0,0,0.0394336882535467,0,0,0,0,-0.0487476449215777,0,0,0,0,0,0,0,0,0,0,0.137838168941447,0,0,-0.0611960896267618,0,0,0.0279280631272022,-0.117789165266085,0,0,0,0,0,0,0,0,0,-0.0473286082564865,0,0
X601328.CH.EQUITY,0,0,0.0289494268454265,0.373435487932521,0.113248797638618,0,0,0.242162593066702,0.0463646199194521,0,0,0,-6.93889390390723e-18,0.0204755883848503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.217208559832243,0,0,0,0,0,0,0,0,0,0,0,0,0.763767679661624,0,0,0,0,0,-0.0608845096440934,0,0,-0.1108987961924,0,0,-0.322247376776993,0,0,0,0,-0.0332713145215883,0,0,0,0,0,0,0,0,-0.0454927351376063,-0.228268553217657,0.0107403658368068,0,0,0,0,0,0.510069130665799,0,0,0,0
