,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.195289677446263,0,0,0.32371084236266,0,0,0.0848382192347934,0.0147024869651071,0,0,0,0,0.0336140160881697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149285849275505,0,0,0,0.0900456100533412,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.14599700700175,0,0,0.0738020557045698,0,0,0,-3.34304179469389e-05,0,0,0,0,0,0,0,0,0,0.398909687560139,0,0,0,0,0,0,0.0526452020548085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107333811308115,0.144852118853664,-0.220982811550169,0,0,0,0.0323945553456253,0,0.0713498495320873
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.17590013637297,0,0,0,0,0,-0.00372943320210964,0,0,0,0,0,0.0123069547340667,0.327848565629729,0,0,0,0,0,0,0,0,0,0.276134432517652,0.205578746401887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419542153567008,0,0,0
X600015.CH.EQUITY,0,0.0346812815667697,0,0,0.168403870229918,0,0,0.0289425549703104,0,0,0,3.46944695195361e-18,0,0,0,0.0962948405592964,0.259972057018818,0,0,0.141230473661125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098549822011315,0.110658956973126,0,0,0,0.00912637938183572,0,0.0374955140615034,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181304220414545,0,0.155601204959266,0,0,0,0.306969399074849,0.234617249961932,0,0,-0.333407246003573,0,-0.116749691221343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734641273827145,0,0,-0.119113808051915,0,0,5.42101086242752e-20,0.290817287018007,0,0.00168440143181379,-0.00757103501657965
X600036.CH.EQUITY,0,0,0,0,0,0,0.0556066618446458,0,0,0.273319198904926,0,0,0,0,0,0,0,0.0902592017079583,0.0384473926116534,0,0,0,0,-0.033249999273227,0,0,0,0,0,0.0413475855678363,0.117114381083775,0,0,0,0,0,0,0,0,0.445988759464406,0,0.145518883161049,0.0119483615491219,0,0,0.158056863216351,0,0,0,0,0,0,-0.114028983577987
X600919.CH.EQUITY,0,0.0620007375522875,0,0,0,0,0,0,0.0746103912938918,0.205573087627969,0.124035367120046,0,0,0,0,0,0,0,0.0396427179159259,0,0,0,0.427068251164613,0,0,0,0,0,0,0,0,0,0,0,0.027185080589753,0,0,0,0,0,0,0.0216896274114755,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0681834279568118,0,0,0,0,0,0.229661602019696,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0603254544589202,0,0,0.146250031512568,0,0,0,0,0,0,0,0,0.189716972585658,0,0,0,0,0.183350276496095,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0167607799216612,0,0,0.115760989703299,0,0,0.34416015353025,0,0,0,0,0,0,0.00566172205109913,0,0,0,0.00150984601632814,0,-0.0678577323212863,0,-0.045761317294114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157046028434462,0,0,0,0,0,0,0,0,-0.0261672194348592,0
X601166.CH.EQUITY,0.182701296271611,0,0,0,0,0,0,0,0.267590905886549,0,0.0849639898062476,0,0,0,0,0,0.0903297850451356,0.0998983305449605,0,0,0,0,0,0.0329589072825301,0,0,0,0,0,0,-0.162443160289101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148999688973241,0,0.0575781832359997,-0.0276715676042622
