,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.143687514808345,0,0,0,0.383622284080652,0,0,0,0,0,0,0.118985951163082,0,0,-0.0105194137606176,1.73472347597681e-18,0,0.0119612746333831,0,0,0,0,0,0,-0.0178939508037629,0,0,-0.127477169778139,0,0,0,0.144090256406781,0,0,0,0,0,0,0,0,-0.180819099493903,0,0,0,0,-0.124185299080296,0,0
X002142.CH.EQUITY,0.155318665625824,0,0,0,0,-6.93889390390723e-18,0,0.533979520918409,0.126082592601932,0,-0.0432594235320104,0,0,0,0,0,0.0899657597562617,-0.106635207692596,0,0,0,0.135867335371577,0,-0.103370599847369,0,0,0,0,0,0,0,0,0,0,0.229719838159086,0.0632567135895315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580707107741539,-0.106160384118464,0,0,0
X600000.CH.EQUITY,0.13242403461788,0,0,0,0.127014471889418,0,0.0678640725056009,0,0,0,0.0867352422114243,0.0318993303982552,0,0,0,0.0477181681584388,-8.67361737988404e-19,0,0,0,0,0,0.0502533050190589,0,0,0,0.0246615711549236,0,0,0,0,0,0,0,0,0,0,0.191924080390318,0,0,0,0,0,0,0,-0.0265309349655177,0,0,0,0,-0.171210086431986,0,0
X600015.CH.EQUITY,0.0325790039427876,0.00451632025840488,0.118852457011589,0,0,0,0.443674274156964,0,0.057771835421285,0,0,0,0,0,0,0.0503745350982221,0,0,0,0,3.46944695195361e-18,0.205771208825404,0,0,0.0640982940183101,0,-0.00886100808024707,0,0,0,0,0,0,0,0,0,0.0210202816636156,0,0,0,0,0,0,0,0,0,0,-0.112697571023146,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0461860367641447,0,0,0,0.0723490075225341,0.412492240898869,0,0,0.204928088276168,0,0.0998597837770308,0,0,0.0859302737891759,0,0,0,0,0.0876685263297512,0,0,0.0171173087528814,0.01882092059312,-0.0523025277860183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104516678446642,0,0,0,0,0.0114309236137994
X600036.CH.EQUITY,0.229411354058517,0,0,0,0.399247888187498,0,0,0,0,0.094796954544897,0.0400332680844546,0,0,0,0,0,0.0605870777458498,0,0,0,0,0.0600880200385788,0,0,0,0,0,0,0,0,0,0.0474433220279118,0,0,0,0,0,0,0,0,0,0.00228426726362119,0,0,0.103381421858209,0,0,-0.118057405963677,0,0,-0.0121452576549208,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0144367547688311,0,0,0,0.259550519423447,0,0,0,0,0,0,0,0.407454916772765,0,0.360840154005197,0,0,0,0,0,0,0,0.111874845565578,0,0.113814969963397,0.108203681259748,0,0,0,0,0,0,0,-0.0665777570905982,0,0,0,0,0,-0.12407779518736,0,0,0,0.111046139241372,0
X600926.CH.EQUITY,0,0.04015871579548,0,-0.0300816668399973,0,0.0237022722018444,0,0,0,0.656283471991441,0,0,0,-0.106353963860671,0,0,0,0.0802276562952109,0,0,0,0,0,0,0,-0.0294882761362717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583235240907787,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.201833295764352,0,0,0.293249531259972,0,0,0,0,0,0,0,0,0,0,0,0,0.0783203709560104,0,0.167490413296525,0,0.0820220487897348,0.0121005116106846,0,0,0,0,0,0.0547129412483898,0,0,0,0,0,0,0,0,0,0.0592940734086258,0,0,0,0,0,0.00647306075628694,0.0313139656372667,0,-0.0649638373017487,0,0,0,0.0543107776018841,0,0.014163343288453
X601166.CH.EQUITY,0.470865300287592,0,0,0,0,0.230993994076205,0,0.141168866407841,0,0,0,0,0,0,0,0,0,0.044259353813576,0,0,0,0,0.00155886041459104,0,0,0,-0.0895965854192233,0.165749411458526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015082626067288,0,0.150793514386603,0,0,-0.0664097017698632,0
