,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.234111791678209,0,0,0.102130194426096,0,0,0,0,0,0,0,0.122119617071318,0,0,0,0,0.0204821063661011,0.035847928339934,0,0,0,0,0,0,0,0,0,0,0,0,0.0559250105384092,0.0286863835534577,0.0923183975929792,0.101286224440043,0,0,0,0.00230803882265979,0,0,0,0,0,0,0.0952591880175334,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0945323663885344,0.581339791491392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360542803270795,0,0,0.00160155555305479,0,0,0,0,0,0.158331858563632,0,0.050463301714971,0,0,0,0,0,0,0,-0.0211867090117005,0,0.0601741860695397,-0.176550637974957
X600000.CH.EQUITY,0,0,0,0,0,0.491497847134328,0,0.0500331606176678,0.172355622433698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176734268740625,0,0,0,0,0.0529301383050216,0,0,0,0,0,0.00514459065501173,0,0,0,0.0613200041677168,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.182239702617638,0,0,0.157883420574333,0,0.0674796236384643,0.0444706721695087,0,0,0,0,0,-0.149048495767814,0,0,0.107653799813955,-0.337949211719663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162676805768382,0.0380958938566884,0,0,0,0.189547724917434,0,0,0,0,0,-0.00607847630361005
X600036.CH.EQUITY,0,0.377265001872405,0,0,0,0,0.0560092777011554,0.0528927488440456,0,0,0,0.335966270232008,0,0,0,0,0.0629183879860266,0.047397053365782,0,0,0,0,0,0,0,0,0,0,0,-0.0296207576889431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859080815693751,0,0,0.0748002343108407,0.0540924868813213,0.0333742096275081,0
X601166.CH.EQUITY,0,0.0624883982461615,0.103352523984069,0.0286779567295028,0,0,0,0,0,0,0,0.00535400889430621,0.582950344284765,0,0.0391236420212223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263875615483035,0,0,0,0.0305498611146823,0,0,0,0,0,0.082017599045047,0,0,0.0319331978439169,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.891119780316094,0,0,0,0,0,0,0,0.420234531437529,-0.024171971924042,0,0,0,0,0,0,0,0,0,0.0952489509840643,0,0,0,0,-0.0399712896176404,0,0,0,0,-0.0574181092606104,0.0153334212721594,0,0,-0.285133904342642,0,0,0,0.200696708744644,-0.283080359756817,0,0,0.0391121838194133,0,0.0693916794629655
X601288.CH.EQUITY,0,-0.00775634449884727,0,0,0,0,-0.0163742248082714,0,0.00991114771876369,0.0719762250816424,0,0.868018593603951,0,0,0,0,0.0407100865700264,0,0,0,0,0,0,0,0,-0.0126959834982521,0,0,0,0,0,0,0.123365551434947,0,0,-0.0703543415946629,0,0,0,0.0539859915404464,-0.106942530297713,0,-0.0611939663686104,0,0,0,0,0,0,0,-0.0370787831034163,-0.0140481769925115,0
X601328.CH.EQUITY,0,0,0.0345071716671305,0.259241272130096,0,0,0.0748868087903458,0.174795451652466,0,0.125143338332912,0,0,0.0396527297776631,0,0,0,0,0,0,0,0,0,0,0.0583156251889146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0033099777435346,0,0,0,0,0,0.0146138679152353,0,0,0,-6.93889390390723e-18,0,0.742254434177214,0,0,0,0,0,0,0,0,-0.0982751860682624,0,0,-0.334377039865624,0,0,0,0,-0.174489596515072,0,0,0,0,0,0,0,0,0,-0.0624727154796592,-0.115761542728649,0.0455275865334226,0,0,-0.198008472952987,0,0,0.708258088705186,0,0,0,0
