,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.248062042241437,0,0,0,0.107829697455775,0,0,0,0,0,0,0,0,0,0,0,0,0.136800306824331,0,0,0,0,0.0288738833609702,0,0,0.00128904105129146,0,0,0,0,0,0,0,0,0,0,0,0.330448536497049,0.013974741816506,0,0.0232322726853185,0,0,0.047705805538497,0,0,-0.0430978503919501,-0.052069372869113
X002142.CH.EQUITY,0,0,0,0,0,0.2063929843107,0,0,0,0,0,0,0,0,0,0,0,0.14734738094186,0,0.0119056099349526,0,0.137767167730721,0,0,0,0,-0.0357925089218513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607923880883641,0,0,0.000185333691489955,0,0,0.143573394744834,0,0.102472284033333,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.311427750074966,0.0682614824100422,0,0.0743536059925761,0,0.00833382565155608,0,0.0761646184406716,0.271409875528993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215782394754648,0,0,0,0,0,0,0,0,0,0,0,0.0534545144022108,0,0.055611302397433,0.00369576158041023
X600015.CH.EQUITY,0,0,0.144771725234817,0,0,0,0,0,0,0,0.225729138490266,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.112758277093012,0,0,0,0.491884679170077,0,0,0.0341053257582684,0,0,0,0,-0.0317552563984552,0,0,0,-0.0529764781778766,0,0,0,0,0,0,0,0.0650921139400287,0,0,0,0,-0.107886831043636,0,0,0
X600016.CH.EQUITY,0,0,0,0.196446147496165,0,0,0,0,0,0,0,0,0,0,0,0.362972488868885,0,0.0789498128048964,0,0,0,0,0,0.251454445454415,0,0,0,0,0,0,0.0269537926295225,0,0.0502891870794538,0,0,0,0,0,0.0465157178699912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.401138395785662,0,0,0,0,0,0,0,0,0.0256549558393569,0,3.46944695195361e-18,0,0,0,0,0.0943811856428644,0.0549310814597032,0,0,0,0,0,0,0,0,0.2099139625843,0,0,0,0.0714897453740198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020528140041823,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0173811730925012,0.0471393730146873,0,0,0,0.401617830376591,0,0,0,0,0,0.254296447364967,0.101070609180659,0,0,0.067010596064385,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198649107905191,0,0,0,0,0,0,0,0,0,-0.0955194612837856,0,0,0,0,0,0,0,0,-0.0975312100495177,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.247601434928523,0,0,0,0,0,0.0471794253092548,0.173783435508856,0.126404371878832,0,0,0.113824650649939,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.125325267422864,0,0,0,0,0,0,0,0,0,0,0,0,-0.182732439367666,0,0.0667829286347872,0,0,0.0484705041058445,0
X601009.CH.EQUITY,0,0,0,0,-0.165033240875081,0,0.537918929241314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255543976117569,0,0,0.0626806610807484,0.162766678441876,0,0,0,0,0,0,0.0708118177356539,0,0,0,0,0,0.225704991837908,0,0,0,0,-0.048807465816973,0,0,0,-0.0529052848360599,0.0653847470810051,0
X601166.CH.EQUITY,0.208448438860612,0,0,0,0,0.0988833410765433,0,0,0,0,0,0,0,0.0936715571207821,0,0,0,0,0,0.159263480043967,0,0,0,0,0,0,0,0,0,0,0.0565068209197135,0,-4.33680868994202e-19,0,0.114563235707773,0,0,0,0,0,0.0852017191920205,0,0,0,0,0,0,0,0.0469477229859079,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0102980231380687,0.206090635843275,0,0,0,0,0,0,0.0185658582009617,0,0,0.0467348072778485,0,0.242613672092494,-1.73472347597681e-18,0,0,0.152030603635605,0,0,0,0.300020925851086,0,0,0,2.16840434497101e-19,0,-0.105922620598719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048651320686807,-0.0428316175863309,-0.0143671655067823
X601229.CH.EQUITY,0,0,0.372181623406789,0.0571452255693539,0,0,0,0,0,0,0.232265995746165,0,0,0,0.00468801993787217,0,0.0574074380220298,0,0,0,0,0,0,0.0159073228936387,0,0,0.0534009826970947,0.0794812135848541,0,0,0,0,0,0,0,0,0.117242991370286,0,0.0974741407466504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,-0.0778039647692248,0,0,0,0,-0.0410486535439865,0,0,0.0900026640783086,4.33680868994202e-19,0,0,0,0.698160226848237,0.208970329532228,0,0,0,0,0,0,0.144817175076623,0,0,0,-0.0321880183444988,0,0,0.045844758362813,0,0,0,0,0,0.0277169144534713,0,0,0,0,0,-0.148257168646278,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0608021130830646,0.161298309850525,0,0,0.0218603493429616,0.280597239592017,0.444628616158477,0,0,0,0.00513627904908306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117806788433,0.0516347446291918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416996944752078,0,0,-0.115386267500538
X601398.CH.EQUITY,0,0,0,0,5.42101086242752e-20,0,-1.73472347597681e-18,0,0,0,0,0,0.301387490389477,0,0,0,0.060528639812156,0.0790587893776868,0.629042859232618,0,0,0.161033809958817,0,0,0,0,0.0249370438294312,0,0,0,0,0,0,0,0,0,0,0.0642681795225304,0,0,0,0,-0.0637257198978255,-0.218270531615374,0,0,0,0,0,0.0234433899515361,0,0,-0.0393515232110278
X601577.CH.EQUITY,0,0,0,0.086383894960433,0.0341994253370324,0,0,0,0,0,0,0.0838505539331251,0,0,0,0,0,0,0,0,0.146241919420312,0,0.0206390659690109,0,0.322588254837566,0,0,0,0,0,0,0,0,0,0,0,0.139885739306754,0,0,0,0,0,0,0.149871434571245,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,-1.73472347597681e-18,0.438968404500039,0.0578536435177296,0,0,0,0,0.115835995011107,0,0,0.089805458477477,0,0.0276795436202399,0,0,4.33680868994202e-19,0,0,0.0868256267879459,0.00783103225209912,0,0.188985121800638,-0.0724891371150279,-0.0153910694628006,0.052190940825955,0,0,0,0,0,0,0,0,0,0.00301424157657529,0,0.0327014882909085,0,0,0,0,0,0,0,0,0,0,0.1180506867602,0,0
X601838.CH.EQUITY,0,0.246867917793713,0,0,0,0,0.0791501563033672,0.0828655569724532,0,0,0,0,0.0388522224919047,0,0.0746893903799256,-0.0192514753505946,0,0,0.0913427722324103,0.0741880191317612,0,0,0,0,0,0,-0.0138158730797021,-0.0580466636264685,0,0,0,0,0,0,0,0,0,0,0.0313224145443353,-0.0126042068185248,0,0,0,0,0,0,0,0,0.134630697718147,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0863973728771045,0.0364973116328898,0,0,0,0,0,0,0,0.316656785572973,0,0.147374238708947,0,0.150213670328764,0.136100805810888,0,0.167803654377644,0,0,0.102433994535942,0,0,0,-0.059228923011289,-0.0776114232928504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213325630348951,0,0,0,0,0,-0.0122356896372497,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.053676400924016,0,0,0,0.298419707157842,0,0.223044103563632,0,0,0,0.212248059421834,0,0,0,0,0,0,-0.0614703891057392,0.131241948248063,0,0,0,0,0,0,-0.0577593498423683,0,0,0,0,0,0,0,0.265812398205138,0,0,0,-0.106714506824718,0,0,0,0.0492478866473486,0,-0.0451016443392943,0.226088068868338
X601997.CH.EQUITY,0,0,0,0.270542118255477,0,0,0,0,0,0,0.0982966393497073,0,0,0,0,0.163345273942911,0,0,0,0,0,0,0,0,0,0.0346253893918148,0,0,0,0,0,0,0.176410843168259,0,0,0,0,0,0.169503121783355,0,0,0.0689780627913704,0,0,0,0.0469889636906962,0,0,0,0.0718949845882125,0,0,0
X601998.CH.EQUITY,0,0.136543600038539,0,0,0,0.0658489596007858,0,0,0.0186304288238562,0,0,0,0,0,0.020595694794179,0,0,0,0.170484405212612,0.0904699490036925,0,0,0,0.286029001079595,0,0.128965068032933,0,0,0,0,0,-0.0459016098680332,0,-0.0298852303215937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917191966865582,-0.104728874342992
X601658.CH.Equity,0.220572405157905,0,0,0,0,0,0,0,0,0.0157015790470843,0,0,0,0.107202879799997,0,0,0,0.124951478515232,0.115229521261342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035392565886003,0,0,0,0,0,0,0,0,0,0.0478683384703624,0.00912736544289316,0.0493249152086534,0,0,0,0.108301423574258,0,-0.00967511706023385,0,-0.0613340723232561
X601916.CH.Equity,0,0.209956802690699,0,0,0,0,0,0.0972047026192397,0,0,0,0,-0.0674757916644985,0,0,0,0.189340004211692,0,-0.0195185636945627,0,0,0.199707281113482,0,0,0,0,0.0143905228363044,0,0,0,0,0,0,0.0399617786883942,0,0,0,0.188349847917938,0.0656099674363767,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.317990369473938
X601077.CH.Equity,0,0,0.0154259122577426,0.0102506164193277,0,0,0,0,0.154214551609928,0,0.538928025715437,0.0634558368895358,0.0337984215673972,0,0,0,0,-0.0549712957250161,0,0,0,0,-0.0348595748010597,0,0,0,0,0.0792410542200511,0,0,0,0,0,0,0,0,0,0,0,-0.0440984915929892,0,0.112227564199899,0,0,0,0.030089598035835,0,0,0,0,0,0.130080126697335,-0.0589433239231433
X11.HK.EQUITY,0,0,0,0,0.0237532770878561,0,0,0,0,0,0,0,0,0,0.160016712422317,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0791667691715013,0,0,0.317275147274436,0.232311016344923,0,0,0,0,0,0.0106166179940785,0,0,0,0,0,0,0,0,0,0,0,0.184450087341437,0,0,-0.142496669178028,0.174124229006892,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0208631486763303,0,-0.00787613301001977,0,-4.33680868994202e-19,0,0.0859831959905323,0,0.349354390334367,-0.359370240573591,0,0,0,0,0,0.321662730065064,0,0,0,0.192433608445314,0.0255392252694466,0,0,0.0800937679235663,0,0,0,0,0,-0.381459153579552,0,0,0,0,0,0,-0.0557836572438199,0,0,0,0,0,0,0.121169880333095,-0.211476430979029
