ticker,REIT.INDEX,SPX.INDEX,USGG3M.INDEX,VIX.INDEX,USGG3M10YR,MOODCBAA10YRSPD,JPEGSOSD.Index,USDBRL.Curncy,USDRUB.Curncy,USDINR.Curncy,USDMXN.Curncy,USDTRY.Curncy
2019-01-01,1712.63,2506.85,2.3549,25.42,0.3293,2.4558,434.614,3.7868,69.4467,69.435,19.6512,5.2693
2019-01-02,1674.69,2510.03,2.4097,23.22,0.2107,2.4896,435.426,3.7868,69.1426,70.17,19.5712,5.4009
2019-01-03,1686.54,2447.89,2.3993,25.45,0.1542,2.4865,440.607,3.7594,68.8606,70.1775,19.6291,5.4672
2019-01-04,1706.96,2531.94,2.4065,21.38,0.2612,2.4523,422.432,3.7154,67.5375,69.7337,19.4172,5.3323
2019-01-07,1722.38,2549.69,2.4038,21.4,0.2922,2.424,412.443,3.7333,66.6849,69.6825,19.3619,5.3858
2019-01-08,1757.33,2574.41,2.4381,20.47,0.2899,2.392,411.493,3.7137,66.9039,70.2,19.3524,5.4857
2019-01-09,1753.69,2584.96,2.4354,19.98,0.2746,2.42,404.507,3.6809,66.6725,70.4725,19.2238,5.4772
2019-01-10,1778.76,2596.64,2.4224,19.5,0.3197,2.4179,407.619,3.7114,66.8621,70.4088,19.127,5.4171
2019-01-11,1783.3,2596.26,2.4142,18.19,0.2865,2.4293,409.533,3.714,66.8925,70.495,19.1443,5.4637
2019-01-14,1776.02,2582.61,2.4115,19.07,0.2909,2.4676,408.248,3.6971,67.0111,70.93,18.9827,5.444
2019-01-15,1793.55,2610.3,2.4227,18.6,0.2885,2.4688,404.822,3.721,67.065,71.0238,19.0004,5.4471
2019-01-16,1806.56,2616.1,2.4071,19.04,0.3147,2.4582,400.411,3.7364,66.3408,71.2363,18.8917,5.3374
2019-01-17,1814.76,2635.96,2.3967,18.06,0.3537,2.4296,398.572,3.7466,66.324,71.0387,19.0172,5.3476
2019-01-18,1819.41,2670.71,2.3935,17.8,0.3907,2.3858,388.458,3.7541,66.1807,71.1875,19.0977,5.3276
2019-01-21,1819.41,2670.71,2.3935,17.8,0.3907,2.3858,388.458,3.7602,66.391,71.2762,19.1659,5.3224
2019-01-22,1815.12,2632.9,2.3934,20.8,0.3458,2.3808,391.962,3.8049,66.5051,71.44,19.1685,5.3413
2019-01-23,1816.67,2638.7,2.3969,19.52,0.344,2.3891,382.636,3.7594,66.0852,71.3288,19.0296,5.285
2019-01-24,1821.97,2642.33,2.3531,18.89,0.3626,2.3743,381.45,3.771,65.7628,71.0788,19.0193,5.2654
2019-01-25,1845.07,2664.76,2.3732,17.42,0.3853,2.3415,376.925,3.7709,66.0074,71.17,18.9877,5.2722
2019-01-28,1863.21,2643.85,2.3807,18.87,0.3633,2.366,380.471,3.7657,66.2387,71.1075,19.0401,5.3269
2019-01-29,1878.74,2640,2.4073,19.13,0.3025,2.3702,386.111,3.725,66.0547,71.11,18.9951,5.3095
2019-01-30,1893.6,2681.05,2.4123,17.66,0.2652,2.3925,389.06,3.6804,65.4112,71.125,19.1337,5.227
2019-01-31,1911.23,2704.1,2.3839,16.57,0.2454,2.3807,377.909,3.6471,65.3799,71.085,19.1056,5.1646
2019-02-01,1898.66,2706.53,2.386,16.14,0.2982,2.3258,370.3,3.6572,65.4767,71.255,19.1055,5.2087
2019-02-04,1913.58,2724.87,2.3781,15.73,0.3454,2.3065,368.451,3.6667,65.5745,71.8075,19.1114,5.2177
2019-02-05,1924.23,2737.7,2.4047,15.57,0.2936,2.2817,363.163,3.6668,65.6187,71.5713,19.0366,5.1998
2019-02-06,1911.34,2731.61,2.4123,15.38,0.2823,2.2854,365.825,3.7011,65.8709,71.5638,19.1101,5.2159
2019-02-07,1928.17,2706.05,2.3967,16.37,0.2605,2.3028,374.327,3.7176,65.9499,71.4563,19.0833,5.2668
2019-02-08,1928.6,2707.88,2.4116,15.72,0.2223,2.2961,379.038,3.7319,65.4397,71.3125,19.077,5.2474
2019-02-11,1933.87,2709.8,2.4243,15.97,0.2293,2.2964,380.603,3.7555,65.7961,71.1725,19.305,5.2787
2019-02-12,1917.76,2744.73,2.4253,15.43,0.2624,2.2923,375.718,3.7132,65.8615,70.715,19.2603,5.2526
2019-02-13,1928.12,2753.03,2.4277,15.65,0.2744,2.2779,370.695,3.7591,66.4988,70.805,19.4312,5.2844
2019-02-14,1934.45,2745.73,2.4198,16.22,0.2338,2.3064,374.713,3.7193,66.6534,71.1575,19.257,5.273
2019-02-15,1946.13,2775.6,2.4192,14.91,0.2434,2.2774,378.488,3.7015,66.327,71.2275,19.2516,5.2838
2019-02-18,1946.13,2775.6,2.4192,14.91,0.2434,2.2774,378.488,3.736,66.25,71.3562,19.2455,5.2974
2019-02-19,1945.86,2779.76,2.419,14.88,0.2149,2.2961,378.372,3.7217,65.7091,71.3562,19.1447,5.2827
2019-02-20,1933.77,2784.7,2.4354,14.02,0.2093,2.2353,377.991,3.7304,65.6532,71.12,19.217,5.3254
2019-02-21,1935.4,2774.88,2.4429,14.46,0.2485,2.2286,375.43,3.763,65.6194,71.2388,19.289,5.32
2019-02-22,1946.64,2792.67,2.4424,13.51,0.2094,2.2482,375.569,3.7468,65.3831,71.1413,19.1448,5.318
2019-02-25,1932.11,2796.11,2.4397,14.85,0.2229,2.2374,372.506,3.7471,65.5334,70.9812,19.1337,5.3029
2019-02-26,1926.41,2793.9,2.4381,15.17,0.1976,2.2443,373.097,3.7491,65.7091,71.07,19.1763,5.3064
2019-02-27,1917.06,2792.38,2.4354,14.7,0.2471,2.2575,367.31,3.7295,65.7751,71.24,19.1684,5.3131
2019-02-28,1922.05,2784.49,2.4326,14.78,0.2824,2.235,361.212,3.7564,65.9675,70.7462,19.2813,5.337
2019-03-01,1916.44,2803.69,2.4296,13.57,0.3235,2.2269,361.391,3.778,65.9193,70.9113,19.2714,5.3733
2019-03-04,1925.06,2792.81,2.4243,14.63,0.298,2.2177,366.16,3.778,65.7352,70.9113,19.2975,5.3777
2019-03-05,1930.33,2789.65,2.433,14.74,0.2839,2.2231,369.213,3.778,65.808,70.49,19.2471,5.3865
2019-03-06,1922.68,2771.45,2.4508,15.74,0.2426,2.2466,369.167,3.8389,65.92,70.2787,19.3603,5.4279
2019-03-07,1918.88,2748.93,2.4455,16.59,0.1938,2.2507,376.051,3.8765,66.2861,70.005,19.5512,5.4702
2019-03-08,1920.53,2743.07,2.4398,16.05,0.1887,2.2615,378.566,3.8655,66.3444,70.1512,19.4925,5.4395
2019-03-11,1949.49,2783.3,2.4269,14.33,0.2124,2.2707,372.218,3.8406,65.9167,69.8862,19.4018,5.4451
2019-03-12,1958.6,2791.52,2.4407,13.77,0.1608,2.2585,372.068,3.8108,65.598,69.7087,19.3493,5.4548
2019-03-13,1967.45,2810.92,2.4379,13.41,0.1834,2.2487,371.536,3.8163,65.4423,69.5387,19.2849,5.4562
2019-03-14,1972.08,2808.48,2.4352,13.5,0.1951,2.2697,367.231,3.8461,65.4379,69.3538,19.3184,5.4667
2019-03-15,1964.4,2822.48,2.4347,12.88,0.1524,2.2829,367.495,3.815,64.8011,69.0975,19.2082,5.4466
2019-03-18,1954.1,2832.94,2.432,13.1,0.1713,2.2667,364.333,3.7917,64.3625,68.5338,19.0558,5.4678
2019-03-19,1948.24,2832.57,2.4432,13.56,0.1691,2.2677,361.927,3.7892,64.3631,68.9588,19.0135,5.4757
2019-03-20,1956.15,2824.23,2.4533,13.91,0.073,2.3037,368.986,3.7773,63.8585,68.8325,18.8293,5.4234
2019-03-21,1991.38,2854.88,2.4583,13.63,0.0786,2.2831,362.107,3.7939,63.9011,68.8325,18.8606,5.4654
2019-03-22,1978.88,2800.71,2.4424,16.48,-0.0034,2.301,373.342,3.9065,64.6534,68.9575,19.0924,5.7593
2019-03-25,1980.15,2798.36,2.4422,16.33,-0.0439,2.3117,377.413,3.8549,63.9879,68.9362,19.0198,5.5503
2019-03-26,1996.88,2818.46,2.4484,14.68,-0.0254,2.287,376.025,3.8741,64.4099,68.86,19.1056,5.3278
2019-03-27,1991.43,2805.37,2.42,15.15,-0.0535,2.3035,380.514,3.9952,64.8512,68.8763,19.3615,5.3288
2019-03-28,2010.84,2815.44,2.4147,14.43,-0.0201,2.2654,380.399,3.902,64.9858,69.3375,19.3395,5.5603
2019-03-29,2007.03,2834.4,2.3809,13.71,0.0241,2.265,372.774,3.921,65.755,69.1612,19.4279,5.5707
2019-04-01,2005.62,2867.19,2.3781,13.4,0.1228,2.2291,363.888,3.8505,65.2159,69.1612,19.1436,5.4888
2019-04-02,2019.12,2867.24,2.41,13.36,0.0641,2.2459,365.833,3.8555,65.3213,68.7462,19.2279,5.6093
2019-04-03,2017.42,2873.4,2.4201,13.74,0.104,2.2259,362.714,3.8715,65.2414,68.425,19.2201,5.6248
2019-04-04,2013.74,2879.39,2.4225,13.58,0.0926,2.2149,361.83,3.8586,65.4072,69.1612,19.149,5.5921
2019-04-05,2027.46,2892.74,2.422,12.82,0.0734,2.2246,362.506,3.8732,65.3021,69.2262,19.0722,5.626
2019-04-08,2016.54,2895.77,2.4116,13.18,0.1106,2.2078,362.535,3.8506,64.8768,69.6738,18.9671,5.6882
2019-04-09,2005.59,2878.2,2.4047,14.28,0.0959,2.1994,362.556,3.853,64.9474,69.295,18.9317,5.6938
2019-04-10,2025.47,2888.21,2.4097,13.3,0.0552,2.2251,365.48,3.8248,64.2675,69.115,18.8168,5.6805
2019-04-11,2023.02,2888.32,2.4172,13.02,0.0798,2.213,364.837,3.86,64.6112,68.9263,18.8373,5.7355
2019-04-12,2032.92,2907.41,2.4219,12.01,0.1432,2.1449,363.146,3.8818,64.284,69.175,18.7544,5.7815
2019-04-15,2021.89,2905.58,2.4012,12.32,0.1531,2.1457,364.621,3.8717,64.307,69.4212,18.8555,5.8041
2019-04-16,1975.83,2907.06,2.4201,12.18,0.1703,2.1296,360.077,3.9042,64.0758,69.6087,18.8707,5.77
2019-04-17,1956.73,2900.45,2.4277,12.6,0.1663,2.126,359.734,3.9402,63.8167,69.6087,18.8212,5.7424
2019-04-18,1972.67,2905.03,2.4116,12.09,0.148,2.1304,363.23,3.9278,63.8721,69.355,18.8036,5.7982
2019-04-19,1972.67,2905.03,2.4116,12.09,0.148,2.1304,363.23,3.9278,64.0162,69.355,18.7903,5.811
2019-04-22,1949.53,2907.97,2.4217,12.42,0.1668,2.1415,361.432,3.9364,63.7892,69.67,18.827,5.8257
2019-04-23,1974.06,2933.68,2.4227,12.28,0.1423,2.145,361.933,3.9216,63.7042,69.6312,18.9054,5.8284
2019-04-24,1990.63,2927.25,2.4174,13.14,0.1007,2.1519,367.475,3.992,64.402,69.87,19.0687,5.8734
2019-04-25,1987.53,2926.17,2.4121,13.25,0.1204,2.1475,370.76,3.9516,64.6655,70.2612,19.021,5.928
2019-04-26,2002.36,2939.88,2.4091,12.73,0.0891,2.1418,370.438,3.9321,64.795,70.0188,18.9378,5.938
