,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.431853358233822,0.0711470356645671,0.0909500239099841,0,0.0339678679665733,0,0,0,0,-0.0104645497133259,0,0.0342687983754876,0,0,0,0.0889916209225416,0.0362305675351342,0,0,0,0,0,0.13570108970354,0,0,0,0,0,0.0216821819282573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330747468303526
X601318.CH.EQUITY,0,0,0,0,0,0,0.0815304688175268,0,0,0.0385247426914595,0,0,0,0,0,0,0,0.197403432453864,0.0283874531405426,0,0,0,0,0,6.93889390390723e-18,0.0552239400373146,0.101050625371262,0,0,0,0,0,0,0,0.127974925211567,0,0,0,0,0.318750319565844,0,0,0.0293398691972669,0,0,0.0206497184365185,0,0,0,0
X601939.CH.EQUITY,0.468616670574014,0,0,0.180530891241409,0,0.11148146887019,0,0,0,0.0166139510262871,0.135204387266392,0,0,0,0,0,0,0,0,0,0,0.00111784736242611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506050035402141,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421033222115079,0,0,0,0,0,0,0,0,0.213064104629716,0,0,0,0,0,0,0,0.0929792953217834,0,0,0.104540964333524,0,0,0,0,0.0529758364040338,0,0.0428077740819394,0,0.0799517644745273,0,0,0,0,0,0,0,0,-0.0364207883250348,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.464884552737213,0,0,0,0,0,0,0,0,0,0,0.145502172902312,-0.372180198266603,0,0,0,0,0,0,0,0,0,0,0,0.120516307537891,0,0,-0.591572892901655,0,0.440154823249404,0,0.0301443931333965,0,0,0,0,0,0,0,0,-0.282704230008726,0,0,0,-0.316263086920523
X601988.CH.EQUITY,0,0,0.288951545158466,0,0.0900844760066733,0,0,0,0.209092333759412,0,0,0,0,0,0,0,0,0.139515675706228,0,0,0,0,0.306426622973435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021810706004866,0.0372968876420888,0,-0.00317552307855945
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0145296119995162,-0.0244613387944539,0.202849561251202,0,0,-0.0232426788893301,0,0.0579893775192315,0.0221668041303746,0,0,0,0,0,0.473637701990604,0,0.117563836198413,0,0,0.101142839858666,0,0,0,0,0,0,0,0,-0.0229070144991903,0,0,0,0.0498807478065019,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103989867887741,0,-0.0667542494355756,0,0,0.259460164135525,0,0,0,0.0860592769057869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3419897879257,0,0
X601628.CH.EQUITY,0,0,0,0,0.0253730420720394,0,0,0,0,0,0.195591761700072,0,0,0,0,0.0046100303658825,0,0,0,0,0,0,0,0,0,0,0.043706848313594,0,0,0,0,0,0,0,0,0,0.225198456671308,0,0,0,0.17203080942992,0.156524235552378,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.156291588956442,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.100043561239142,0,0,0,0,0,0,0.0224574386838034,0.0885815925746298,0,0,0,0,0,0.112206255704984,0,0,0,0.0610203331095757,0,0,0,0.0577983577101193,-0.0245846946925463,0,0,0,0.166977795160047,0.246168242141105,0,0,0,0,0,0,0,0.0213307306356697,0
