,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.448305137612977,0,0.153423575753333,0.0206276226764589,0.00416813499115638,0,-0.0235588840830746,0,0,0,0,0,0,0,0.048301218971049,0,0,-0.0622340403251365,0,0,0,0,0,0.0511264030318327,0,0,0,0,0,0,0,0,0,0.00735966294516144,0,0,0,0,0,0,0.0372300323429554,0.300890268441713,-0.0197007166926261,0,0,0,0,0.0152689537749911
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00544104677596274,0,0,0,0,0,0.153842661025784,0,0,0,0.156626919927849,0,0,0,0,0,0,0,0,0.00477573668720372,0,0.127799941997248,0,0,0.0825096388201941,0,0.401074533541165,0,0.0316255241653604,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0756104588596279,0,0.781949777501354,0,0,0,0,0,0.0384812687605634,0.0585329655551044,0,-0.0433264578630882,0.00710687455491655,0,0.0733636390544811,0,0,0,0,0,0.00279850393840624,0,0,0,0,0.0427036831420098,0,0,0,0,0,0,0,0,0.0770791203728934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.873580224349824,0,-0.0111802575593062,0,0,-0.034887194426266,0,0,0,0,0,0,0,0,0.0196207961256003,0,0,0,0,0,0,0.23123090780005,0,0.0576863083701148,-2.16840434497101e-19,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.109796771727609,0,-0.00128841150089809,0,-0.151019066930601,0,0,0.0496680961354978,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0307009441465876,0.257064664776304,0,2.77555756156289e-17,0,0,0,0,0,0,0.401758162167164,0,0,0,0,0,0,0,-0.0437128976416609,0,0,0,0,0,0,0,0.156845134837828,0,0,0,0,0,0,0,0,0,0,0.103306489998003,0,0.224457376349176,0,0,0
X600036.CH.EQUITY,0.176575903050778,0,-6.93889390390723e-18,0.305081122009959,0,0,0,0,0,-0.0321876509574292,0,0,0,0,0,0.128915629828137,0,0.0812188428307605,0.0141315959050809,0,0,0,0,0,0,0.125722567577618,0,0,0,0,0,0,0,0,0,0,0,0.0622732115740678,0,0,0,0,0,0,0.0308683057483516,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0409646082165904,0,0,0,0,0,-0.0830601970930762,0,0,0,0,0,0,0,0,0,0,0.0149027823346339,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338087813131818,0,0,0,0,0,0,0,0,-0.0303843230925188,0,0,0,-0.0254385201105281,0,1.00703512637479,0,0
X1299.HK.EQUITY,0,0.0283577023773756,0,0,0,0,0,0,0,0.191280462253195,0,0,0.178100993120163,0,0,0,0,0,0,0,0,0,0.31654499824164,0,0,0,0,0,0,-0.0553622223423784,0.0478761967252819,0,0,0,0,0,0.0729040448689862,0.071833623446829,0,0,0,0.163832474188327,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124693284103962,0,0,0,0,-0.19141642243382,0,0,0,0,0,0,0,0.0743153813865872,0,0.360625163989177,0.0907682950021099,0,0,0,0,-0.0727696565319238,0,0,0.207599344411806,0,0,0.0623752717693148,0,0,0.162322274693175,0.21478733186602,0.117396796004908,0,0,0,0.412612896889524,0
X388.HK.EQUITY,0,0.388332064933525,0,0,0.245347855219433,0,0,0.000994183403138532,0,0,0,0,0,0,0,0,0.0404659172740954,0,0,0,0,0,0,0,0.136777722054916,0,-0.0150562826671559,0,0,0,0,0,0,0,0,0,0,0.224666132480659,0,-0.141814313988344,0,0,-0.177992011224509,0,-0.145048211164513,0.317292360008326,0,0,0,-0.0622423925125702,0.0955048450663298
