,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00711842463917509,0,0,0.132509324840081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646015916265483,0.429770219205048,0,0.728084761517738,-0.0732561351726467,0,0.163886744437311,0,0,0,0,0,0,0,0,-0.247571468602033,0,0,-0.000186811923446681,0,0,0,0,0,0,0,-0.358378976302326,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849034806625826,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773383451175588,0,0,0,0,0,0.0172830351149321,0,0,0,0,0,0.122501408127752,-0.0929760144872838,0,0,0,0,0,0,-0.00673161099000906,0,0,0,0.0151352045759014,0,-0.0676102258239583,0,0.00422884992696826,0,0,0.0328553623237458,0,0
X601288.CH.EQUITY,0,0,0.870665944121002,0,0.0650717302155735,-0.0822448417871286,0,0,0,0,0,0,0,0.00943498700743699,0,-1.73472347597681e-18,0.0501292660559502,0.105549504970078,0,0,0,0,0,0,0,0,-0.0925262837600342,0.00807761734773978,0,0,0.0141047267061476,0,0,0,0,0,0,0,-0.111208810912273,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.684315444312402,0,0,0.246018445478766,0,0.0777753743346818,0,0,0,0.0273888601420731,0,0,0,0,0.0643669006479784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175286449772498,0,0,0,0,0,0.049503018941652,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0148482782053717,0,0,0,0.281787932999709,0,0,0,-0.0396250888400833,0,0,0,0,0,0,0,0,0,0,0,0.0529653222992586,0,0,-3.46944695195361e-18,0,0.0320422233401971,0,0,0,0,0,0,0,0,0,0,0,0,0.185243315822264,0.164803021350243,0,-0.00167236014099105,0,0,0.102761272951228,0.126341907639705,0.0577758680900912,0,-0.0335374599234103
X600036.CH.EQUITY,0,0,0.192820490648339,0.257441882608224,0,0,0,0.0924234496227894,0.0500074384931294,0,-0.042003813912897,0,0,0,0,0.00841786713524395,0,0,0,0.0135047034083975,0,0,0,0,-0.0194488438140327,0,0,0.0649684095489852,0,0,0,0,0,0.277745920979824,0,0,0,0,0,0,0,-0.0591601771140541,0,0,0.021925380690624,0,0,0.0802545107858828,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.142534772596321,0,0,0,0,0,0,0,0,0,0,0.0424463230159349,0,0,0,0.211455042165281,0,0,-0.0562007642971389,0,0.0124399290175911,0,0,0,0,0.143690045710452,0,0,0,0,0,0,3.46944695195361e-18,0,0,-3.46944695195361e-18,0.183826264775898,0.0577827755296987,0,0,0,0,0.491635198454032,0,0,-0.048407277347529
X5.HK.EQUITY,0,0,0,0,0,-0.155723111232316,0,0,0,0,0.1131726018101,0,0,0,0,0,0.396437955685546,0,0,0,0,0.114428038992179,0,0,0,0.428140667198396,0,0,0.00519625406276173,0.1607681042772,0,0.00467028556748405,0,0,0,0,-0.203271911949913,0,0,0,0,0,0,0.165636399591292,0.104964612932012,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.225237883049328,0,0,0,0,0,0,0,0,0.0345346759872678,0,0,0,0,0.168040075622444,0.138371981682921,0,-0.222776792659502,0,0,0,0,0,-0.141708868797249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467204083533643,0,0,0,0.049135023024964,0,0,0,0
