,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360934581508,0,0.308944313170675,0,0,0,0,0,0.0476969825947484,0,0,0,0,0.0514660637483251,0,0,0,0,-0.0444639834001903,0,0,0,0,0,0,0,0.043111677996314,0,0,0,0,0,0,0,0,0,0,0,0,0.0900611655133833,0,0,0,0,0,0.0588018374813021,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0
X601939.CH.EQUITY,0,0,0,0.28339669799322,0,0.0676956675427198,0,0,0,0,0,0,0,0.459183729425502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0732353326054738,0,0,0.0127579162191707,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355196089235768,0,0.00689697534105521,0,0,0.502559080465685,0.0229776403096663,0,0,0,0,0,0,0,0.0332214510663871,0,0,0,0,0,0,-0.0349909890686169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125600736540114,0,0,0,0,0.092210507914311,0,0.00296262471136347,0.00679794831115779,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0844788379741923,0,0,0,0,0,0,0,0,0,0.131453412572422,0,0,0,0,0,0,0,0,0,0.079754864543604,0.267020699035627,0,0,0.374292852281132,0,0,0.0199803686412729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714346576285547,0
X601988.CH.EQUITY,0.40844023734964,0,0.0659214723883089,0,0,0,0,0,0.0417255966064065,0,0,0,0,0,0,0,0,0.0874679988794339,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.161200752717145,0,0,0,0.0309727556006483,0,0,0,0,0,0,0,0,0,0,0.202620660618818,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.190256382589091,0,0,0,0.288001727098548,0.0926635169918688,0,0,0,0.129387137061257,0,0,0,0,0,0,0,0,0,0,0.0442966976381015,0,0.113188347558776,0,0.0422946053499178,0,0,0,0,0.0021412605486412,0,0,0,0,0,0,0,0,0,0,0,0,0.0359630032385389,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101047809125564,0,0,0,0,0,0,0,0.425042164814799,0,0,0.133197248583299,0,0.131519232061553,0,0,0,0,0,0,0,0,0.241855109672152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0
X601658.CH.Equity,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.292904738844829,0,0.222136184943325,0,-0.228819027958341,-0.11820667248624,0,0,0,0,0,0,0,1.01534320077375,0,0,0,0,0,0,0.167276257020945,0,0,0,-0.0835604568791986,0,0,0,0,0,-1.08524438700025,-1.73472347597681e-18,0,0,0.00537663154176038,0.943683492621994,-0.214188472883149,0,0,0,0
