,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.51741829925107,0,0,0,0.12645775410674,0,0,0.0509585614731738,0.0506446016076297,0,0,0,0.16869706826226,0,0.0364496089252752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255563482559211,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0182449370559792,0.129215563603375,0.216144091683712,0,0,0.0456496818963369,0,0,0,0,0.32620924719627,0,0.0888638209460817,0,0.0644159102490271,0,0,0,0,0.0222078498054993,0,0,0,0,0,-0.0647721498050435,0,0,0,0,0,0,0,0.0897633766891216,0,0,0,0,0.00492989015726974,0,0,0,0.00742232666256514,0
X601939.CH.EQUITY,0.519314813368292,0,0,0.184791676463366,0.161206713953605,0.0367277423309671,0,0,0,0,0,0,0,0,-0.0183805960436779,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.138992373934868,0.183907664763379,0,0,-0.214816680171706,0,0,0,0,0,0.00983203136161123,0,0,0,0,0,0,0,0,0,0,0.0488425413239582,-0.0409255015339724
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.365073755064923,0.122149591278152,0,0.85038206623616,0,0,0,0,0,0,0,0,-0.0803421166345226,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.115698968073095,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0316531666452171,0,0,0,0.183247527726373,0,0.288029369128674,0,0.0979859882629995,0,0,0,0,0,0,0,0,0.0327396234313435,-0.0655278121153345,0,0,0,0,0,0.0153221583637536,0,0,-0.146312877275326,0,0,0,0,0,0,0,0,0.149513039684398,0,0.276461748759482,0,0,0,0,0,0,0,-0.124767079717744,0.086786839266095,0
X601988.CH.EQUITY,0,0,0,0,0.310009526618439,0,0,0,0.200276258176029,0,0,0,0,0,0,0.0146791702935176,0,0.0969998255223909,0,0,0,0,0,0,0.0550863587833365,0,0,0,0,0,0,-0.176023544927847,0.125947314436906,0,0,0,0,0,0,0,0.028225171804577,0,0,0,0,0,0,0,0,-0.161744198196616
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107283368933841,0,-0.0372223495440835,-0.0520421138788374,-0.0151057258956526,0,0.0979860568974063,-0.105200304872191,0,0,0,0,0,0.522122429540701,-0.0384511971079737,0,0.0788171290481367,0,0,0.133367916465256,0,0,0,0,0,0.0199700728844412,0,0,0,0.0348466156349952,0,0,0.240472670276663,0,0,0,0,0.0995857339734743,0
X1299.HK.EQUITY,0,0,0,0,0.228682542789268,0,0,0,0,0,0,0,0,0,0,0,0,0.137713964410491,0,0,0.0325357282410336,0,0,0,0,0,0.0342051689382503,0,0.03283811696121,0,0.0235658141189799,0,0.279280638323888,0,0,0,0,0.172983138190358,0,0,0,0,0,-0.224616040588586,-0.0541658700898712,0.0768622233930302,0,0,0,0
X601628.CH.EQUITY,0,0,0,8.21603119533082e-05,-0.0307528029495047,0,0.00487891522194227,0,0,0,0,0.139753081379278,0,0,-0.0377791476067117,0,0.32409725272647,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.00694195795541618,0,0,0,0,0.0496125196282717,0,0.198753116821891,0,0,0,0,0.243629981794481,0,0.0884527322430763,0.0747193712284457,0,0,0,0,0
X601328.CH.EQUITY,0.0770259000907489,0,0.412202059987302,0,0,0,0,0,0,0,0,0,0.425828371233595,0,0,0,0,8.67361737988404e-19,0,0,0.0114886169761583,0.198125045654237,0,0,0,0,0,0,0,0,-0.0051103748539803,0,0,0,0,0,0,0,0,0,-0.089206555114326,0,0,0.198054548214323,0,0,0,0,0.0122166828344887,0
