,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.10324304554001,0,0.0916728717056977,0,0,0,-0.0368398452383799,0,0,0,0.393197197491462,0,0,0,-0.0974555028548219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380450669376442,0,0,0,0.113781318725435,0,0,0,0.151610520954481,0,0,0,0,0.0684524181790794,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.101024813738628,0,0,0.167834114928906,0,0.0601192323753776,0,0,-0.0549047127582279,0.0136872245558075,0.21621355239696,0,0,0,-0.101810314665467,0,0,-0.0648925733479189,0,0,0,0,0,0,0,0,0,0,0,0.14819528224454,0,0,0,0,0.363543112656848,-0.276914073387554,0,0.304465896595245,0,0.208147080455447,0,0,0,0,0,0
X601939.CH.EQUITY,0.328030225236853,0,0,0.257958110734347,0,0.134060923871437,0,0,0,0,0,0,0,0,0.119046877225906,0,0,0,0,0,0,0,0.0773387644407501,0,0,-0.0652489114444371,0,0,0,0,0,-0.0251091091052498,0,0,0,0,0,0,-0.0996061867341428,0,0.367154470105341,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.231145503384688,0,0.255950805324749,0,0.143149467459293,0.326831124810784,0,0,0,-0.155184391268059,0,0,0,0,-0.0416290049900486,0,0,0,0.109343129552902,0,-0.00929322051939127,0,0,0,-0.181084902663698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341274406929555,0,0.117206241589309,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0393887396605054,0.229637703576983,0,0.166446092786973,0,-0.310998121792302,0,0,0,0,0.0808662914309016,0,0,0,0,0,-0.043345055678457,0,0,0.420037939526191,0,0,0,0.416989447473736,0,0,0,0,0,0,0.0624929554264172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160699619197139,-0.11155593911302,0,0
X601988.CH.EQUITY,0.22707557836271,0.0888976550729597,0.281212237621053,0,0,0,0,0,0.153639701160488,0,0,0.219364035339456,0,-0.168601096107291,0,0,0,0,0,-0.0979386576705197,0,0,0,0,0.113988218130734,0,0.121142898630764,0,0,0,0,0,0,0.0609698701808599,0,0,0,0,0,0.0186652735346113,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0579162736918647,-0.0804849672293607,0,0.14187073835762,0,-0.0423606071205025,0.0272310260551012,0,0.352543853559519,0,0.226223517954344,0,0,0,0,0,0,0.0547197366871664,0,0,0,0,0,0,0,0,-0.00737744743529475,0.039589998406762,0,0,0.0535686842342118,0,0,0.0713216733590064,0,0,0,0.121304122767828,0,0,0,0,0,0,0.0597563228618699,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0412648852078143,0,0,0,0,0,0,-0.0813385879465233,0,0.174671052382893,0,0,0.301342416771243,0,0,0.154089800830817,0,0,6.93889390390723e-18,0,0.124262838392506,0,0,0,0,0,0.00482840274044338,0,0,0,0,0,0.112753013076739,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.125973546911239,0.261432854462586,0,0,0.0706735377686639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399118387813332,0,-0.147832299224927,0,0,0,0,0.23301068340012,0,0,0.0396322749897715,-0.258300676853423,0,0,0,0,0,0,0,-0.040302798919737,0,0,0,0.0151392664764591,0,0,0,0,0.0821232593326913,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0654690314129637,0,0,0,0,0,0,0.061522194111009,0,-0.0143409389790012,-0.135715511070993,0,0,0.0139990051380924,0,0,0,0.279017544280253,0,0,0,0,0,0,0.0276014194858163,0,0,0,8.67361737988404e-19,0,0.497139594575644,0,0,-0.266006725322121,0,0,0,0,0,0.0465149098884708,0,-0.0410965359221207,0,-0.280852370483958,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.427123228382688,0,0,0,0,0,0,0,0.0739996657018969,0,0,0,0,0,-0.00308583861317156,0,0,0,0.125991223978157,0,0,0,0.304831484423266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0.000257162985886766,0,0,0,0,0,0,0.508029760386068,0,0,0,0,0,0,0,0,0,0.198886260687246,0,0,0,0,0,0.0633785917392355,0,0,0,0,0.0639330025640418,0,0,0,0,0,0,0.0999566289609537,0,0,0,0.067688967076213,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0324328189267434,0,0.0101532687949951,0,0,0.230408053139596,-0.133308457015714,0,0,0,0.181855327103932,0,0,0.0954255035241333,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182673637600956,0.170094146525553,0.126525898331237,0.0683701866900904,0,0,0
