,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.308349055036129,0,0,0,0,0.368196257293616,0,0,0,0,0,0,0,0.0349671422228541,0,0,0,0,0,0,0,0.13125245966325,0,0,0.0292620144542356,0,0,0,0,0,0,0,0,0,0,0.105987230197408,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.225195701045664,0,0,0,0,0,0.223264926366097,0,0,0,0,0,0.144418791615172,0,4.33680868994202e-19,0.0602889450631202,0,0,0.0556389227412445,0,0,0,0,0,0,0,0,0,0.0720726140945285,0,0.00307199171667613,0,0,0.121854946166484,0,0.0493517955674414,0,0,0,0,0,0,0.0162947418777868,0,0,0,0,0,-0.0379331237446528
X601939.CH.EQUITY,0.4702837400356,0.0814138543886606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919178378976911,0,0,0,0,-0.134884806218254,0,0.0797111482054461,0,0,0,-0.0650677900049755,0,0,0.210356067036927,0,0.245206562815353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147578074667482,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.548505332626085,0,-0.0822164333078818,0,0.0572349568835586,0,0,0,0,0,0,0,0,0,0.0408515805571367,0.0766374751713928,0.116776164105504,0,0,0,0,0,0,0.118231656389565,0,0.0441815337227671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052388874606559,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.205867245278024,0,0.115525765007314,0,0,0,-0.0804518076433989,0.197614608169067,0,0,0.100344021632687,0,0,0,0,0,0,0,0.100183286535128,0,0,0.00812667327953292,0.0273679359258699,0,0,0.030719957705409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369403415551689,0.0373675188835948
X1299.HK.EQUITY,0,0,-0.271312742492895,0,0,0,0,0,0,0.173188295963356,0,0,0,0,0.10471937299541,0,0,0,0,0,0,0,0.0710878597551938,0.0128180230558554,0,0,0,0,0,0,0,0,0.228609456496853,0,0,1.73472347597681e-18,0,0,0.18823574840583,0,0.0347291457004557,0.0931651442732779,0.308334889426284,0,0,0,0,0.218386216404065,0,0,0
X601628.CH.EQUITY,0.173030706848946,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0162470889245373,0,0,-0.238464181336477,0,0,0,0,-0.0629044225566705,0.189889549353179,0,0,0.00215877384929019,0,-0.14282682094483,0,0,0,0,1.73472347597681e-18,0,0,0.613242900353473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.109524774549202,0,0.0955973349438844,0.319852945598036,0,0,0,0,0,0,0,0,0.274532517553141,0,0,0,0.0804811747714387,0,0,0,0,0,0.0254035954430041,0.0256143318383148,0,0,0,0,0,0.170236488319889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.275962304603551,0,0,0,0,0,0,0,0,0,0,0,-0.209197728723285,-0.0212835334154766,0,0,0,0,0,0,0,0.266382525682843,0,0,0.142785410955622,0,-0.0430075075754999,0,0,-0.0391695655306914,0,0.0848222266070254,0,0,0,0,0,0,0,0.354694860920846,0,0.137808021987388,0,0,0,0.0124316947410868,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.282814739811335,0.200032295551825,-0.0481021239043355,0,0,0,0,0,0.0549618053330815,0,0,0,0,0,0,-0.0499525889399056,0,0.495697532747593,0,0,0,0,0,0,0.0526689588052848,0,0,0,-0.123829787653664,0,0,0,0,0,0.119214128995119,0.137127806893628,0,0,0,0,0,-0.157535443285583,0,0.0865290900354753,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0504754531674573,0.180120405944017,0,0,0.148582069244558,0,0,0,0,0,0,0,0,0,0.0205289411271662,0.19614770215242,0,0,0,0.364420459111168,0,0,0,0.0165083900673148,0,0.0105197326719959,0,0,0,0,0,0,0,-0.00101478671308783,0,0.00831902388735685,-0.0188724246575586,0,0,0
X601658.CH.Equity,0,0,0,0.246433916370956,-0.0393280922704026,-0.0019873674804736,0,0.192469170603618,0,0,0.316367329017262,0,0.0695527164146963,0,0,0.0535627457339415,0.447896134932905,0,0,0,0,0.282297099919419,0,0,0,0,0,0,0.0241223397602635,0,0,-0.319221580811838,0,0,0,0,0,0,0,0,0,-0.0438844734702589,0,0,0,0.0533016221167988,0,0,0,-0.412494132365135,0
