,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217053808029216,0,0,0,0,0.394616269661273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265771317592392,0,0.0258739020262166,0,0.0126420700377016,0,0,0,0,0,0.0687372864184666,0.0539602201623892,0,0,0,0,0,0,0.0268580817592196,0,0,0,-0.0945997844596871,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0
X601939.CH.EQUITY,0.349880950407139,0.00760478925593129,0,0,0,0,0.0656647638054885,0.359798891318684,0.265334220060472,0,0,0,0,0,0,0,0,0.0936070501279416,0,0,0,0,0,0,0,0,0,0.257941465019758,0,0,-0.0158342177459631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447741646089843
X600036.CH.EQUITY,0,0,0,0,0,0.152015744386047,0,0,0.0605826525208234,-0.101948354963597,0,-0.101269282401496,0.152708742027577,0,0,0.156753045253117,0,0,0,0.163827144514883,0,0,0,0,0,0.403841149575086,0,0.034986980380205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735346359401572,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0292140910607395,0,0,0,0,0.505525924027495,0,-0.0487274525407592,0,0.019631425027727,0,0,0,0,0,0,0,0.0829170781822329,0,0.017702227729441,0.076784378433327,0,0,0,0.0880672648439275,0.101295342316846,0,0,0,0,0,0,0,0,0.0218578037122567,0,0,0,0,0,0,0,0,0,0,0.029178682743912,0.0303608876612345,0.0686825046926278,0
X1299.HK.EQUITY,0,0,-0.0416772064718952,0,0,0,0,0,0,0.150983248776309,0,-0.0685249914747501,-0.0794838776688886,0,0,-0.0310794298828053,0,0,0,0,0,0,0.162521624486253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980394019794135,0.0614476105091645,0,0.198938913292477,0,0.250723670972174,0,0.011397384850516,0,0.0422367496914929,0,0,0.197582469569999,0,0
X601628.CH.EQUITY,0.0761988957450922,0,0,-0.00341427982279883,0,0,0,0,0,0,0,0,-0.00275429546294308,0,0,-0.180628618926047,0,0,0.260712477381736,0,0,0,0,-0.109108954743745,0,0,0,0,0,0,0,0,0,0,0,0.589580693737321,0,0.0510089262689166,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0580947776150616
X601988.CH.EQUITY,0,0,0.0751397304943892,0,0.441505049727641,0,0,0,-0.0912095713847468,0,0,0,0,0,0,0,0,0.279276552298835,0,0,0,0,0,0.045618571579198,0,0,0.0832104440753587,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00191070641363376,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,3.46944695195361e-18,0.0521894556659998,0,0,0,0,0,0,0,0.196818527110001,0,0,-6.93889390390723e-18,0,0,0,0,-0.00774588060363624,0,0,0,0.217457836492257,0,0.0671983935422362,0,0,0,0,0,0,0,0,0,0,-0.114820643963776,0.184143868397426,0,0,0,0.2183921040825,0.184425933363196,0.0397992852370305,0,0,0,0,0.115001212086901,0,0,0
X388.HK.EQUITY,0,0,0,-0.372465774129969,0,0.198934873472509,0,0,-0.010645249598356,0,0,0,0,0,-0.00517197746353523,0,0.0497838886118884,0,0.375589809136627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184002284907726,0,0.248200820928033,0.0293317861244977,0,0,0.053984482372514,0,0,0.114515777686813,0,0.0294078819727438,0.0427438271034476,0,0
