,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.320421849055928,0,0,0.214824715453334,0,0,0,0,0,0,0,0,-0.0683477907044883,0,0,0,-0.166642071134359,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104795861565216,0.0794165480961933,0,0,0,0,0.177730671676217,1.0842021724855e-19,0,0.259005969885703,0,-0.10537019634886,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0
X601939.CH.EQUITY,0.185970135254947,0,0,0,0,0,0,0,0,0,0.0331329098431123,0,0,0.164539381673125,0,0,0,0,0,0.205438444112762,0.0669077021317129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483605780074682,0,0,0,0.0678732756781608,0,0,0.126969200683341,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342743044322889,0,0,0,0,6.93889390390723e-18,0,0,0.235138935846982,0,0,0,0.00266226367724916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579248914938677,0.0749888015809885,0,0,0,0.164286829028637,0,0,0.230944269824756,0,0,0,0,0,0.0680636592281605,0,0
X5.HK.EQUITY,0,-0.203612541682321,0,0.399172375243438,0,0,0,-0.106887619898771,0,0,0,0,0,0,0,0,0,0.0716284458560538,0,0.116578604710685,0,0,0.488129115690692,-0.226778269603109,0,0,0,0,0,0,0,0,0,-0.0243384435559511,0,0,0,0,0.0404878020620366,0,0,0,0.121820624878205,0,0,0,-0.013666249618545,-0.219764154276814,0,-0.17156252004599
X601988.CH.EQUITY,0,0,0.0272069778706348,0.0362322631781333,0,0,0,0,0.172019008701063,0.130195740525585,0.136464137496975,0,0,0,0,0,0,0,0,0,0,0.559896401378881,0,-0.0907863995806128,0,0,0,0,0,0,0,-0.047712604693895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407784658275015
X600036.CH.EQUITY,0,0.389776306496438,0,0,0,0,0,0,-0.123885187802105,0,0,0,0,0.213595172248199,0,0,0,0,0.117621501504295,0,0.00966609998427459,0,0.177815595581229,0,0,0,-0.0472416279416625,0,0,-0.0926934763482525,0,0,0.184757360807558,0,0,0,0.017590547715798,0,0,0.200573875702523,0.0277259929077836,0,0,0,0,0,0.0149012048189881,0,0,0
X1299.HK.EQUITY,0,0.141605749106056,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.077422608842576,0.212233745372945,0,0,0.167910321934386,0.238617858658982,0,0.173316331099593,-0.00799959459042413,0,0.0825487080175844,0,0,0,0.0395159783170313,0,0,0,0,0,0,0,0,0,0,-0.201338290052521,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.27802596660127,0,0,0,0,0,0.159883110175156,0,0,0,0,0,0,0,0,0,-0.000715326189102393,0,0.115792978505783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0339691675671386,0,0,0.106588547597812,0,0,0,0,0,0,0,0,0,0,0.257032275293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487442499882529,-0.007770572648399,0.228088287800441,0,0,0,0,0.183882675321619,0,-0.111272479002131,-0.0316482739125952,0,0,0,0,0,-0.0692873977821086,0
X601328.CH.EQUITY,0.142060638778629,-1.73472347597681e-18,0.00440254621833167,0,0.102023939679383,0.422779171361392,0,0,0,0,0,0.103358984107386,0.098988077409329,0,0,0,0,0,0,0,0,0.0169451442943474,0,0,-6.93889390390723e-18,0,0,0.00422376271948819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102205465841994,0,0,0.0088030810372054,0,0,0,0.124400938845961,0
X600000.CH.EQUITY,0,0.175769555318595,0,0,0,0.152300295987945,0.26797921773902,0,-0.0308615222405246,0,0.130425398560673,0,0,0.0762619653340961,0,0,0,0.0162694222216821,0,0,0,0.25603443143625,0,0,0,0,0,0,0,0,0,0,0,0.033104580485459,0,0,0,0,0,0,0,0,0.0164603617004756,0,0,0,-0.00605811126878397,-0.126617997100352,0,0.0963549835988463
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.144528930785557,0.15878320286558,0,0,0,0,0,0,0,0,0,0,0,0,0.153374129075621,8.67361737988404e-19,0,0.0888697489417711,0,0,0.0287349011312013,0,0,0,0,0,0.130874048059956,0,0,0,0,0,0,0,0,0,0,0.243003182772746,0.161916934021601,0,-3.46944695195361e-18,0,0
X000001.CH.EQUITY,-0.0308161864820751,0,0,-0.0149095121599635,0,0,0,0,0,0,0,0,0,0,0,-0.0509884267010409,0,0,0,0,0.143688929541441,0,0,0,0,-0.205175192588829,-0.0439317695848683,0.0519063405887094,0,0,0,0,0.293920769761017,0.249577956320268,0,-0.150227722548852,0,0,0.357282468898285,0,0,0,-0.0287589757422332,0,0,0,0,0,0.0432009781624231,0
X16.HK.EQUITY,0.0800271791717219,0,0,0,0.0102827659933647,0,0,0.140027135954341,0,-0.0323990583644494,0,0,0,0,0,0,0,0,0,0,0.0165693236454005,0,0,0,0,0,0,0.0234899855762611,0.46300343402556,0,0,0,0,0.00891166087635825,0,0,0,0,0,0,0.0755617672307689,0,0.0649166171651053,0,0,0,0.160177759337003,0,0,0.227495176848786
X000002.CH.EQUITY,0,0,0,0,0.139791501481829,0,0,0,0.170486750375243,0,0,0,0,0.0658733086127302,0,0,0,0,0,0.0151034766075139,0,0,0,0,0,0,0,0,0,0.478107606750191,0,0,0,0,0.104336199335433,0,0,0,0,0.158060613642871,0,0,0,0.238471552661562,0,0,-0.436081933740913,0,0,0
X601601.CH.EQUITY,0,0.389749939387612,0.268470574730237,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.176252251561452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133416320071107,0,0,0,0,0,0,0,0,0,0,0,0,-0.177853384596934,0,0,-0.00946870028138526,0,0,0,0
X11.HK.EQUITY,0.36712928927579,0,-0.0373210514724172,0,0.118081101701854,0,0,0.191616524884449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417914234637559,0,0,-0.232633908207075,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.022576129837928,0,0,-0.088893922897937,0,0,0,-0.0529437393952144,0,0,-0.0087224682253442,-0.0665383770054084,0,0,0
X388.HK.EQUITY,0,0,-1.73472347597681e-18,0,0.0291466532181007,0,0,0.395652954312494,0,0,0,0,0,0,0,0,0.120953365300689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130121758875208,0,0,0,-0.0038468198205095,0,0,-0.497844668264431,0,0,0.102507327944323,0.0310707441751502,-0.0882382394740848,0,0,0,0,0,0.625423842832318,0
