,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.191134422777588,0,0.204926314195768,0,0,0,0,0,0,0,0,0,0,0.100718084303288,0,0,-0.150131476560029,0,0,0,0,0,-0.279456674564024,0,0,0,-0.0775033178854411,-0.160090602759938,0.880294331104397,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.110738640461916,0,0.176506318687256,0.0118801323570068,0,0,0.0616622282671346,0,0.0667877682701158,0,0,0,0.064385675931813,0.0742409650615185,0,0,0,0,0.0847310679811519,0,0,0,0,0,0,0,0,0,0,0.0170930836153641,0,0,0.0187538592785987,0.0599073291510355,0.299819772102457,0,0,0,0.120230926440057,0,0,0,0,0
X601939.CH.EQUITY,0.197821735622891,-0.0672078599398078,0,0,0.119103695201492,0,0,0,0,0.206567034839499,0,0,0,1.73472347597681e-18,0,0,0,0.119180834017487,0,0,0,0,0,0,0,0,0,0,0,0.0670259812893066,0,0,0,-0.338795948238508,-0.173378156404285,0,0,0,0,0.128395892748081,0.488167155831893,0,0.11245408016581,0.0479090394445033,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.485320515386669,0.161700219434424,0.0419236163955778,0.474572130240556,0,0,0,0.0333337742042284,0.389933045021417,0,0,0,0,0,0,0,0,-0.297956930206238,0,0,0,0,0,0,0,-0.650594547159911,0,0,0,0,0,0,0,-0.132606755621943,0.344514208775012,0,0,0,0,0.240636620115834,0,0,-0.156406351505596
X5.HK.EQUITY,-0.0641063914034753,-0.0737140438389201,0,0,0,0,0,0,0,0,0,0,0,0,0.528364927052543,0,0,0.00873387418313018,0.406508018194364,0,0,0,0,0.064576451853392,0.175592547134397,0,0,0,-0.0796429203689792,-0.112576817861651,-0.0888947610386265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238006797266176,0,0,-0.105821339819586,0,0
X601988.CH.EQUITY,-0.371795688495497,0,0,-0.0244156517894348,0.484808027139838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768454788684061,0,0,-0.0718941955446667,0,0,0,0,-0.555322522399297,0,0,0,0,0,0,0,0,0.117547277500881,-0.0489769606250351,0,0,0.138359475073961,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207048,0,0,0,0,0.284314167902445,0,0,0.0822510139752802,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109126521885465,0.0143779409844913,0,0,0.134722214727374,0,0,-0.0735948642090055,0,0,0.0271273728981822,0.138921706733287,0,0,0.0607197969527078,0,0,0,0,0,0,0.165563065550373,0,0,0,0,0,0.145111376784784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0538586847573601,0.0321217438308062,0.0318639048722598,0,0,0,0,0,0,0.120803507575915,0,0.380404819242569,0,0,0,0,0,0,0.0189151370159131,0,0,0,0,0,0,0,0,0,0,-0.0534354296330788,0,0,0,0,0.156013731245159,0.193092094994747,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.578008033979839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849002467578849,0,0.125510318761592,0.283023387467601,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0685748137239641,0,-4.33680868994202e-19,0,0,-0.12913600136871,0,0,0.0224194778865617,0,0,-0.0131925386679696,0
