,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0194779087472824,0,0.111586411679839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910327423964392,0.465392182934814,0,0.739582457651933,-0.06767950553835,0,0.160281796443474,0,0,0,0,0,0,-1.73472347597681e-18,-0.251788826890441,0,0,0,0,0,0,0,0,0,0,-0.314574628869301,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.106317976872097,0.00899791201157825,0.098176788338724,0,0,0.047230500726304,0,0,0,0,0,0,0,0,0,0.267693146627556,0,0,0,0,0,0,0,0,0.140733449031376,0.037215145526778,0,0,0,0,0,0,0,0,0,0.197635306553529,0,0,0,0,0,0,0.0524293418339303,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.828666265666993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377394982482293,0,0,0,0,0,0.0468779874919638,0,0,0,0,0.0730911087616814,0,-0.0678819033467178,0,0,0,0,0,0,0.0385004336415539,0,0,0,0,0,-0.0607274053278875,0,0,0,0,0,0.0917876125433385,0
X601288.CH.EQUITY,0,0,0.901343513973225,0,-0.0746154698576517,0,0,0,0,0,0,0,0,0,0,0.0383210702388557,0,0.131638630884316,0,0,0,0,0,0,0,0,-0.102328865880097,0.0123532948137539,0,0,0.00510559355204463,0,0,0,0,0,0,0,0,0,-0.096673096477396,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0152818517328176,0,0,0,0.283343684146311,0,0,-0.0396128418655946,0,0,0,0,0,0,0,0,0,0,0,0,0.0538205955857987,0,0,0,0,0.0328108208151877,0,0,0,0,0,0,0,0,0,0.165763989699405,0,0.185890244660654,0,0,-6.93889390390723e-18,0,0,0.104973968974708,0,0.126907228745817,0,0.058882491295698,-0.0294114214753482
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1967746721123,0,0,0,0,0,-0.237446919800598,-0.20368003438517,0,0,0.0275390202796052,0,0,0,0,0,-0.0618946588802973,0,0,0,-0.0682378797820215,0,0,0,0,0,0,0,0,0,0,0.0347373095885069,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.200315648496597,0.251643673239381,0,0,0,0.0927304376159437,0.0505887537063114,-0.0420811340215064,0,0,0,0,0,0.00675890378472757,0,0,0,0.013855738205626,0,0,0,0,-0.0222174804431151,0,0,0.0626077627620579,0,0,0,0,0,0.272960934545999,0,0,0,-0.0585901207365991,0,0,0,0,0,0,0.0205728156715025,0,0,0.0797843493870817,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.121541289539307,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.227884717527266,0,0,-0.0292345084004886,0,0,0,0,0,0.0091936333512705,0.15973808750095,0,0,0,0,0,0.0592903572375039,0.175212773000474,0.0136169877930268,0,0,0,0,0,0,0,0,0.453585158217621,0,0,-0.0779952332968761
X5.HK.EQUITY,0,0,0,0,-0.206556614534576,0,0,0,0,0,0,0,0,0,0,0,0.312891483140462,0,0,0,0,0.0716042241661957,0,0,0,0.561493368473711,0.0499204162047924,0,0.20093690998122,0,0,0.00585183520504301,0,0,0,0,0,-0.0879342330777732,-0.167712605636486,0,0,0,0,0.068126177025503,0.0179484621939341,0,0,0,0,0,0
X388.HK.EQUITY,0,0.198147618139628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145824814805151,0,0,0,0,0.559350451712947,0.279066386904996,0,0,0,0,0,0.15866640544065,0,-0.231736768733432,0,0,0,0.0551279932302567,0,0,0.0406774702133941,0,0,0,0.00534503968625892,0,-0.484749946207861,-0.0127498526286637,-0.141551132317772,0,0,0,0,0,-0.12738601742275
