,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.260397900187304,0.0296034551795728,0.05819554513171,-0.0129257194054395,0,0.450318767580285,0,0,0,0.0397750987100736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081210922840019,0.0339225206735149,0,0,0,0,0,0,0,0,0,0,0.0801481619022724,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0791897239353123,0,0.0911720652608318,0,0.160926700531907,0,0.161658554957067,0,0,0.0224482180829192,0.0965380662414487,0,0.0728128575130149,0,0,0,0,0,0.326240871921419,0,0,-0.0405806964517223,0,0,0,0,0.0808724059370633,0.101349858334732,-0.00941462908314368,0,0,0,0,0,0,0,0,0.0732833231777582,0,0,0,-0.183090962609022,0,0,0,0,0.11049827791181,0,0
X601939.CH.EQUITY,0.30579969734487,0.182309390174926,0,0.18601914011333,0,0,0,0.0509925915604974,0,0,0,0.0338820246075851,0.0552292760504197,0,0,0.0294196767103678,0,0,0.247503143917335,0,0,-0.240072720136521,0,0,0,0.131199970009088,0,0,0.0783040276606903,0,0,0,0.208375651718459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.021872987102831,0,0,0.053592147732696,0,0.461220379925268,0,0,-0.0408362347349536,0.103426624758516,0,0,0.120476948502359,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.101798758710445,0.0240828847658075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630047957948515,0,0.0110589024976997,0.0141215298188287,0
X600036.CH.EQUITY,0,0.0739729192130768,0,0,0,0.135553022836824,0.126104912497936,0.0490476949605898,0,0,0,-0.0518077646294587,0.218867496078282,0,0,0.0889645438427183,0,0,0,0.0337472831412509,0,0,0,0,0,0.201469271254459,0.229336904043133,0,0,0,0,0,0,0,0,0,0,0,0.19783361440922,0.00769242266679989,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234654318476858,0,0,0.0541381352297878,-8.67361737988404e-19,0,0.199422027871343,0,0,0,0,-0.112501918644724,0,0,0,0,0,0,0.0484357358927905,0.630684031606365,0,0,0,0,0,0,0.0671382219668445,0,0,0,0,0.0512024635031974,0,0,0,-0.0310119776183677
X1299.HK.EQUITY,0,0,-0.160532697393674,0,0.0795584746307553,0,0,0,0,0,0.238742030722946,0,0,0,0.130582160190895,0,0,0,0,0.144907149200724,0,0,0.113725529164656,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0695299737038868,0,0,0,0,0,0.0259569045233133,0.106966414730558,0,0.118326228185197,0,0.143858571818645,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.105149013425685,0.471885279993708,0.0856194876104713,0,0,0,0,-0.00913477741780806,0.0222900518015327,0,0.255445586961245,0,0,0,0.0366907815379391,0,0,0,0,0,0.0462948445764693,0,0,0,0,0,0,0.0529523537656668,0,0,0,0,0,0,0.0380946499657767,0,0,0.0479523652381833,0,0,0,0.00870772201088664,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.195077929275561,0,0,0,0.0929867619358433,0,0,0,0,0.040151402346481,0,0,0,0,0,0,0,0,0,0.0821243316627437,0,0.221561900338457,0,0.16754151550704,0,0,0,0,-0.0286085145187896,0,0,0.0699365259485111,0,0,0,0,0,0.212302303062744,0,-0.143498955576366,0,0,0.230226532021124,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00574278602736617,0,0.208993304366141,0,-0.0472987783239185,0,0,0,0,0.0654098334407179,0.123356048111243,0,1.0842021724855e-19,0.0975417670150565,0,0,0,0,0,0,0,0,0.0150329448300804,0,0.137706487347208,0,0.31884900186574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
