,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.217348043312686,0,0,0,0,0,0.0487049091160498,0,0,0,0.211553419405243,0,0,0,0.282592525479189,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0727210010546604,0.40346226468677,0,0,0,0,0,0,0,0,0,-0.0861837787149355
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.576663436985465,0,0,0,0,0,0,0,0,0.0503465716781136,0,0,0,0,0,-3.26321244929526e-05,-0.0306244266527398,0,0,0.232682829202996,0,0,0.0148575105378881,0,0,-0.100524002354275,-0.513387406517427,0,0,0,0,0,0,0,-0.140095520064194,0,0,0,0,0,0.543397792798866,0,-0.0870389647650508,0,0,0.171583834065175,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0516372346180215,0,0.153102447816071,0,0.258884264780897,0,0.0217808248412984,0,0.350907511210896,-0.103158070484172,0,0,0,0,-0.0747097089936355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592220536981932,0,0,0,0.17235640881229,0.368902932829838,0,0,0,0,0,0,0,0,0.0168153179567403,0,0,0,0,0,0,0,0,0,0,0,-0.208013386205906,0,0,0,0,0,0,0,0,0.120804056423504,0,0,0.298651622703735,0,0,0,0,0,-0.0881801204005892,0,0,0.0487520997429944,0
X601988.CH.EQUITY,0,0,0,0,0.291141465209527,0,1.73472347597681e-18,0,0.181050908274769,0,0.140934734151474,0,0,0,0.162248484920048,0,0,0,0,0,-0.016386058414312,0,0,0,0.0315785891295262,0,0,0,0,0,-0.216967098856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149952504764437,-0.0909592307740171
X1299.HK.EQUITY,0,0,0,0,0.181649594078429,-0.0260458614128551,0,0,0,0,0,0,0,0,0,0.0810085944502396,0,0.138457876657115,0,0,0,0,0,0,0,0.0758645352458113,0,0,0,0.116700137535252,0,0,0.0656103588529481,0.0332979152160509,0,0,0.457526077397752,0,0,0,0,0,-5.42101086242752e-20,-0.187735862302973,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0292048212259295,0,0,0,0,-0.0373679046125664,0,0,0.518878745433096,0,0,0,0,0,0,0.114252902199709,0,0,0,0.289336487898805,0,0,0,0,0,0,0,0.154263563821961,0,0,0,-0.150425741419431,0,0,0,0,-0.153399818536984,-0.01518099699093,-0.0419027737644829,0,0,0,0.176957517006196,0,-0.0732888841606236,0,0,0,0
X601628.CH.EQUITY,0,0.165863947902854,0,0.0737775000061961,0,0,0,0,0,0,0,0,0,0,0,0,0.139702176977979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.176079158389594,0.135550895185968,0,0,0,0,0,0.155542754026901,0.105934450978969,0.136139156035035,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.691297051068362,0,0,0,0,0,0,0,0,0,0,0,0,0.145447816908458,0,0,0,0,0,0.052661819516916,0,0,0,0,0,0,0,0,0,0,0,-0.00911223961015801,0,0,0.0301934881825934,0,0,0,-0.171252416612182,0,-0.0131930978932137,0,-0.0672342562470375
