,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.265729620635264,0.056123310207502,0.00218024858570831,-0.0128214634360113,0,0.460850133272804,0,0,0,0.054626071531439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903340217919301,0.0329431084172082,0,0,0,0,0,0,0,0,0,0,0.0856194241389728,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.097546293606398,0.0703245539624661,0,0,0.172725604961677,0,0.165939675641142,0,0,0,0.0931141105561933,0,0.111043402655242,0,0,0,0,0,0.270062329513593,0,0,0,-0.0107410489030327,0,0,0,0.124186393717357,0,0.114792309269291,0,0.0196223519727738,0,0,0,0,0,0,0,0.0309875314512236,0,-0.150090094159804,0,0.0607847099501613,0,0,0,0,0,0
X601939.CH.EQUITY,0.425809348595361,0.248139652162128,0,0,0,0.0813590078449091,0,0.286686436571111,0,0,0,0.0256488260013966,0,0,0,0,0.0458566232291592,0,0,0,0,-0.227794012215566,0,0,0,0,0,0,0,-0.0534996859139956,0,0,0.143742286952876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750097421038384,0
X600036.CH.EQUITY,0,0,0,0,0,0.0286727722410281,0.18927933338578,0.141621844579015,0,0,0,-0.113043072563197,0.156430577669549,0,0,0.0498504615682437,0,0,0,0.0439194898960452,0,0,0,0,0,0.0567146456643573,0.0824401856620127,0,0.108821624061023,0.0163078085852756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373640053874968,0
X601288.CH.EQUITY,0,0,0.0634244877036186,0,0,0.0237744964253404,0,0.477829086206255,0,0,-0.0554653904182822,0.0694772083387282,0,0,0.0741873441896659,0,0,0,0,0,0,0,0.0709866057458706,0,0,0.00784385184936237,0,0,0.0927519135613276,0,0,0,0.021349951318531,0,0,0,0,0,0,0,0,0,0,0,0.0268294280786306,0,0,0,0.109289627659904,0,0
X601628.CH.EQUITY,0.0783001461583596,0,0,0,0,0,0,0,0,0,0.0244960222695938,0,-0.0887821425394192,0,0,-0.233647105006354,0,0,0,0,-0.0128211523448184,0.178071923657149,0,0,0.114006681161429,0,-0.0797801770243452,0,0,0,0,0,0,0.0621842637185999,0.568104827320173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044442908688311
X1299.HK.EQUITY,0,0,-0.207138248266274,0,0,0,0,0,0,0,0.1065300311872,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0197912065362414,0,0,0.112595583007494,0,0,0,0,0,0,0,0,0,0.171591065720867,0,0,0,0,0,0.0932077283870731,0.1574505297069,0.065191325691537,0,0.296067107923353,0,0,0,0,0.298601726280069,0,0,0
X601988.CH.EQUITY,0.0403131506422895,0,0.090311189752126,0,0.358131382826027,0,0,0,2.71050543121376e-20,0,0,0,0.209617953407574,0,0,0,0.150779007243724,0,0.0179816104399803,0,0,0,0.00952880731857213,0,0,0.0266008365384214,0,0,0,0,0.125463925839518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106384161626969,0,0,0,0,0,0,0,0,0,0,0,-0.120775074978086,0,0,0,0,0,0,0.229003005886126,0,0.179608238403238,0.130614030438977,0,0,0,0,0,0,-0.0101768890417775,0,0.0782620119607633,0,0,0,0,0,0.217185535231324,0.0670953425150832,0,-0.0391425144167486,0.247137859039799,0,0.0073052307487457,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.107943704452028,0,0,0,0,0,0,0,0.0768381743549206,0.1506267096891,0,0,0.142564317781395,0,0,0,0,0,0,0,0.0104575486557742,0,0,0.195696179568279,0,0.330930467147811,0,0,0,0,0,0.00177923589626268,0,0,0,0,0,0,0,0,0,0,0,0,-0.013882647801004,0,0,0
X388.HK.EQUITY,0,0,-0.0776177578157618,-0.120900251213864,0,-0.0444256414390814,0.386026508155969,0,0,0,0,0,0,0,-0.13295479663748,0,0,0,0,-0.155442436077958,0,0.406678960919606,0.15427369373275,0,0,0,0,0.10589454840452,0,0,0,0,-0.207747381473562,0,0,0,0,0,0,0,-0.031733881201815,0.148626084484743,0,0,0,0,0,0,0,0,-0.107839693088926
X601658.CH.Equity,0,0,0,0,0.255281180740603,0.0625201193686875,-0.0803672041442421,0.236857976099908,0,0.214305238670599,0,0,0.142681683747166,0,0,0.0218380257421929,0.414190880682908,0,0,0,0,0.270077232011452,0,0,0,0,0,0,0,0,0,-0.313936601553023,-0.0229281320841016,0,0,0,0,0,0,0.0164144189993197,0,0,0,0,0,0,0,0,0,-0.327980331954123,0
X000001.CH.EQUITY,0,0,0,0.13482698518574,0,0,0,0.191346530793546,0,0.444140440166134,0.0571906808224766,0,0,0,0,0,0,0,0,0,0.0127240895340067,0,0.0733077752078096,0,0,0,0.378905498988048,0,0,0,0,0,-0.241427955876026,0,0,0,0,-0.0469510972608775,0,0,0,0,0,0,-0.0303571143110157,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0337753156925566,-0.0172577095858023,0,0,0,0,0,0,0.295875940817206,0,0,0,0,0,0,0,0,0,0,0,0,0.00553288769874735,0,0.0506744683471114,0.00879528171007969,0.206739113544971,0.222452736372472,0,0,0,0,0,0,0.229533253912086,0,0.0194919363119214,0,0,0.0506026646798227,0,0
X601601.CH.EQUITY,0,0,0,0,0.00315273555742282,0,0,0,0,0,-0.0493338318570896,0,0.325238681426837,0,0,0,0,0.104097695148949,0,0,0.225493065856861,0,0,0.141538138713758,0,0,0,0,0,0,-0.0760795896392583,0,0,0,0,0,0,0,0,0,0.0682658043832518,0,0,0,0,0.066929810893167,0,0,0.138658855272712,0,0
X000002.CH.EQUITY,0,-0.125729373193528,0,0.0980702429907732,0,0,0,0,0,0,-0.0371441908869818,0.105276788263111,0,0,0,0,0,0,0,0,0,0,0.0301394639120421,0,-0.167413884563533,0.290547808829123,0,0.589758335742952,0,0,0.0419253899338141,0,0,0,0,0,0,0,0,0,0,0,0,0.0341193260366162,0,0,0,0,0,0,0
