,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.212959613976148,0,0,-0.00663564244067832,0,0,0,0,0.566728270797655,0,0,0,0,0,0,0,0,0,0,0,-0.127359307463954,0,0,0,0,0,0,0,0,0,0,-0.285262236910211,0,0,0,0,0.681475412976846,0,-0.139642685800308,0,0,0,-0.0535749843468993,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.00594293322517051,0,0,0.163607213149346,0,0,0.0250007508051865,0,0,0,0,0,0,0.0615340200669324,0.122892491896409,0,0,0,0,0,0,0.038462652673629,0,0,0,0,0.0528769634106883,0,0,0,0,0,0,0,0.0108516793803162,0.601434656066691,0,0.015273433621962,-0.0794511955726643,0,0,0,0,0,-0.0482955959177519,0,0
X601939.CH.EQUITY,0.282198985125979,0,0,0,0,0,0,0,0.0521405514567782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395695577493026,0,0,0,0,0.116485520355467,0,0.0206614966587228,0,0,0,-0.0833949683497568,0,0,0.38384715436037,0,0,-0.0206893133651988,0,0.110915300040619,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.277695529924414,0,3.46944695195361e-18,0.0604251343304844,0.0242296644178589,0,0.0665832877694652,0,0,0,0,0,0,0.18085642108635,0,0,0,0,0,-0.0642199821967719,0,0,0.0933755096470495,0,0,0,0,0,0,-0.113562242896982,0,0,0,0.118824983963736,0,0,0,0.215654357795352,0,0,0,0,0.129958089783938,0,0.00648836111289747
X5.HK.EQUITY,-0.147250169026538,-0.184693396082165,0,0,0,0,0,0,0,0,0.0619902050718728,0,0,0,-0.0540191585495981,0,0.189029733351459,0.0377102576926939,0,0,0.391977555489545,0,0,0.282410017543052,0,0,0,0,0,-0.00974635554317272,0,0,0,0,-0.102256583980989,0,-0.122986349439988,0,0,0,0.306195608814442,-0.0864821279842177,0,0,0,-0.0625330700809621,0,0,0,0
X601988.CH.EQUITY,0.233429752292235,0,0,0.576326436417454,0,0,0,0,0,0,0.106525757226602,0.113376710569482,0,0,0,0.0313993682706612,-0.0606152832437796,0,0,0,0,0,0.0106693872799777,0.0546486902429963,0,0,0.0248138103398865,0,0,0,0,0,0,0,0,0,0,0.0167586575649546,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.411240113787774,0,0,0,0,0,0,-0.0385474894471651,0.358799237408477,0,0,0.323511857475255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351203042543283,0,0.205899859317082,0,0,0,0,-0.179280710510696,0,0,-0.296670063353942,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.186487216502374,0,0,0,0,0,0,0,0,-0.0926789703804139,0,0,0,0,0.262818693221623,0,-0.157796695865585,0.0723402783194547,0.0626422687957849,0,0,-0.0273985381267514,-0.00992077064839215,0.561985180988117,0,-0.0986605143565276,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883111574949913,0,0,0,0,-0.139759320205778,0,0,0,0,0
X601628.CH.EQUITY,0,0.0905792077849132,0,0,0,0,0,0,0,0,0,0,0,0.333205477466457,0,0,0,0.00916665062879186,0.0341551034133249,0,0,0,0,0,0.0960779500673974,0,0,0,0,-0.0542410856794767,0,0,0,0,0,0,0.0748262872429738,0,0.177495595199527,0,0,0,0,0,0,0,0,0,0.138575640903565,0
X601328.CH.EQUITY,0,0.286817482517669,0.113934290830363,0.381326926856286,0,0,0.194154932098558,0,0,0,0,0,0,0,0,0,0,0,0.0634930741458896,0.0350922565270947,0,0,0,0,0,0,0.249700371189313,0,0,0,-0.00926658484598305,0,-0.323556150033003,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.33030063515286,0
