,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.293171051284522,0,0.00552001499775399,0,0,0.441181142091081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115563069938625,0,0,0,0.0655516126429338,0,0,0,0.0183675637074075,0,0,0,0,0,0,0.0770015321126124,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.150811969660312,0,0,0,0,0,0.188155051155737,0,0,0.0264859674018172,0.133401709619684,0,0.0706294315400603,0,0,0.0543440154085628,0,0.134668686908167,0,0,0,0,0,0,0,0,0,0.118659197628926,0,0,0.0502648211682352,0,0,0,0,0.0384216416213139,0,0,0,0,0,-0.0215496947525174,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.488932653915363,0.284126366655796,0,0,0,0,0,0.214831682456239,0,0,0,0.0565167484117491,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.144464840144582,0,0,0,0,0,0,0.16365716704349,0,-0.0733496088615047,0,0.0526195725543712,0,0,0,0,0,0,-0.0979248086705298,0,0,0,0,0,0,0,0,0,0.0579795678514952,-0.0921249606694554
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.543721100567341,0,-0.0797826094094221,0,0.0557747063719685,0,0,0,0,0,0,0,0,0,0.0417608857869342,0.116784132159974,0.0763964089577,0,0,0,0,0.11656529173542,0,0,0,0.0444200539416795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515318622603799,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.169770401807763,0.0503955429022052,0,0,0,-0.135809480394263,0.183369449278528,0,0,0.115492758386155,0,0,0,0,0,0,0.120319219520173,0,0,0,0.154725245284896,0,0,0,0.072019379178471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381684492958763,0.0475398792171394
X601628.CH.EQUITY,0.0683891758149441,0,0,0,-0.00026408232432829,0,0,0,0,0,0,0,-0.0649878419694574,0,0,-0.208312539398072,0,0,0,0,0,0.183211037451069,0,0,0.0726087984895321,0,-0.0987969636151396,0,0,0,-0.00554562920307917,0,0,0.583249996110469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147671010401045
X1299.HK.EQUITY,0,0,-0.230995430205663,0,0,0,0,0,0,0.128551180887395,0,0,0,0,0,0,0,0,0,0,0,0,0.0205556616467772,0.103951327168266,0,0,0,0,0,0,0,0,0.204580291564556,0,0,0,0,0.0110700343308492,0,0.175842285745103,0.0342300520337857,0.102231329004698,0,0.315021268394036,0,0,0.271023201375498,0,0,0,0
X601988.CH.EQUITY,0.167123179190548,0,0.0958917695694645,0.376120827888389,0,0,0,0,-2.71050543121376e-20,0.04734604120252,0,0,0.181361302968053,0,0,0,0.133017023831212,0,0,0,0,0,0.00274203355014146,0.02094747843097,0,0,-8.67361737988404e-19,0,0,0.0960230667930818,0,0,0,0,0,0,0.018749462784771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.247379153637799,0,0,0,0,0,0,0,0,0,0,0,-0.0858307828343048,0,0,0,0,0,0,0,0,0,0.367060303152448,0,0.0745822134439205,0,0.0631122938830867,0,0,0,0,0.0437030361458523,0,0,0,0,0,-0.0164228008766219,0,0.224341320662431,0,0,0.103952853658273,0,0,0,0.123823324921288,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.272617550781347,0,0.279696615672552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944938268024796,0.399432583957032,0,0,0,0,0,0.0222890038797139,0,0,-0.0118657542782968,0,-0.188700658617381,0,0,0,0,0,0.104803528953287,0.130186450400838,0,0,0,0,0,0,0.0795339620764869,0,0,0,-0.009954457986536
