,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.113835852851447,0,0.0858290532626118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412292228747512,0,0.499633701224728,0,0,0.151185000957453,0,0,0,0,-0.148870124592314,0,0,0,0,-0.166680566771871,0,0,0,0,-0.808351359638533,0,0,0,0,0,0,0.0905726649416397,0,0
X601939.CH.EQUITY,0,0,0,0.280793391250876,0,0,0,-0.0139623739328924,0.0538906999412585,0,0,0.0350001026968473,0,0.328009336686212,-0.0223867985121715,0,0,0,0,0.0472080013712278,0,0,0,8.67361737988404e-19,0,0,-0.127939582416611,0,0,0,0,0,0,0,0,0,-0.132912006855091,-0.152485098243075,0,0.0560044322157195,0,0,0,0,0,0.421016863371835,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0
X601288.CH.EQUITY,0,0.61529588671666,0,0,0,0,0,0,0,0.0458887879089025,0,0.0138789885264368,0.125869699121502,0.0479263564624357,0,0,0,0,0,0,0,0.0360872194477782,0.182160525081282,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.102761359246406,0,0,0,0,0,0,0,0,0,-0.056699378470365,0,0,0,0,0,-0.0727530305082254,0
X601988.CH.EQUITY,0,0,6.93889390390723e-18,0.406519889771454,0,0,0,0,0,0,0.15301528535906,0,0,0,0,0.175027961263246,0.196484222742458,0,0,0.144859958872258,0,0,0,0,0,0.0744292042657175,0,0,0,0,0,0,0,0,0,0,0,-0.577427920155947,0,0,0,0,0,0.163999391586706,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.123295404299006,0.00867017997828577,0,0,0,0,0.121187697723105,0,0,0,0,0.0788078433113789,0,0,0,0,0,0.0359754207530844,0.04184647134418,0.0842989141831446,0,0,0,0,0,0,0,0,0,0,0,0,0.361189445297026,0.103539248422528,0,0,0,0,0,0,0,0,-0.0613105490534143,0.0450968236449308,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185540244849208,0,0,0.136242245513592,0,0,0,0.271541821409397,0,0,0,0,-0.131508804111578,0.0664607382445783,0.0752323244765451,0,0,0.0268943474855968,0.0164658477715622,0,0,0,0,0,0,0,0,0,0.0069609643266259,0,0,0,0,0.30123606864073,0.0595301651759794,0,0,0,0.0573208973542213,0
X601628.CH.EQUITY,0,0,0,0,0,0.310407140721032,3.46944695195361e-18,0,0,-0.112080988032843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295249638605674,0.0818711132074261,0,0.0366029399755163,0.111541618556089,0.179031041984907,0.110576169359163,0,0,0,0.100851619842176,0,0,0,-0.0625269109368272,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045725515424185,0,0,0,0,0,0,0.0419273446250008,0.536726570999927,-0.338881934721258,0,0.593077831140436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470030820538504,0,0.21374524371446,0
X388.HK.EQUITY,0,0,0.273873654630827,0.0279792239100996,0,0,0,0,-0.0291714403408044,0,0,0.0103613318714518,0,0,0,0,0,0,0,0,0,0.196065931797845,0,0,0,0,0,0,0,0,0,0,0,0,0.142223864137778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0782810729060392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252129365469131,-0.21607712064548,0.193549584802009,0,-0.0534127317850671,0,0,0,0,-0.128447007745138,0,0,0,0,0,0,0,0,0,0,0.0179127587137551,0.526147629286051,0,0,0,0,0,0,0,0,0,0,0,-0.00820785303393783
X601328.CH.EQUITY,0.220848379132303,0,0,0.268189975801899,0,0,0,0,0,0,0,0,0,0.0431504358365725,0.0726641625783165,0,0.100777530112812,0,0,0,0,0,0,0.175637817717188,0,0,0,0,0,0.0565162908801808,0,0,0,0,0,0,0,0,0,0,0.00200916297868022,0,0,0.030189789455147,0,0.100570536317457,0,0,0,0,0
X601166.CH.EQUITY,0,0.126250447570756,0,0.0999851635337746,0,0.014588110986656,0,0,0,0,0.0265425957033915,0,0,0.411568689920715,0.0835460671965855,0,0,0,0,0.0394947852325323,0,0,0,0,-0.0015960301685279,0,0,0,0,0,0,0,0,0.0605733403773391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.266439184345102,0.0739145357407201,0.0635884510301417,0,0.0255196079193246,0.0819964352533417,0,0,0.143333838429839,0.167323646277921,0,0,0,0,0,0,0,0,0,0.00193634102424033,0,0,0,0,0,0,0,0.116772244437464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450226987378413
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251020926775097,0,0,0,0.015305955849801,0,0,0,0,0.0574009269017195,0,0,0.0976504443141139,0,0.129000216857711,0,0,0,0,0,0,0,0,0,0,0,0.220433357097046,0,8.67361737988404e-19,0.000370834904473519,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280517009981703,0,0,0.0410915413332534,0,0,0,0,0,0,0,0,0,0.0451153792167011,0,0.0888455601012442,0.292935879979793,0,0,0.238774254915076,0,0.069217276056773,0,0,0.0221836270445191,0,0,0,0.0221333973619266,0,0,0,0,0,-0.0246848439810067
